Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",NHN-SMR00-722-2286-2350 Dated 18-07-2024,2024_HPIPH_90677_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Earnest Money as mentioned in NIT,18-Jul-2024 05:00 PM,29-Jul-2024 11:30 AM,18-Jul-2024 05:00 PM,29-Jul-2024 11:00 AM,,,18-Jul-2024 05:00 PM,29-Jul-2024 11:00 AM,12-Aug-2024 12:30 PM,"1,35,086",Yes,fixed,,EE JS Division Nahan,Nahan,1.0,ICICI BANK,"1,500",EE JS Division Nahan,Nahan,No,Executive Engineer,Jal Shakti Division Nahan PO and Tehsil Nahan Distt. Sirmour HP,C/O Rain Water Harvesting Structure for irrigation at Kandaiwala in GP Burmapapri in Tehsil Nahan Distt. Sirmour HP,"C/O multipurpose Dam-I, C/O MDT, Laying and Jointing of Rising Main and supplying and errection and commissioning of pumping machinery with allied accessories and C/O RCC sump well ) Job No . I",Please refer to tender documents,,"1,02,58,611",Civil Works,,Tender,120.0,180.0,Nahan,173001.0,,,,Jal Shakti Division Nahan,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Cost of Tender Form as mentioned in NIT,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Registration in HP JSV in valid class as mentioned in NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"EPF, PAN and GST Registration certificates as mentioned in NIT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking regarding Joint Venture is not allowed with mentioned name of work and date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking that I have carefully studied all the terms and conditions stipulated in tender docments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Experience of successful execution/completion of work Dam (RWH)/water retaining structure/executing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Dealership/Sub-Dealership of offered pumping machinery and a scan copy be uploaded.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Detail of curve charts of offered pumping machinery and selection of pump and motors as per NIT.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Latest Affidavit specifying that the benefit of EMD exemption has not been exhausted so far.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking with mentioned name of work and date that he will comply with the provision of contract.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
