S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,ICICI BANK,1.0,DATE EXTENSION,Date,,18-Mar-2022 09:00 AM,01-Apr-2022 10:00 AM,18-Mar-2022 09:00 AM,01-Apr-2022 09:00 AM,NA ,NA ,18-Mar-2022 09:00 AM,01-Apr-2022 09:00 AM,01-Apr-2022 05:30 PM,"2,000",Nil,Nil,No,Periodic Renewal of PMGSY ROADS Dharwal to Small road under AMP for the year 2022-23,"Providing and laying 30 mm thick bituminous concrete Wet mix macadam in km. 0/ to 1/0 , 1/0 to 2/0 , 2/0 to 3/0 , 3/0 to 4/0 and 4/0 to 5/0",Please refer Tender documents. ,NA ,"69,45,038",Civil Works - Roads,NA ,Tender,120.0,60.0,INDORA,176401.0,NA ,NA ,NA ,O/O. EXECUTIVE ENGINEER,No ,No,EXECUTIVE ENGINEER,HPPWD DIVISION INDORA,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender document,"70,000",No,fixed,,Nil,Nil,PWD,PWI/CB/Tender/2021-9918-48,2022_PWD_58227_9,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,1.0,274342.0,M/S CHANAN SINGH AND CO.,31-Mar-2022 10:34 PM,Rejected-AOC,Rejected,24-May-2022 02:14 PM,Technical,all are responsive,Baldev Singh,01-Apr-2022 05:27 PM,technical_87976.pdf,1.0,274048.0,Sandan Sharma Govt. Contractor,INR,"5,859,287",Finance,all be admitted,Baldev Singh,24-May-2022 02:09 PM,finance_87976.pdf,BOQ Comparative Chart,ee,Internal,dao supdt ae ta,Baldev Singh,01-Apr-2022 05:28 PM,01-Apr-2022 05:30 PM,techsummary_87976.pdf (263.14 KB),PWD,2022_PWD_58227_9,PWI/CB/Tender/2021-9918-48,Periodic Renewal of PMGSY ROADS Dharwal to Small road under AMP for the year 2022-23,24-May-2022,"INR 6,945,038",60.0,Baldev Singh,24-May-2022 02:14 PM,award.pdf (420.00 KB),Awarded to sandan Sharma,EE,Internal,Supdt HDM AE TA,Baldev Singh,24-May-2022 02:11 PM,finsummary_87976.pdf (99.28 KB),AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money,,,,,,,,,,,,,,,,,,,,,AOC,2.0,274212.0,M/s R.K Mahajan Govt Contractor,31-Mar-2022 06:29 PM,Rejected-AOC,Rejected,24-May-2022 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration,,,,,,,,,,,,,,,,,,,,,AOC,3.0,274058.0,Nishchal Mahajan,30-Mar-2022 08:35 PM,Rejected-AOC,Rejected,24-May-2022 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST Registration,,,,,,,,,,,,,,,,,,,,,AOC,4.0,271888.0,rajat thakur govt contractor,31-Mar-2022 01:09 PM,Rejected-AOC,Rejected,24-May-2022 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work Done certificate and work in hand certificate,,,,,,,,,,,,,,,,,,,,,AOC,5.0,274048.0,Sandan Sharma Govt. Contractor,31-Mar-2022 08:21 PM,Accepted-AOC,awared,24-May-2022 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List of Machineries, Tools and Plants",,,,,,,,,,,,,,,,,,,,,AOC,6.0,271189.0,V S SAINI,31-Mar-2022 01:35 PM,Rejected-AOC,Rejected,24-May-2022 02:14 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of Both Gazetted and non Gazetted officers HP.PWD. Employees related to him,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PAN Numbers,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit that information furnished with the bid is correct in all respects,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Employees provident funds certificate,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
