S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Corrigendum Title,Corrigendum Type,View,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",NHN-SMROO-722- 18161-240 dt 15-03-22,2022_HPIPH_58094_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,16-Mar-2022 05:00 PM,23-Mar-2022 11:30 AM,16-Mar-2022 05:00 PM,23-Mar-2022 11:00 AM,NA ,NA ,16-Mar-2022 05:00 PM,23-Mar-2022 11:00 AM,26-Mar-2022 01:00 PM,"8,34,676",Yes,fixed,,Executive Engineer Jal Shakti Division Nahan,Nahan,"Balance work of Providing Sewerage with primary treatment unit for KalaAmb, Moginand area in Tehsil Nahan Distt. Sirmour","Laying, Jointing and Testing of Sewerage network, Manholes and Supporting system and Primary treatment unit (Inlet Chamber, Screen Chamber Grit removal unit, Machanical / Electrical equipment etc. as per site requirement) Operation and Maintenance of",Please refer Tender documents. ,NA ,"8,02,17,620",Civil Works,NA ,Tender,120.0,270.0,Nahan,173001.0,NA ,NA ,NA ,Nahan,No ,No,1.0,Office Order,Other,,Executive Engineer Jal Shakti Division Nahan,Executive Engineer Jal Shakti Division Nahan,1.0,Fee/PreQual/Technical,.pdf,Earnest Money as mentioned in NIT,"2,500",Executive Engineer Jal Shakti Division Nahan,Nahan,No,AOC,1.0,271406.0,akhilandco@gmail.com,21-Mar-2022 01:10 PM,Accepted-AOC,AOC,05-May-2022 05:29 PM,CE Shimla,Internal,AED Shimla EED Shimla EENahan Joint Controller WSSO SE JSV Nahan CEShimla,Ashish Rana,26-Mar-2022 12:48 PM,26-Mar-2022 01:00 PM,techsummary_87714.pdf (317.98 KB),Technical,Technical Bid Opening Summary,Ashish Rana,26-Mar-2022 12:44 PM,technical_87714.pdf,Finance,Financial Bid Opening summary,Ashish Rana,26-Mar-2022 01:09 PM,finance_87714.pdf,BOQ Comparative Chart,05-May-2022,"INR 80,217,620",270.0,Ashish Rana,05-May-2022 05:29 PM,A_O_C.pdf (1490.00 KB),Award to Contractor,CE Shimla,Internal,Various,Ashish Rana,05-May-2022 05:27 PM,finsummary_87714.pdf (139.98 KB),"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nahan,Irrigation and Public Health,HP",2022_HPIPH_58094_1,NHN-SMROO-722- 18161-240 dt 15-03-22,"Balance work of Providing Sewerage with primary treatment unit for KalaAmb, Moginand area in Tehsil Nahan Distt. Sirmour",1.0,271406.0,akhilandco@gmail.com,INR,"81,805,623",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Cost of TEnder Form as mentioned in NIT,,,,,AOC,2.0,271828.0,HYDRAULIC ENGINEERING COMPANY,22-Mar-2022 04:18 PM,Rejected-Finance,Reject,05-May-2022 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Certificate of Registration with JSV as mentioned in NIT,,,,,AOC,3.0,271517.0,Sohal Pal Singh,22-Mar-2022 02:02 PM,Rejected-Finance,Reject,05-May-2022 05:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EPF Registration as mentioned in NIT,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Financial Turnover as mentioned in NIT,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Workdone of Similar nature work as mentioned in NIT,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking Joint venture is not allowed as mentioned in NIT,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PAN and GSt Registration as mentioned in NIT,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking crefully study all terms and conditions as mentioned in NIT,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,undertaking that the he will comply with the provision of contract Labour (Regulation of Abolition),,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
