Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
10-Sep-2020 10:00 AM,24-Sep-2020 11:00 AM,10-Sep-2020 10:00 AM,23-Sep-2020 05:00 PM,NA ,NA ,10-Sep-2020 10:00 AM,23-Sep-2020 05:00 PM,09-Oct-2020 05:05 PM,1.0,DD - Demand Draft,"11,860",No,fixed,,EE Dharamshala,Dharamshala,PWD,Dshala 3365-94,2020_PWD_40456_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,Special Repair to Indoor Stadium Sports Complex in Dharamshala in Distt. Kangra HP (Deposit work),"SH - Wall painting with plastic Emulsion, Painting wood work etc. in Indoor Stadium building",Please refer Tender documents. ,NA ,"5,92,934",Civil Works,NA ,Tender,120.0,90.0,Dharamshala,176215.0,NA ,NA ,NA ,Dharamshala,No ,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender Form (Indicated in schedule F),350.0,EE Dharamshala,Dharamshala,No,Executive Engineer,Executive Engineer HP PWD Division Dharamshala,AOC,Er S.K.Dhadwal,Internal,Sh. Vikramjit DAO (Gr.I) Sh. Ashok Kumar Supdt. Sh. Suresh Kumar HDM Sh. Vipan Kumar TA,Tarlok Dhiman,09-Oct-2020 05:01 PM,09-Oct-2020 05:05 PM,techsummary_59784.pdf (783.28 KB),PWD,2020_PWD_40456_2,Dshala 3365-94,Special Repair to Indoor Stadium Sports Complex in Dharamshala in Distt. Kangra HP (Deposit work),10-May-2022,"INR 456,280",90.0,Tarlok Dhiman,10-May-2022 07:16 PM,IMG_0003.pdf (938.00 KB),RAJESH kUMAR RANA,Er. Sushil Dhadwal,Internal,Sh. Vikramjit DAO (Gr.I) Sh. Ashok Kumar Supdt. Sh. Suresh Kumar HDM Sh. Vipan Kumar TA,Sushil Kumar Dhadwal,11-Apr-2022 07:57 PM,finsummary_59784.pdf (536.69 KB),Finance,As per document attached,Sushil Kumar Dhadwal,09-Oct-2020 05:22 PM,finance_59784.pdf,BOQ Comparative Chart,1.0,179009.0,rajesh kumar rana,INR,"456,280",1,178793,Anuj,23-Sep-2020 04:29 PM,Rejected-Finance,Due to higher bidder,11-Apr-2022 07:57 PM,Technical,As per document attached,Sushil Kumar Dhadwal,24-Sep-2020 05:07 PM,technical_59784.pdf,AOC
,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money (Indicated in schedule F),,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,178297,Harit Kumar,19-Sep-2020 11:08 AM,Rejected-Finance,Due to higher bidder,11-Apr-2022 07:57 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors registration,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,178781,JAI KARAN,22-Sep-2020 01:26 PM,Rejected-Finance,Due to higher bidder,11-Apr-2022 07:57 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST registration (General rule 21),,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,178824,Madan Lal,22-Sep-2020 04:32 PM,Rejected-Finance,Due to higher bidder,11-Apr-2022 07:57 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work done certificate (General rule 19),,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,178509,Naveen Kumar,22-Sep-2020 10:43 AM,Rejected-Finance,Due to higher bidder,11-Apr-2022 07:57 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No. 7 and 8 Duly signed on judicial paper,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,178730,Niklesh Associates,23-Sep-2020 12:01 PM,Rejected-Finance,Due to higher bidder,11-Apr-2022 07:57 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of both gazzetted or non gazzetted officers HPPWD employees related to him,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,179031,Onkar Chand,23-Sep-2020 03:24 PM,Rejected-Finance,Due to higher bidder,11-Apr-2022 07:57 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that information furnished with name of work is correct,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,179009,rajesh kumar rana,23-Sep-2020 02:30 PM,Accepted-AOC,L1,10-May-2022 07:16 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Employee Provident fund Number(EPF Number),,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,178970,ROHIT KASHYAP,23-Sep-2020 01:28 PM,Rejected-Finance,Due to higher bidder,11-Apr-2022 07:57 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An affidavit that the contractor has not more than two works in hand,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,178759,sachin gupta,22-Sep-2020 04:21 PM,Rejected-Finance,Due to higher bidder,11-Apr-2022 07:57 PM,,,,,,AOC
