Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"1,180",Nil,Nil,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,EMD,20-Apr-2022 05:30 PM,28-Apr-2022 12:00 PM,21-Apr-2022 11:00 AM,28-Apr-2022 10:30 AM,NA ,NA ,21-Apr-2022 11:00 AM,28-Apr-2022 10:30 AM,04-May-2022 11:30 AM,"Tender for replacement of 42 Nos rotten wooden poles from existing 63 kVA, 22/0.4 kV Sub-Station Chaberi under Electrical Sub-Division HPSEBL Chhatri.","Tender for replacement of 42 Nos rotten wooden poles from existing 63 kVA, 22/0.4 kV Sub-Station Chaberi under Electrical Sub-Division HPSEBL Chhatri.",please refer tender document  ,N/A ,"5,65,028",Supply and Erection,Electrical Works ,Tender,180.0,90.0,CHHATRI,175047.0,NA ,NA ,NA ,"Office of Sr. Executive Engineer,ED Karsog",No ,No,"14,126",No,fixed,,Nil,Nil,"Er. Sushil Kumar, Sr. Executive Engineer,ED Karsog","Office of Sr. Executive Engineer,ED Karsog",HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (E) Karsog,184619/DB/2022-23-363-70 Dated 19.04.2022,2022_HPSEB_59742_1,Yes,Open Tender,Item Rate,Services,2.0,No,No,Online,No,No,No,AOC,"Er. Sushil Kumar, Sr. Executive Engineer,ED Karsog",Internal,attached,Sushil Kumar,17-May-2022 02:51 PM,finsummary_90366.pdf (449.51 KB),1.0,279662.0,Koyla Engineering Works,INR,"409,273.09",HPSEBL||CE(OP) CZ Mandi||SE(OP) Bilaspur||Sr. Xen (E) Karsog,2022_HPSEB_59742_1,184619/DB/2022-23-363-70 Dated 19.04.2022,"Tender for replacement of 42 Nos rotten wooden poles from existing 63 kVA, 22/0.4 kV Sub-Station Chaberi under Electrical Sub-Division HPSEBL Chhatri.",1,279375,A.R ELETRICAL ENTERPRISES,26-Apr-2022 05:00 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,04-May-2022 10:32 AM,"Er. Sushil Kumar, Sr. Executive Engineer,ED Karsog",Internal,attached,Sushil Kumar,04-May-2022 10:40 AM,04-May-2022 11:30 AM,techsummary_90366.pdf (573.81 KB),17-May-2022,"INR 565,028",90.0,Sushil Kumar,17-May-2022 03:10 PM,Award_jobNo_14_2022_23Chaberi.pdf (1556.00 KB),Awarded to Koyla Engineering Works (L-1) Which found lowest,Technical,attached,Sushil Kumar,04-May-2022 10:32 AM,technical_90366.pdf,Finance,attached,Sushil Kumar,17-May-2022 02:25 PM,finance_90366.pdf,BOQ Comparative Chart,AOC
,,,,2.0,ICICI NEFT/RTGS,,,.pdf,A Class Electrical License from competent authority as per bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,2,279654,Gupta Agencies,28-Apr-2022 08:24 AM,Rejected-Finance,L-9,17-May-2022 02:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Certificate of turnover from CA as per bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,279662,Koyla Engineering Works,28-Apr-2022 08:15 AM,Accepted-AOC,found lowest,17-May-2022 03:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Work experience/ work done certificate as per bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,279488,LEKH RAJ,28-Apr-2022 10:13 AM,Rejected-Finance,L-5,17-May-2022 02:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Affidavit of non blacklisting as per bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,279352,Manoj kumar,26-Apr-2022 02:38 PM,Rejected-Finance,L-6,17-May-2022 02:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Undertaking of no litigation in Govt./ Semi Govt. institution as per bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,6,279663,NEW INDIA ELECTRICALS CO,27-Apr-2022 08:45 PM,Rejected-Finance,L-8,17-May-2022 02:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,"Registration of PAN , GST, EPF and insurance policies for work man as per bid document",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,7,279530,sanjeev kumar,27-Apr-2022 02:05 PM,Rejected-Finance,L-5,17-May-2022 02:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Cancelled Check as per bid document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,8,279581,SUNEEL THAKUR ELECTRICAL,27-Apr-2022 04:27 PM,Rejected-Finance,L-3,17-May-2022 02:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Cost of Tender form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,9,279694,TILAK RAJ,28-Apr-2022 09:12 AM,Rejected-Finance,L-4,17-May-2022 02:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,10,278975,VINAY ENTERPRISES,27-Apr-2022 07:44 AM,Rejected-Finance,L-7,17-May-2022 02:51 PM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
