EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No.1,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"91,908",Yes,percentage,2.0%,Nil,Nil,1.0,Corrigendum,Other,,"DCF, O/o the CF, EAC, Jorhat","Conservator of Forest, Eastern Assam Circle Jorhat. K.B. Road, Jorhat-01","Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Eastern Assam Circle, Jorhat",FG.22/CAMPA/E-TENDER/EAC,2022_PCCF_24456_1,Yes,Open Tender,Fixed-rate,Works,2.0,No,No,Online,No,No,No,919.0,Nil,Nil,No,Erection of Fitting and Fixing of Fencing Material,Erection of Fitting and Fixing of Fencing Material,Please refere tender documents ,NA ,"45,95,409",Civil Works,Civil works ,Tender,30.0,60.0,Dessoi Reserve Forest under Mariani Range,785635.0,"Divisional Forest Office, Jorhat ","O/o DFO, Jorhat K.K. Handique Road, Jorhat-01 ",06-Mar-2022 11:30 AM ,"Conservator of Forest, Eastern Assam Circle Jorhat",No ,No,28-Feb-2022 04:00 PM,04-Apr-2022 11:00 AM,01-Mar-2022 09:00 AM,31-Mar-2022 03:00 PM,NA ,NA ,07-Mar-2022 03:00 PM,31-Mar-2022 03:00 PM,29-Apr-2022 11:30 AM,1.0,Fee/PreQual/Technical,.pdf,Scan copy of Technical qualification documents,1.0,SBI Bank,AOC,Hirdesh Mishra,Internal,Kadam Suhas Tarachand IFS Nandha Kumar IFS Rubul Pathak AFS,Rubul Pathak,27-Apr-2022 03:35 PM,29-Apr-2022 11:30 AM,techsummary_37502.pdf (1416.01 KB),Finance,Price bid opened.,Rubul Pathak,29-Apr-2022 02:37 PM,,BOQ Comparative Chart,24-May-2022,INR 4595409.0,60.0,Rubul Pathak,24-May-2022 03:01 PM,JOR.pdf (203.00 KB),Erection of Fitting and Fixing of Fencing Material at 4188 RM at 100 Ha AR plantation at Dessoi RF under Mairiani Range of Jorhat Forest Division under CAMPA Scheme APO 2020-21,Hirdesh Mishra IFS,Internal,Kadam Suhas Tarachand IFS Nandha Kumar IFS Rubul Pathak AFS,Rubul Pathak,19-May-2022 04:51 PM,finsummary_37502.pdf (481.45 KB),1.0,144240.0,Himanshu Boruah,INR,4135868.1,1,144339,Abhinav Borbora,31-Mar-2022 10:49 AM,Rejected-Technical,Document showing Annual Turn over not submitted and No document showing experience in fencing work,27-Apr-2022 03:35 PM,Technical,Tenders to be opened for evaluation,Nandhakumar N,12-Apr-2022 12:39 PM,,"Pr. Chief Conservator of Forest and Head of Forest Force||Chief Conservator of Forests (Upper Assam Zone)||Eastern Assam Circle, Jorhat",2022_PCCF_24456_1,FG.22/CAMPA/E-TENDER/EAC,Erection of Fitting and Fixing of Fencing Material,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price bid,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,144076,Hazarika Enterprise.,30-Mar-2022 09:32 PM,Rejected-Technical,No document showing experience in fencing work,27-Apr-2022 03:35 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,144240,Himanshu Boruah,29-Mar-2022 08:03 PM,Accepted-AOC,"In addition of being the lowest bidder, Himanshu Boruah has shown that he is having experience in similar civil works and has declared that he possesses equipment to execute the said work",24-May-2022 03:01 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,144185,IMDAD HUSSAIN,30-Mar-2022 09:45 PM,Rejected-AOC,Rejected due to not being the lowest bidder,24-May-2022 03:01 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,144310,Raju Khanikar,31-Mar-2022 12:53 PM,Rejected-Technical,Income Tax return for last 3 financial years Document showing liquied assets Document showing experience in fencing work and ESIC certificate are not submitted,27-Apr-2022 03:35 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,144329,Shri Dipok Dutta,31-Mar-2022 09:02 AM,Rejected-AOC,Rejected due to not being the lowest bidder,24-May-2022 03:01 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,144235,SHRI MANOB DUTTA,31-Mar-2022 11:39 AM,Rejected-Technical,No document showing experience in fencing work,27-Apr-2022 03:35 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,144360,Shri Phatik Gogoi,31-Mar-2022 12:53 PM,Rejected-Technical,Detailed tender notice not submitted,27-Apr-2022 03:35 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,143845,SUBHMULTIWEB SYSTEM AND SERVICES,31-Mar-2022 12:01 PM,Rejected-Technical,No document showing experience in fencing work,27-Apr-2022 03:35 PM,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,143932,TAHIMDUR RAHMAN,30-Mar-2022 02:32 PM,Rejected-AOC,Rejected due to not being the lowest bidder,24-May-2022 03:01 PM,,,,,,,,,,AOC
