Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Cost of tender document as per schedule F (6.3) and Earnest Money as per schedule F (6.5),"S/R to Rajeev Gandhi Degree College at Kotshera Shimla (SH-Renovation of Canteen, kota stone flooring, painting and Distempering etc.).","S/R to Rajeev Gandhi Degree College at Kotshera Shimla (SH-Renovation of Canteen, kota stone flooring, painting and Distempering etc.).",As per bidding documents ,NA ,"15,82,048",Civil Works,NA ,Tender,75.0,90.0,Chaura Maidan Shimla,171004.0,NA ,NA ,NA ,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",No ,No,PWD,SD-III-CB-Tender/2021-22- 18444-96 dated 26-11-21,2021_PWD_54343_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"31,650",No,fixed,,Nil,Nil,500.0,Nil,Nil,No,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3","E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",04-Dec-2021 05:00 PM,13-Dec-2021 11:00 AM,04-Dec-2021 05:00 PM,10-Dec-2021 06:00 PM,NA ,NA ,04-Dec-2021 05:00 PM,10-Dec-2021 06:00 PM,16-Dec-2021 10:00 AM,AOC,1.0,247857.0,Narender Singh,INR,"1,366,390",Finance,Bid opening summary,Parveen Kumar Verma,17-Dec-2021 06:17 PM,finance_81380.pdf,BOQ Comparative Chart,1.0,248601.0,ASHWANI VIJ,10-Dec-2021 05:40 PM,Rejected-AOC,ok,07-Jan-2022 05:45 PM,Technical,Bid opening summary,Parveen Kumar Verma,15-Dec-2021 05:32 PM,technical_81380.pdf,ER.P.K. Verma,Internal,Sh. Padam Sharma. Sh.R.S.Thakur. Sh.Harnam Singh,Parveen Kumar Verma,15-Dec-2021 05:36 PM,16-Dec-2021 10:00 AM,techsummary_81380.pdf (802.86 KB),PWD,2021_PWD_54343_1,SD-III-CB-Tender/2021-22- 18444-96 dated 26-11-21,"S/R to Rajeev Gandhi Degree College at Kotshera Shimla (SH-Renovation of Canteen, kota stone flooring, painting and Distempering etc.).",04-Jan-2022,"INR 1,582,048",90.0,Parveen Kumar Verma,07-Jan-2022 05:45 PM,AOC.pdf (781.00 KB),AOC,ER.P.K. Verma,Internal,Sh. Padam Sharma. Sh.R.S.Thakur. Sh.Harnam Singh,Parveen Kumar Verma,17-Dec-2021 06:35 PM,finsummary_81380.pdf (647.97 KB),AOC
,,.pdf,Contractor registration as per general Rule 23 and as per invitation of bid.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,248508.0,BHARAT SINGH CHAUHAN,10-Dec-2021 02:11 PM,Rejected-AOC,ok,07-Jan-2022 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,GST registration as per General Rule No 21. Copy of GST No./ Copy of Tin No. and Copy of PAN Card.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3.0,248356.0,Jibachh Goswami,09-Dec-2021 03:16 PM,Rejected-AOC,ok,07-Jan-2022 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Proof of registration under Employees Provident Funds and Miscellaneous Provision Act. 1952.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4.0,248743.0,Kuldeep Kumar Thakur,10-Dec-2021 03:44 PM,Rejected-Technical,ok,15-Dec-2021 05:36 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,HP.PWD Form No-8 with full address and Mobile No.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5.0,248526.0,Lalit Sharma,10-Dec-2021 01:56 PM,Rejected-AOC,ok,07-Jan-2022 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Affidavit of Gazetted and non-Gazetted HPPWD employees related to him (General Rule No 16).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6.0,247857.0,Narender Singh,09-Dec-2021 03:44 PM,Accepted-AOC,ok,07-Jan-2022 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,"Affidavit of no relative working in PWD, Information furnished in the bid is correct in all respect.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7.0,248694.0,Rajesh Sharma,10-Dec-2021 12:45 PM,Rejected-AOC,ok,07-Jan-2022 05:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Proof of Machinery Tools plant and ownership as per sr. No. 6.19 of schedule F Clause 18.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Minimum Turnover for last Five years as given by CA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Work done certificate as per schedule F (6.9) and Work in hand certificate as per schedule F (6.10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
