Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
PWD,EE Dehra letter No.4152-56 dated 18.08.2021,2021_PWD_51791_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,Executive Engineer,HPPWD Division Dehra,350.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Copy of receipt of online payment on account of cost of tender form and earnest money,C/O Govt. Senior Secondary School Guler Tehsil Dehra Distt. kangra HP,Balance work of 3 No. Rooms under RMSA,Please refer to tender document ,NA ,,Civil Works - Buildings,C/O Building ,Tender,75.0,30.0,Dehra,177101.0,NA ,NA ,NA ,Dehra,No ,No,"5,700",No,fixed,,Nil,Nil,01-Sep-2021 06:00 PM,10-Sep-2021 11:30 AM,01-Sep-2021 06:00 PM,09-Sep-2021 06:00 PM,01-Sep-2021 06:00 PM ,06-Sep-2021 05:00 PM ,01-Sep-2021 06:00 PM,09-Sep-2021 06:00 PM,27-Sep-2021 11:00 AM,AOC,EE Dehra,Internal,AE to EE Dehra DAO Dehra DHD Dehra Superintendent Dehra,Dinesh Kumar Dhiman,25-Sep-2021 06:14 PM,27-Sep-2021 11:00 AM,techsummary_77436.pdf (326.51 KB),PWD,2021_PWD_51791_2,EE Dehra letter No.4152-56 dated 18.08.2021,C/O Govt. Senior Secondary School Guler Tehsil Dehra Distt. kangra HP,23-Jan-2022,"INR 413,540",30.0,Dinesh Kumar Dhiman,23-Jan-2022 01:23 PM,Award-51791-2.pdf (883.00 KB),Award of work issued,EE Dehra,Internal,Ae to EE Dehra DAO Dehra DHD Dehra Superintendent Dehra,Dinesh Kumar Dhiman,08-Oct-2021 03:14 PM,finsummary_77436.pdf (176.41 KB),Finance,Financial bid opening summary,Dinesh Kumar Dhiman,06-Oct-2021 11:57 AM,finance_77436.pdf,BOQ Comparative Chart,1.0,234983.0,SUVIJAY SAGAR,INR,"413,540",1.0,234921.0,SANDEEP SINGH,08-Sep-2021 01:33 PM,Rejected-AOC,Rejected being highest bid amount,23-Jan-2022 01:23 PM,Technical,Bid opening summary,Dinesh Kumar Dhiman,25-Sep-2021 09:03 AM,technical_77436.pdf,AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,.pdf,Copy of valid enlistment in appropriate class as per enlistment rules 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,234983.0,SUVIJAY SAGAR,09-Sep-2021 01:25 PM,Accepted-AOC,Work awarded being lowest bid amount,23-Jan-2022 01:23 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of GST Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form 8 duly signed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Aff showing the name of bid regarding correctness of documents/information furnished with the bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Aff. showing the detail of near relatives who are working in HPPWD as Gazetted/non Gazetted officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit with the declaration that he has not more than two works in hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of machinery tool and plant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of PAN card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of registration under EPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
