Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
20-Jun-2019 10:00 AM,28-Jun-2019 11:00 AM,20-Jun-2019 10:30 AM,27-Jun-2019 05:00 PM,NA ,NA ,20-Jun-2019 10:30 AM,27-Jun-2019 05:00 PM,16-Jul-2019 01:00 PM,"Job 2 Construction of Assistant Engineer office -cum Residential building Mehatpur at Raipur Sahoran, Tehsil District Una HP Sub Head C.O Building Portion including water supply and sanitary installation, Boundary wall, approach road, septic tank","Job 2 Construction of Assistant Engineer office -cum Residential building Mehatpur at Raipur Sahoran, Tehsil District Una HP Sub Head C.O Building Portion including water supply and sanitary installation, Boundary wall, approach road, septic tank",Please refer to Bidding Documents ,NA ,"45,17,144",Civil Works - Buildings,NA ,Tender,120.0,365.0,Una,174303.0,NA ,NA ,NA ,"Executive Engineer, Una Division, HPPWD, Una",No ,No,1.0,FDR - Fixed Deposit,PWD,Job 2 Construction of Assistant Engineer office -c,2019_PWD_29504_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender ( Indicated in Schedule F),"76,000",No,fixed,,"Executive Engineer, Una Division, HPPWD, Una",Una,"Executive Engineer, Una Division, HPPWD, Una","Executive Engineer, Una Division, HPPWD, Una","2,000","Executive Engineer, Una Division, HPPWD, Una",Una,No,AOC,1.0,123065.0,Dynamic Constructions,26-Jun-2019 07:36 PM,Rejected-AOC,ok,30-Oct-2019 03:18 PM,Technical,TechnicalBidOpeningSummary,Bhupinder Singh,16-Jul-2019 10:01 AM,technical_42681.pdf,Finance,Proceedingregardingopeningoffinancialbids,Bhupinder Singh,17-Jul-2019 03:51 PM,finance_42681.pdf,BOQ Comparative Chart,1.0,123118.0,Ravinder Kumar,INR,"4,757,780",PWD,2019_PWD_29504_1,Job 2 Construction of Assistant Engineer office -c,"Job 2 Construction of Assistant Engineer office -cum Residential building Mehatpur at Raipur Sahoran, Tehsil District Una HP Sub Head C.O Building Portion including water supply and sanitary installation, Boundary wall, approach road, septic tank",Er. B.S. Dehlal E.E.,Internal,"Er. Kuldeep Singh AE to EE R.D. Sharma AE Ravi Kumar, Jr. Draughtsman , Tara Singh Senior Assistant Prem Chand Senior Assistant",Bhupinder Singh,16-Jul-2019 11:40 AM,16-Jul-2019 01:00 PM,techsummary_42681.pdf (838.53 KB),Er. B.S. Dehlal E.E.,Internal,"Er. Kuldeep Singh AE to EE R.D. Sharma AE Ravi Kumar, Jr. Draughtsman , Tara Singh Senior Assistant Prem Chand Senior Assistant",Bhupinder Singh,17-Jul-2019 04:46 PM,finsummary_42681.pdf (633.60 KB),29-Oct-2019,"INR 4,517,144",365.0,Ravi Dutt Sharma,30-Oct-2019 03:18 PM,Awardletter.PDF (1351.00 KB),Awardletter,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money ( Indicated In Schedule F),,,,,,,,,,,,,AOC,2.0,123118.0,Ravinder Kumar,27-Jun-2019 04:18 PM,Accepted-AOC,ok,30-Oct-2019 03:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration ( Refer General Rule No.23 ),,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,G.S.T. No. and latest assessment,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,E.P.F. No. and copy of latest return file,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work Done Certificate on prescribed format given in Bidding Document without liquidated damage or co,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work in hand certificate on prescribed format given in Bidding Document as per General Rule 19,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit of Machinery Tool Plant and list of laboratory equipments as per bid documents,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit of Both Gazetted and non Gazetted officer HPPWD employees related to him ( General Rule No,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An affidavit that information furnished with the bid (Name of works is correct in all respect).,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
