Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
25-May-2022 05:00 PM,13-Jun-2022 03:00 PM,25-May-2022 05:00 PM,13-Jun-2022 10:30 AM,NA ,NA ,25-May-2022 05:00 PM,13-Jun-2022 10:30 AM,21-Jun-2022 11:30 AM,P/F Tubular type Retro-reflective (U shape) overhead Signage board at W. no. 1 Bandla Lohna in Tehsil Palampur Distt. Kangra.,P/F Tubular type Retro-reflective (U shape) overhead Signage board at W. no. 1 Bandla Lohna in Tehsil Palampur Distt. Kangra.,Please refer Tender documents. ,NA ,"6,83,820",Civil Works,NA ,Tender,90.0,90.0,Palampur,176061.0,NA ,NA ,NA ,MC Palampur,No ,No,1.0,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Cost of tender indicated in schedule F,Commissioner,Commissioner MC Palampur,"14,000",No,fixed,,Commissioner,MC Palampur,500.0,Commissioner,MC Palampur,No,Directorate of Urban Development||Urban Development - UDDHP||Municipal Corporation Palampur,1MC-Palam(1)2022-34,2022_UDDHP_60978_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,AOC,Commissioner,Internal,"Jt. Commissioner , Assistant Engineer , Junior Engineer",Kalyan Bhatt,29-Dec-2022 11:52 AM,finsummary_92044.pdf (694.29 KB),1.0,286466.0,VISHESH GUPTA,INR,"546,242",Directorate of Urban Development||Urban Development - UDDHP||Municipal Corporation Palampur,2022_UDDHP_60978_1,1MC-Palam(1)2022-34,P/F Tubular type Retro-reflective (U shape) overhead Signage board at W. no. 1 Bandla Lohna in Tehsil Palampur Distt. Kangra.,Technical,bid opening summary,Kalyan Bhatt,20-Jun-2022 11:50 AM,technical_92044.pdf,Finance,financial bid opening summary,Kalyan Bhatt,22-Jun-2022 11:17 AM,finance_92044.pdf,BOQ Comparative Chart,29-Dec-2022,"INR 546,242",90.0,Kalyan Bhatt,29-Dec-2022 11:54 AM,CCF_000120.pdf (1065.00 KB),work awarded,1.0,286391.0,DOLORARTZ PRIVATE LIMITED,11-Jun-2022 10:44 PM,Rejected-Finance,Being L4,29-Dec-2022 11:52 AM,Commissioner,Internal,"JC,AE,JE",Kalyan Bhatt,20-Jun-2022 02:33 PM,21-Jun-2022 11:30 AM,techsummary_92044.pdf (427.57 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,.pdf,The earnest money indicated in schedule F,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,285973.0,M/s OM PARKASH,08-Jun-2022 07:05 PM,Rejected-Finance,Being L2,29-Dec-2022 11:52 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors registration refer general rules No.23,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,286421.0,Nirmal Associates,12-Jun-2022 02:10 PM,Rejected-Finance,Being L3,29-Dec-2022 11:52 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST registration general rules No. 21,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,286229.0,SUNIL KUMAR,10-Jun-2022 01:04 PM,Rejected-Finance,Being L6,29-Dec-2022 11:52 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bidding Capacity as per general rules No. 28.2a and work done / in hand as per General Rule No. 19 c,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,286519.0,Tilak Painter,13-Jun-2022 10:17 AM,Rejected-Finance,Being L7,29-Dec-2022 11:52 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No. 7/8 prefer General Rules No. 26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,285912.0,VISHAL KUMAR,08-Jun-2022 02:08 PM,Rejected-Finance,Being L5,29-Dec-2022 11:52 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,7. List of both gazetted and non-gazetted M C Employees related to him General Rule No. 16,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,286466.0,VISHESH GUPTA,12-Jun-2022 07:15 PM,Accepted-AOC,Being L1,29-Dec-2022 11:54 AM,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that information furnished with the bid is correct in all respect,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other important documents as specified by the State in proforma of Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
