S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,RESTORATION OF RAIN DAMAGES ON VARIOUS ROAD UNDER HPPWD SUB DIVISION DHANETA.,"HIRING OF EXCAVATOR-CUM-LOADER D-76 FOR REMOVAL OF SLIPS, MAINTENANCE OF BERMS AND DRAIN ETC AT VARIOUS ROAD AT VARIOUS RDS).",Please refer Tender documents. ,NA ,,Civil Works - Roads,NA ,Tender,60.0,90.0,Barsar,174305.0,NA ,NA ,NA ,EE Barsar,No ,No,29-Jun-2022 10:30 AM,06-Jul-2022 11:30 AM,29-Jun-2022 10:30 AM,06-Jul-2022 10:30 AM,NA ,NA ,29-Jun-2022 10:30 AM,06-Jul-2022 10:30 AM,13-Jul-2022 03:30 PM,1.0,Fee/PreQual/Technical,.pdf,1. Cost of Tender Form,350.0,Nil,Nil,No,PWD,RESTORATION OF RAIN DAMAGES ON VARIOUS ROAD UNDER,2022_PWD_62213_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"12,200",No,fixed,,Nil,Nil,Executive Engineer,Executive Engineer Barsar Division HPPWD Barsar,AOC,Executive Engineer,Internal,"Tender Assistant, Supdt, HDM, DAO",Dev Raj,13-Jul-2022 11:01 AM,13-Jul-2022 03:30 PM,techsummary_93831.pdf (818.88 KB),PWD,2022_PWD_62213_1,RESTORATION OF RAIN DAMAGES ON VARIOUS ROAD UNDER,RESTORATION OF RAIN DAMAGES ON VARIOUS ROAD UNDER HPPWD SUB DIVISION DHANETA.,13-Dec-2022,"INR 425,295",90.0,Dev Raj,13-Dec-2022 11:46 AM,A.O.C.pdf (1292.00 KB),Award letter,Executive Engineer,Internal,"Tender Assistant, Supdt, HDM, DAO",Dev Raj,20-Jul-2022 02:35 PM,finsummary_93831.pdf (364.97 KB),1.0,290187.0,ANIL KUMAR GOVT CONT,05-Jul-2022 07:34 PM,Accepted-AOC,L1,13-Dec-2022 11:46 AM,Technical,Attached,Dev Raj,13-Jul-2022 10:57 AM,technical_93831.pdf,1.0,290187.0,ANIL KUMAR GOVT CONT,INR,"425,295.2",Finance,Attached,Dev Raj,20-Jul-2022 12:32 PM,finance_93831.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,2. EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,290008.0,ANKUSH SHARMA GOVT CONTRACTOR,04-Jul-2022 06:15 PM,Rejected-Finance,L1L2L3L4L5L6,20-Jul-2022 02:35 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,3. Contractor Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,290063.0,geeta devi,05-Jul-2022 05:14 PM,Rejected-Finance,L1L2L3L4L5L6,20-Jul-2022 02:35 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,4. Similar Work Done certificate (Only Completed Work),,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,289989.0,MUKESH KUMAR,04-Jul-2022 07:55 PM,Rejected-Finance,L1L2L3L4L5L6,20-Jul-2022 02:35 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"5. GST No. with latest clearance return, EPF No. with latest clearance return, Labour License, PAN C",,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,290080.0,ravinder kumar,05-Jul-2022 12:09 PM,Rejected-Finance,L1L2L3L4L5L6,20-Jul-2022 02:35 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,6. List of Machinery tools and plant with ownership documents/ Affidavit Magistrate/ Notary.,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,6.0,289945.0,ROHIT KAPIL,04-Jul-2022 04:14 PM,Rejected-Finance,L1L2L3L4L5L6,20-Jul-2022 02:35 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,7. Affidavit that information submitted by bidder is true and correct attested by Magistrate/ Notary,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,8. Work in hand certificate countersigned by the Engineer in Charge not below the rank of Executive,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,9. Affidavit Bidder should not have morethan 2 contracts at a time each of Rs. 100.00 Lakhsormore in,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,10. Affidavit regarding seen the site,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
