Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Providing and fixing 1Nos High Mast 16 Mtr. Pole with 6Nos LED Flood light at SSB Chowk W.o.06 MC Palampur.,Providing and fixing 1Nos High Mast 16 Mtr. Pole with 6Nos LED Flood light at SSB Chowk W.o.06 MC Palampur.,Please refer Tender documents. ,NA ,"5,94,000",Electrical Works,NA ,Tender,90.0,90.0,Palampur,176061.0,NA ,NA ,NA ,MC Palampur,No ,No,Directorate of Urban Development||Urban Development - UDDHP||Municipal Corporation Palampur,1MC-Palam(1)2022-42,2022_UDDHP_62982_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,Commissioner,Commissioner MC Palampur,500.0,Commissioner,MC Palampur,No,1.0,DD - Demand Draft,10-Aug-2022 05:00 PM,22-Aug-2022 03:00 PM,10-Aug-2022 05:00 PM,22-Aug-2022 10:30 AM,NA ,NA ,10-Aug-2022 05:00 PM,22-Aug-2022 10:30 AM,24-Aug-2022 02:30 PM,1.0,Fee/PreQual/Technical,.pdf,Cost of tender indicated in schedule F,"12,000",No,fixed,,Commissioner,MC Palampur,AOC,commissioner,Internal,"JC,AE,JE",Kalyan Bhatt,24-Aug-2022 01:27 PM,24-Aug-2022 02:30 PM,techsummary_95776.pdf (372.96 KB),1.0,296717.0,DOLORARTZ PRIVATE LIMITED,21-Aug-2022 12:20 PM,Rejected-Finance,Being L3,30-Dec-2022 11:30 AM,Finance,financial bid opening summary,Kalyan Bhatt,24-Aug-2022 05:01 PM,finance_95776.pdf,BOQ Comparative Chart,Technical,bid opening summary,Kalyan Bhatt,22-Aug-2022 05:30 PM,technical_95776.pdf,30-Dec-2022,"INR 424,847.2",90.0,Kalyan Bhatt,30-Dec-2022 11:31 AM,CCF_000162.pdf (1006.00 KB),Work Awarded,Commissioner,Internal,"Jt. Commissioner, Assistant Engineer, Junior Engineer",Kalyan Bhatt,30-Dec-2022 11:30 AM,finsummary_95776.pdf (606.13 KB),1.0,296791.0,Kumar Enterprises,INR,"424,847.2",Directorate of Urban Development||Urban Development - UDDHP||Municipal Corporation Palampur,2022_UDDHP_62982_2,1MC-Palam(1)2022-42,Providing and fixing 1Nos High Mast 16 Mtr. Pole with 6Nos LED Flood light at SSB Chowk W.o.06 MC Palampur.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,.pdf,The earnest money indicated in schedule F,,,,,,,AOC,,,,,,,,2.0,296791.0,Kumar Enterprises,21-Aug-2022 11:11 PM,Accepted-AOC,Being L1,30-Dec-2022 11:32 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors registration refer general rules No.23,,,,,,,AOC,,,,,,,,3.0,296682.0,M/s OM PARKASH,21-Aug-2022 09:14 AM,Rejected-Finance,Being L6,30-Dec-2022 11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST registration general rules No. 21,,,,,,,AOC,,,,,,,,4.0,296695.0,pankaj saini,20-Aug-2022 07:43 PM,Rejected-Finance,Being L5,30-Dec-2022 11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Bidding Capacity as per general rules No. 28.2a and work done / in hand as per General Rule No. 19 c,,,,,,,AOC,,,,,,,,5.0,296674.0,RAHUL SINGH JAGOTA,22-Aug-2022 10:24 AM,Rejected-Finance,Being L2,30-Dec-2022 11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No. 7/8 prefer General Rules No. 26.7,,,,,,,AOC,,,,,,,,6.0,296766.0,subhash and sons,22-Aug-2022 06:30 AM,Rejected-Finance,Being L4,30-Dec-2022 11:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,List of both gazetted and non-gazetted M C Employees related to him General Rule No. 16,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that information furnished with the bid is correct in all respect,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Other important documents as specified by the State in proforma of Schedule,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
