Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Category,Sub Category,Sub Category Description,Format/File,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,PW-NCD-TA-NIQ- Tender/2022-1077-1106 dt.19.04.2022,2022_PWD_59992_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender document,28-Apr-2022 11:30 AM,04-May-2022 11:30 AM,28-Apr-2022 11:30 AM,04-May-2022 11:00 AM,,,28-Apr-2022 11:30 AM,04-May-2022 11:00 AM,06-May-2022 03:00 PM,"50,000",No,fixed,,EE HPPWD Division Nerchowk,HPPWD Division Nerchowk,1.0,Certificate Details,Permanent Account Number,Permanent Account Number Details,,1.0,ICICI BANK,500.0,EE HPPWD Division Nerchowk,HPPWD Division Nerchowk,No,Executive Engineer HPPWD Division Nerchowk,HPPWD Division Nerchowk,"Construction of Office Building for Doppler Weather Radar Near Shiri Murari Devi Temple in Sub-Tehsil Rewalasr,  Distt. Mandi (H.P.)","Construction of Building portion with W.S. and S.I., Septic Tank, Development of site and boundary wall etc.)",Please refer Tender documents.,,"24,07,836",Civil Works,,Tender,90.0,365.0,Nerchowk,175008.0,,,,HPPWD Division Nerchowk,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Earnest Money,,,,,,,,,,,,,,,,2.0,Certificate Details,Sales Tax/VAT,Sales Tax/VAT,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Contractors Registration,,,,,,,,,,,,,,,,3.0,Certificate Details,Bidders Address Format,Bidders Address Format Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,GST Registration,,,,,,,,,,,,,,,,4.0,Certificate Details,Affidavit regarding correctness of bid,Required in tender document in bidder file 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Work Done certificate and work in hand certificate,,,,,,,,,,,,,,,,5.0,Machinery Details,Machinery Details,Machinery Details,HP_Machinery.xls,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"List of Machineries, Tools and Plants",,,,,,,,,,,,,,,,6.0,Miscellaneous,Laboratory Equipment Details,Laboratory Equipment Details,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,List of Both Gazetted and non Gazetted officers HP.PWD. Employees related to him,,,,,,,,,,,,,,,,7.0,Miscellaneous,Existing Work Order Commitment,Ongoing Work Order Details with percentage of work completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,PAN Numbers,,,,,,,,,,,,,,,,8.0,Work Details,Work Completed Certificate Copies,Work Completed Certificate Copies,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,An Affidavit that information furnished with the bid is correct in all respects,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Employees provident funds certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,HPPWD Form 7/8 duly signed by the contractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Any other information bidders like to Provide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Latest GST and Income Tax returns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
