Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Financial Bid Opening Date:,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,S.No,Instrument Type,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
13-Sep-2021,"INR 1,813,600",90.0,Arvind Chaudhary,14-Sep-2021 09:34 AM,Awardletter.pdf (947.00 KB),Awardletter,"Er. Rajesh Kumar, E.E,",Internal,"Er. Kuldeep Singh AE to EE Harish Chander Sharma Head Draughtsman , Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II, Prem Chand, Sr. Assistant",Rajesh Kumar,17-Aug-2021 04:51 PM,finsummary_74787.pdf (571.22 KB),"Er. Rajesh Kumar, E.E.",Internal,"Er. Kuldeep Singh AE to EE Harish Chander Sharma Head Draughtsman , Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II, Prem Chand, Sr. Assistant",Rajesh Kumar,12-Aug-2021 01:02 PM,13-Aug-2021 10:00 AM,techsummary_74787.pdf (1765.24 KB),PWD,2021_PWD_49990_1,Job 1 Construction of Link Road Harizan Basti Fate,"Job 1 Construction of Link Road Harizan Basti Fatehwal to Village. Bangarh km. 0-0 to 2-200 Sub Hed Earth work, C.O Retaining wall, C.C. Pavement etc. in km. 1-400 to 1-802 Under OTMNP",1.0,225640.0,Ashwani Kumar,INR,"1,574,228",Finance,Proceedingregardingopeningoffinancialbids,Rajesh Kumar,17-Aug-2021 03:48 PM,finance_74787.pdf,BOQ Comparative Chart,Technical,TechnicalBidOpeningSummary,Rajesh Kumar,30-Jul-2021 07:53 PM,technical_74787.pdf,1.0,225752.0,Ashok Kumar,27-Jul-2021 04:52 PM,Rejected-AOC,ok,14-Sep-2021 09:34 AM,AOC,500.0,"Executive Engineer, Una Division, HPPWD, Una",Una,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender ( Indicated in Schedule F),"Executive Engineer, Una Division, HPPWD, Una","Executive Engineer, Una Division, HPPWD, Una",1.0,FDR - Fixed Deposit,"Job 1 Construction of Link Road Harizan Basti Fatehwal to Village. Bangarh km. 0-0 to 2-200 Sub Hed Earth work, C.O Retaining wall, C.C. Pavement etc. in km. 1-400 to 1-802 Under OTMNP","Job 1 Construction of Link Road Harizan Basti Fatehwal to Village. Bangarh km. 0-0 to 2-200 Sub Hed Earth work, C.O Retaining wall, C.C. Pavement etc. in km. 1-400 to 1-802 Under OTMNP",Please refer to Bidding Documents ,NA ,"18,13,600",Civil Works - Roads,NA ,Tender,75.0,90.0,Una,174303.0,NA ,NA ,NA ,"Executive Engineer, Una Division, HPPWD, Una",No ,No,21-Jul-2021 10:00 AM,28-Jul-2021 11:00 AM,21-Jul-2021 10:00 AM,28-Jul-2021 09:00 AM,NA ,NA ,21-Jul-2021 10:00 AM,28-Jul-2021 09:00 AM,13-Aug-2021 10:00 AM,PWD,Job 1 Construction of Link Road Harizan Basti Fate,2021_PWD_49990_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"34,704",No,fixed,,"Executive Engineer, Una Division, HPPWD, Una",Una,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,225640.0,Ashwani Kumar,27-Jul-2021 10:32 PM,Accepted-AOC,ok,14-Sep-2021 09:34 AM,AOC,,,,,,,.pdf,Earnest Money ( Indicated In Schedule F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,225597.0,Balbir Singh Govt Contractor,27-Jul-2021 01:44 PM,Rejected-AOC,ok,14-Sep-2021 09:34 AM,AOC,,,,,,,.pdf,Contractors Registration (Refer General Rule No.23 ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,225809.0,Charanjeet Singh Govt Contractor,27-Jul-2021 06:56 PM,Rejected-AOC,ok,14-Sep-2021 09:34 AM,AOC,,,,,,,.pdf,G.S.T. No. and copy of the latest return filed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,225606.0,Chetan Chabba,27-Jul-2021 01:37 PM,Rejected-AOC,ok,14-Sep-2021 09:34 AM,AOC,,,,,,,.pdf,E.P.F. No. and copy of latest return filed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,225730.0,Lalit Kumar Govt Contractor,27-Jul-2021 04:09 PM,Rejected-AOC,ok,14-Sep-2021 09:34 AM,AOC,,,,,,,.pdf,"Work Done Certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equival",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,225578.0,Nitish Thakur,26-Jul-2021 10:56 PM,Rejected-AOC,ok,14-Sep-2021 09:34 AM,AOC,,,,,,,.pdf,"Work in hand certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,225760.0,PRABHJOT SINGH GOVT CONTRACTOR,27-Jul-2021 08:45 PM,Rejected-AOC,ok,14-Sep-2021 09:34 AM,AOC,,,,,,,.pdf,An Affidavit of Machinery Tool Plant as per bid documents along with documentary proof.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,225083.0,Tilak Raj Govt Contractor,27-Jul-2021 11:49 PM,Rejected-AOC,ok,14-Sep-2021 09:34 AM,AOC,,,,,,,.pdf,An Affidavit of Both Gazetted and non-Gazetted officer HPPWD employees related to him (General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,225862.0,Vishal,28-Jul-2021 12:22 AM,Rejected-AOC,ok,14-Sep-2021 09:34 AM,AOC,,,,,,,.pdf,An affidavit that information furnished with the bid (Name of works is correct in all respect).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
