Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
500.0,"Executive Engineer, Una Division, HPPWD, Una",Una,No,"Executive Engineer, Una Division, HPPWD, Una","Executive Engineer, Una Division, HPPWD, Una",Job 2 Construction of additional accommodation at Govt. Senior Secondary School Haroli Sub Head C.O 4No.class rooms with verandah Deposit work,Job 2 Construction of additional accommodation at Govt. Senior Secondary School Haroli Sub Head C.O 4No.class rooms with verandah Deposit work,Please refer to Bidding Documents ,NA ,,Civil Works - Buildings,NA ,Tender,75.0,182.0,Una,174303.0,NA ,NA ,NA ,"Executive Engineer, Una Division, HPPWD, Una",No ,No,1.0,FDR - Fixed Deposit,PWD,Job 2 Construction of additional accommodation at,2021_PWD_48408_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"45,000",No,fixed,,"Executive Engineer, Una Division, HPPWD, Una",Una,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender ( Indicated in Schedule F),12-Jun-2021 10:00 AM,18-Jun-2021 11:00 AM,12-Jun-2021 10:30 AM,18-Jun-2021 09:00 AM,NA ,NA ,12-Jun-2021 10:30 AM,18-Jun-2021 09:00 AM,26-Jun-2021 03:00 PM,AOC,1.0,217214.0,Ajay Kumar Govt Contractor,16-Jun-2021 09:05 PM,Rejected-AOC,ok,25-Sep-2021 04:01 PM,Technical,TechnicalBidOpeningSummary,Arvind Chaudhary,19-Jun-2021 06:12 PM,technical_72547.pdf,Finance,Proceedingregardingopeningoffinancialbids,Arvind Chaudhary,29-Jun-2021 12:11 PM,finance_72547.pdf,BOQ Comparative Chart,1.0,217425.0,Pranshul Kaushal Govt Cont,INR,"2,888,173","Er. Rajesh Kumar, E.E.",Internal,"Er. Sunil Kumar. AE Harish Chander Sharma Head Draughtsman , Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II, Prem Chand, Sr. Assistant",Arvind Chaudhary,25-Jun-2021 06:28 PM,26-Jun-2021 03:00 PM,techsummary_72547.pdf (654.37 KB),PWD,2021_PWD_48408_1,Job 2 Construction of additional accommodation at,Job 2 Construction of additional accommodation at Govt. Senior Secondary School Haroli Sub Head C.O 4No.class rooms with verandah Deposit work,23-Sep-2021,"INR 2,497,536",182.0,Arvind Chaudhary,25-Sep-2021 04:01 PM,Awardletter.pdf (821.00 KB),Award letter,"Er. Rajesh Kumar, E.E.",Internal,"Er. Sunil Kumar. AE, Jagpal Singh Supdt. Gr-II Tara Singh Supdt. Gr-II, Jagdeep Singh, Draughtsman Prem Chand, Sr. Assistant",Arvind Chaudhary,29-Jun-2021 04:29 PM,finsummary_72547.pdf (522.36 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money ( Indicated In Schedule F),,,,,,,,,,AOC,2.0,217638.0,Karnail Singh,17-Jun-2021 05:04 PM,Rejected-AOC,ok,25-Sep-2021 04:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rule No.23 ),,,,,,,,,,AOC,3.0,217441.0,Nitish Thakur,16-Jun-2021 10:04 PM,Rejected-AOC,ok,25-Sep-2021 04:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,G.S.T. No. and copy of the latest return filed.,,,,,,,,,,AOC,4.0,217717.0,Om Parkash Govt Contrator,17-Jun-2021 06:53 PM,Rejected-AOC,ok,25-Sep-2021 04:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,E.P.F. No. and copy of latest return filed,,,,,,,,,,AOC,5.0,217425.0,Pranshul Kaushal Govt Cont,17-Jun-2021 04:30 PM,Accepted-AOC,ok,25-Sep-2021 04:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work Done Certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equival",,,,,,,,,,AOC,6.0,217628.0,Ram Sahore Govt Contractor,17-Jun-2021 04:38 PM,Rejected-AOC,ok,25-Sep-2021 04:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work in hand certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equi",,,,,,,,,,AOC,7.0,217481.0,Rohit Thakur,17-Jun-2021 05:55 PM,Rejected-AOC,ok,25-Sep-2021 04:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit of Machinery Tool Plant as per bid documents along with documentary proof.,,,,,,,,,,AOC,8.0,217796.0,varun kumar,18-Jun-2021 08:09 AM,Rejected-AOC,ok,25-Sep-2021 04:01 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Affidavit of Both Gazetted and non-Gazetted officer HPPWD employees related to him (General Rule,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An affidavit that information furnished with the bid (Name of works is correct in all respect).,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
