S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.1,Corrigendum Title,Corrigendum Type,View,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,S.No.1,Revocation Title,Revocation Description,Published Date,Document Name,Document Size(in KB),Revocated To,S.No.2,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
1.0,ICICI BANK,"60,700",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,scanned copy of cost of tender indicated as schedule F at serial no. 6.3,Construction of link road from Panog to Ajroli Km 0/0 to 3/00,"Construction of link road from Panog to Ajroli Km 0/0 to 3/00 ( SH Formation Cutting 5/7 Mtrs wide road from Jeepable standard Cross-Drainage and P/L Soling Grade-I in Km 0/0 to 3/00).(SW- Construction of 900mm dia RCC HPC at RD 0/350, 0/670",please refer to tender document ,NA ,,Civil Works - Roads,NA ,Rate Contract,120.0,90.0,Shillai,173027.0,NA ,NA ,NA ,Shillai,No ,No,"1,500",Nil,Nil,No,PWD,TA2021-1004-1103dt 25-05-21,2021_PWD_48240_3,Yes,Open Tender,Item Wise,Works,2.0,No,No,Online,No,No,No,EE Shillai,Executive Engineer HPPWD Division Shillai,08-Jun-2021 05:00 PM,21-Jun-2021 12:30 PM,08-Jun-2021 05:00 PM,19-Jun-2021 05:00 PM,NA ,NA ,08-Jun-2021 05:00 PM,19-Jun-2021 05:00 PM,09-Jul-2021 01:40 PM,1.0,Date Corrigendum,Date,,AOC,1.0,216588.0,AJAY CHAUHAN,14-Jun-2021 06:26 AM,Accepted-AOC,AOC,17-Sep-2021 01:51 PM,Technical,technical summary,Pramod Upreti,09-Jul-2021 01:24 PM,technical_72295.pdf,1.0,Tender Revocation,Construction of link road from Panog to Ajroli Km 0/0 to 3/00,09-Jul-2021 01:07 PM,revokajroli.pdf ,4586.54,Technical Opening,1.0,216588.0,AJAY CHAUHAN,INR,"2,054,082",Finance,Financial summary,Pramod Upreti,06-Aug-2021 11:19 AM,finance_72295.pdf,BOQ Comparative Chart,PWD,2021_PWD_48240_3,TA2021-1004-1103dt 25-05-21,Construction of link road from Panog to Ajroli Km 0/0 to 3/00,EE Shillai,Internal,"AE Shillai, Sudt. HDM",Pramod Upreti,09-Jul-2021 01:32 PM,09-Jul-2021 01:40 PM,techsummary_72295.pdf (4600.14 KB),EE Shillai,Internal,"AE Shillai, HDM, Supdt.",Pramod Upreti,06-Aug-2021 11:24 AM,finsummary_72295.pdf (138.58 KB),17-Sep-2021,"INR 2,054,082",90.0,Pramod Upreti,17-Sep-2021 01:51 PM,48240-3.pdf (368.00 KB),Construction of link road from Panog to Ajroli Km 0/0 to 3/00,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,.pdf,scanned copy of earnest money indicated as schedule F at serial no. 6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,216673.0,daleep singh pojta,18-Jun-2021 03:58 PM,Rejected-Finance,Not qualify,06-Aug-2021 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,scanned copy of registration of refer general rule at serial no. 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,216391.0,Mast Ram Prasher,14-Jun-2021 11:10 AM,Rejected-Finance,Not qualify,06-Aug-2021 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,scanned copy of GST and PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,216856.0,MIOS CORPORATION PRIVATE LIMITED,18-Jun-2021 02:39 PM,Rejected-Finance,Not qualify,06-Aug-2021 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,scanned copy of EPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,215951.0,M/s BHAWAN SINGH,14-Jun-2021 02:24 PM,Rejected-Finance,Not qualify,06-Aug-2021 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,scanned copy of Form No. 8 duly signed general rule 26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6.0,216226.0,NITIN SHARMA,11-Jun-2021 06:22 PM,Rejected-Finance,Not qualify,06-Aug-2021 11:24 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,scanned copy of undertaking and uploaded document true and correct certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7.0,216358.0,RAKESH KUMAR CONTRACTOR,19-Jun-2021 03:03 PM,Rejected-Technical,Not qualify,09-Jul-2021 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,scanned copy any other information bidder like to provide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8.0,217189.0,VIKRAM SINGH GOVT. CONTRACTOR,16-Jun-2021 09:04 AM,Rejected-Technical,Not qualify,09-Jul-2021 01:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,scanned copy of work in hand at sr. no. 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,list of machinery tools and plants and technical staff( refer schedule F with clause 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
