EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"57,200",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender form (Online mode),"1,500",Nil,Nil,No,PWD,No.BGN/2020-21-1342-62 dated 19.05.2021Job3,2021_PWD_47719_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,28-May-2021 11:00 AM,15-Jun-2021 11:00 AM,28-May-2021 11:30 AM,14-Jun-2021 06:00 PM,NA ,NA ,28-May-2021 11:30 AM,14-Jun-2021 06:00 PM,21-Jun-2021 10:30 AM,Executive Engineer HPPWD Division Bangana,Executive Engineer HPPWD Division Bangana,Construction of Way Side Amenities at Jogipanga in Distt. Una,"C/O Building Portion , WS and SI and Septic tank including Site development",Please refer Tender documents. ,NA ,"33,13,388",Civil Works - Buildings,NA ,Tender,120.0,180.0,Bangana Division,174307.0,NA ,NA ,NA ,Executive Engineer HPPWD Division Bangana,No ,No,1.0,ICICI BANK,AOC,1.0,216876.0,ANIL KUMAR,INR,"3,940,630",Finance,Fin Bid opened,SHASHI PAL,23-Jun-2021 12:56 PM,finance_71588.pdf,BOQ Comparative Chart,1.0,216876.0,ANIL KUMAR,14-Jun-2021 05:18 PM,Accepted-AOC,Lowest,22-Sep-2021 10:53 AM,Technical,Tech bid opened,SHASHI PAL,19-Jun-2021 07:05 PM,technical_71588.pdf,PWD,2021_PWD_47719_1,No.BGN/2020-21-1342-62 dated 19.05.2021Job3,Construction of Way Side Amenities at Jogipanga in Distt. Una,Er.S.P.Dhiman EE,Internal,Supdt. HDM AO,SHASHI PAL,19-Jun-2021 07:07 PM,21-Jun-2021 10:30 AM,techsummary_71588.pdf (472.95 KB),Er.S.P.Dhiman EE,Internal,Supdt. HDM AO,SHASHI PAL,23-Jun-2021 01:05 PM,finsummary_71588.pdf (431.67 KB),21-Sep-2021,"INR 3,940,630",180.0,SHASHI PAL,22-Sep-2021 10:53 AM,AOCAmenities.pdf (891.00 KB),Work Awarded,AOC
,,,,,,,,.pdf,Earnest Money (Online mode),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,2.0,216793.0,Arpit Prashar,14-Jun-2021 05:48 PM,Rejected-AOC,Higher side,22-Sep-2021 10:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Contractor Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3.0,216519.0,Ram,14-Jun-2021 03:06 PM,Rejected-AOC,Higher side,22-Sep-2021 10:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,GST Registration and latest assessment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4.0,215858.0,Salochna Devi,13-Jun-2021 05:51 PM,Rejected-AOC,Higher side,22-Sep-2021 10:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Similar nature Work Done Certificate on prescribed format given in bidding document without liquidat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5.0,216279.0,Shiv Kumar,14-Jun-2021 03:54 PM,Rejected-AOC,Higher side,22-Sep-2021 10:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Work in hand certificate on prescribed format given in bidding document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6.0,216138.0,Sumit Kumar Govt. cont.,14-Jun-2021 05:35 PM,Rejected-AOC,Higher side,22-Sep-2021 10:53 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,List of machinery tool and plant with proof of ownership or legal tie-up and list of laboratory equi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,List of Both Gaztted and Non Gaztted officer HPPWD employees related to him,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,An affidavit that information furnished with the bid (Name of work) is correct in all respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,Affidavit Reg. no pending litigation with the Department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
