S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
1.0,SBI Bank,19-May-2023 05:00 PM,30-May-2023 03:00 PM,19-May-2023 05:05 PM,30-May-2023 02:00 PM,NA ,NA ,26-May-2023 09:00 AM,30-May-2023 02:00 PM,0.0,No,fixed,,Nil,Nil,"The Commissioner,GMC","Office of the Commissioner, GMC, Bhangagarh, GMDA building 2nd Floor, Guwahati-5",1.0,Fee/PreQual/Technical/Finance,.pdf,Technical Qualification Part-1,"Empanelment of agencies for IEC, Outreach, Events and allied activities.","Empanelment of agencies for IEC, Outreach, Events and allied activities.",Please refer Bid Document ,NA ,,Miscellaneous Services,NA ,Empanelment,180.0,NA ,Guwahati,781005.0,NA ,NA ,NA ,"Office Of The Commissioner,GMC",No ,No,Guwahati Municipal Corporation,GMZ/GE-14/2022-23/15 Dated_16/05/2023,2023_GMC_30899_1,Yes,Open Tender,EOI,Services,1.0,No,No,Online,No,No,No,500.0,Nil,Nil,No,AOC,"Commissioner,GMC",Internal,,Chandan Talukdar,14-Aug-2023 03:27 PM,finsummary_49555.pdf (394.98 KB),Finance,Bid has been opened and admitted for technical evaluation,Chandan Talukdar,01-Jun-2023 02:40 PM,,1.0,186559.0,SHINE ASSOCIATES,INR,0.0,1,186776,A.R.T. ENTERTAINMENT & SERVICES PRIVATE LIMITED,30-May-2023 01:00 PM,Accepted-AOC,Awarded as L1,14-Aug-2023 03:30 PM,14-Aug-2023,INR 0.0,30.0,Chandan Talukdar,14-Aug-2023 03:27 PM,R_IEC.pdf (395.00 KB),Guwahati Municipal Corporation,2023_GMC_30899_1,GMZ/GE-14/2022-23/15 Dated_16/05/2023,"Empanelment of agencies for IEC, Outreach, Events and allied activities.","Commissioner,GMC",Internal,,Chandan Talukdar,14-Aug-2023 03:20 PM,techsummary_49555.pdf (394.98 KB),AOC
,,,,,,,,,,,,,,,,,,,,.pdf,EOI Download from eProcurement System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,186606.0,Exclusive Advertising Private Limited,INR,0.0,2,186781,Asomi Enterprise,30-May-2023 12:16 PM,Accepted-AOC,Awarded as L1,14-Aug-2023 03:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3.0,186612.0,PRADIP ADVERTISING & CO.,INR,0.0,3,186788,BHAWANI MARKETING PVT.LTD,30-May-2023 01:07 PM,Accepted-AOC,Awarded as L1,14-Aug-2023 03:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4.0,186623.0,Priya Communication,INR,0.0,4,186771,DIBANG SOLUTION INDIA PRIVATE,30-May-2023 11:07 AM,Accepted-AOC,Awarded as L1,14-Aug-2023 03:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5.0,186708.0,OUTREACH ADVERTISING PRIVATE LIMITED,INR,0.0,5,186727,E Factor Experiences Limited,30-May-2023 11:33 AM,Rejected-Technical,Technically Not Qualified,14-Aug-2023 03:20 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,6.0,186717.0,Expression 360 Services India Pvt. Ltd.,INR,0.0,6,186606,Exclusive Advertising Private Limited,27-May-2023 05:18 PM,Accepted-AOC,Awarded as L1,14-Aug-2023 03:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,7.0,186739.0,Sanket Communications Private Limited,INR,0.0,7,186717,Expression 360 Services India Pvt. Ltd.,30-May-2023 11:34 AM,Accepted-AOC,Awarded as L1,14-Aug-2023 03:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,8.0,186771.0,DIBANG SOLUTION INDIA PRIVATE,INR,0.0,8,186779,Insight Brandcom Pvt Ltd,30-May-2023 12:28 PM,Accepted-AOC,Awarded as L1,14-Aug-2023 03:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,9.0,186774.0,Tattva Creations Pvt Ltd,INR,0.0,9,186789,MEDIA UNLIMITED,30-May-2023 01:02 PM,Accepted-AOC,Awarded as L1,14-Aug-2023 03:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,10.0,186775.0,Prodigy Communications And Marketing Pvt. Ltd.,INR,0.0,10,186579,M/s AVF Creative Brand Consultancy Private Limited,29-May-2023 09:17 AM,Rejected-Technical,Technically Not Qualified,14-Aug-2023 03:20 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,11.0,186776.0,A.R.T. ENTERTAINMENT & SERVICES PRIVATE LIMITED,INR,0.0,11,186794,NOVO COMPUTING,30-May-2023 01:42 PM,Accepted-AOC,Awarded as L1,14-Aug-2023 03:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,12.0,186779.0,Insight Brandcom Pvt Ltd,INR,0.0,12,186708,OUTREACH ADVERTISING PRIVATE LIMITED,30-May-2023 01:13 PM,Accepted-AOC,Awarded as L1,14-Aug-2023 03:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,13.0,186780.0,Umang Communications Pvt Ltd,INR,0.0,13,186612,PRADIP ADVERTISING & CO.,29-May-2023 05:57 PM,Accepted-AOC,Awarded as L1,14-Aug-2023 03:30 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,14.0,186781.0,Asomi Enterprise,INR,0.0,14,186623,Priya Communication,29-May-2023 05:27 PM,Accepted-AOC,Awarded as L1,14-Aug-2023 03:30 PM,,,,,,,,,,,,,,,,,AOC
