Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,S.No.2,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,Auction Initiated Status :,BOQ Comparative Chart :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value
1.0,Fee,.pdf,Proof of Tender Fee,"1,475",Nil,Nil,No,Procurement of ISI marked steel tubular poles,Procurement of ISI marked steel tubular poles of assorted sizes,As per NIT ,"EMD for HP local units registered with HPSEBL is Rs.26,84,000.00 and for other bidders is Rs.29,34,000.00 ","29,34,00,000",Electrical Work/ Equipment,Steel tubular pole ,Tender,120.0,180.0,"Office of Chief Engineer MM, HPSEBL, Shimla",171004.0,NA ,NA ,NA ,"Office of Chief Engineer MM, HPSEBL, Shimla",No ,No,HPSEBL,CE(MM)- 5/2023,2023_HPSEB_72404_1,Yes,Open Tender,Tender cum Auction,Goods,3.0,No,Yes,Online,No,No,No,1.0,ICICI BANK,"29,34,000",Yes,fixed,,Nil,Nil,21-Apr-2023 05:00 PM,03-May-2023 03:30 PM,21-Apr-2023 05:00 PM,03-May-2023 11:30 AM,NA ,NA ,22-Apr-2023 10:00 AM,03-May-2023 11:30 AM,12-May-2023 12:00 PM,Chief Engineer MM,"Chief Engineer MM, HPSEBL, Vidyut Bhawan, Shimla 171004.",1.0,Corrigendum No. 1,Date,,1.0,344348.0,Baba Electricals,30-Apr-2023 10:03 PM,Rejected-Finance,Not quoted L-1 rates for all items,26-Aug-2023,Chief Engineers,Internal,"Sr. Executive Engineer, Assistant Engineer, Under Secretary.",Suraj Pandey,11-May-2023 04:09 PM,12-May-2023 12:00 PM,techsummary_108920.pdf (402.93 KB),Technical,Technical opening summary T E 5 2023,Suraj Pandey,03-May-2023 05:14 PM,technical_108920.pdf,Finance,Auto Opened,Suraj Pandey,12-May-2023 12:21 PM,,Yes,BOQ Comparative Chart,26-Aug-2023,"INR 338,364,436",180.0,Suraj Pandey,26-Aug-2023 03:12 PM,AwardSummary.pdf (462.00 KB),"04 nos. P.O. issued to the firms M/S ELectro steels, Kaushal Inds, Rama Steels and Vishal Pipes on dated 16.08.2023",Chief Engineer,Internal,"Sr. Executive Engineer, Assistant Engineer and Junior Engineer",Suraj Pandey,26-Aug-2023 03:08 PM,finsummary_108920.pdf (461.61 KB),HPSEBL,2023_HPSEB_72404_1,CE(MM)- 5/2023,Procurement of ISI marked steel tubular poles,1.0,343676.0,Electro Steels India Damtal,INR,"91,988,800"
,,.pdf,Proof of EMD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,2.0,343568.0,Dadu Pipes Pvt Limited,03-May-2023 11:19 AM,Rejected-Finance,Not quoted L-1 rates for all items,26-Aug-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,343903.0,Rama Steel Tubes Ltd,INR,"85,511,950"
2.0,PreQual/Technical,.pdf,"Renewed BIS, ISO certificate, GST registration certificate, undertaking regarding e-reverse Auction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,343676.0,Electro Steels India Damtal,02-May-2023 01:15 PM,Accepted-AOC,Quoted L-1 Rates,26-Aug-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,344052.0,KAUSHAL INDUSTRIES,INR,"107,528,086"
,,.pdf,"Purchase order /supply orders Copies, performance certificate and list of past supplies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,343806.0,FABRICO INDIA PRIVATE LIMITED,28-Apr-2023 11:00 AM,Rejected-Finance,Not quoted L-1 rates for all items,26-Aug-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,344182.0,VISHAL PIPES LIMITED,INR,"53,335,600"
,,.pdf,"GTPs, Drawings and Type test reports of offered material.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,344381.0,GAURANG PRODUCTS PVT. LTD.,02-May-2023 02:20 PM,Rejected-Finance,Not quoted L-1 rates for all items,26-Aug-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,"Certificate of Registration with industry Deptt., Capacity assessment Certificate,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,344435.0,Hashim Reza Mir,30-Apr-2023 10:31 PM,Not Admitted-Fee,Others-The Firm Hashim Reza Mir is not registered with HPSEBL and no vendor registration documentary proof have been uploaded so no EMD exemption is allowed to the firm. Hence the firm is rejected.,03-May-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,List of Plant Machinery Testing Equipments used for routine test to be carried out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,344052.0,KAUSHAL INDUSTRIES,01-May-2023 04:49 PM,Accepted-AOC,Quoted L-1 Rates,26-Aug-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,Affidavit of Arbitration Court cases and Blacklisting Debarred by any Govt. Semi Govt. organization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,343903.0,Rama Steel Tubes Ltd,01-May-2023 06:13 PM,Accepted-AOC,Quoted L-1 Rates,26-Aug-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,"Bal. sheet and 3 three years turn over duly certified by CA, PAN Card copy,ITR, GST clearance certi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,344521.0,Surya Roshni Limited,01-May-2023 04:19 PM,Rejected-Technical,Tender Documents are not as per NIT,11-May-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,Power of attorney Board of resolution to sign the bid doc and acceptance of terms and condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,344450.0,SWASTIK PIPE LTD,01-May-2023 07:13 PM,Rejected-Finance,Not quoted L-1 rates for all items,26-Aug-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.pdf,Duly signed tender documents and any other requisite documents required as per NIT.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,344182.0,VISHAL PIPES LIMITED,03-May-2023 11:21 AM,Accepted-AOC,Quoted L-1 Rates,26-Aug-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.xls,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
