Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
18-May-2023 09:00 AM,13-Jun-2023 03:00 PM,18-May-2023 09:05 AM,13-Jun-2023 02:30 PM,NA ,NA ,01-Jun-2023 09:00 AM,13-Jun-2023 02:30 PM,Guwahati Municipal Corporation,GCL/101/2023/60 Dated_15/05/2023,2023_GMC_30873_1,Yes,Open Tender,EOI,Services,1.0,No,No,Online,No,No,No,1.0,SBI Bank,1.0,Date Extension,Date,,COMPREHENSIVE HOUSEHOLD GPS SURVEY AND I.T ENABLED UNIQUE HOUSE NUMBERING SYSTEM FOR GUWAHATI MUNICIPAL CORPORATION,REQUEST FOR EOI FOR SHORT LISTING OF ELIGIBLE AGENCIES TO PARTICIPATE IN THE RFP PROCESS FOR SELECTION OF MOST SUITABLE OF THEM TO PROVIDE NECESSARY SERVICES FOR COMPREHENSIVE HOUSEHOLD GPS SURVEY AND I.T ENABLED UNIQUE HOUSE NUMBERING SYSTEM,please refer tender document ,NA ,,Miscellaneous Services,NA ,Tender,180.0,NA ,Guwahati,781005.0,Guwahati ,"Commissioner, Guwahati Municipal Corporation, Bhangagarh, Guwahati. 2nd Floor GMDA Building. ",23-May-2023 02:00 PM ,"Office Of The Commissioner,GMC",No ,No,"1,500",Nil,Nil,No,0.0,No,fixed,,Nil,Nil,"The Commissioner,GMC","Commissioner, Guwahati Municipal Corporation, Bhangagarh, Guwahati. 2nd Floor GMDA Building.",1.0,Fee/PreQual/Technical/Finance,.pdf,Technical Qualification Part-1,AOC,1,187247,Amnex Infotechnologies Pvt Ltd,12-Jun-2023 08:18 PM,Accepted-AOC,Awarded as L1,14-Aug-2023 02:59 PM,Guwahati Municipal Corporation,2023_GMC_30873_1,GCL/101/2023/60 Dated_15/05/2023,COMPREHENSIVE HOUSEHOLD GPS SURVEY AND I.T ENABLED UNIQUE HOUSE NUMBERING SYSTEM FOR GUWAHATI MUNICIPAL CORPORATION,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,Response to Pre_Bid Queries,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EOI download from e Procurement System,AOC,2,187168,C. E. INFO SYSTEMS LIMITED,12-Jun-2023 10:21 AM,Accepted-AOC,Awarded as L1,14-Aug-2023 02:59 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,3.0,Addendum,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,187195,CyberSWIFT Infotech Pvt. Ltd.,13-Jun-2023 01:52 PM,Accepted-AOC,Awarded as L1,14-Aug-2023 02:59 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,187360,ENTIT CONSULTANCY SERVICES PRIVATE LIMITED,13-Jun-2023 01:56 PM,Accepted-AOC,Awarded as L1,14-Aug-2023 02:59 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,187387,FOUNDATION FOR SUSTAINABLE DEVELOPMENT TRUST,12-Jun-2023 05:35 PM,Rejected-Technical,Technically Not Qualified,14-Aug-2023 02:37 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,187566,GeoVista Technologies Private Limited,13-Jun-2023 01:30 PM,Accepted-AOC,Awarded as L1,14-Aug-2023 02:59 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,187521,J.M.EnviroNet Private Limited,13-Jun-2023 02:19 PM,Accepted-AOC,Awarded as L1,14-Aug-2023 02:59 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,187385,Ramtech Software Solutions Pvt Ltd,13-Jun-2023 01:32 PM,Accepted-AOC,Awarded as L1,14-Aug-2023 02:59 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,187425,Shri Balaji Construction,13-Jun-2023 05:36 AM,Rejected-Technical,Technically Not Qualified,14-Aug-2023 02:37 PM,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,187563,Sumato Globaltech Pvt. Ltd.,13-Jun-2023 11:55 AM,Rejected-Technical,Technically Not Qualified,14-Aug-2023 02:37 PM,,,,,AOC
