object_id,Preparedness Measures_tenders_awarded_value
02-023-00003,15137289.0
02-024-02111,1662250.0
02-024-02118,2022051.0
02-024-02119,5606678.0
02-024-02123,4435726.0
02-024-02128,2394543.0
02-024-02130,1672800.0
02-027-00026,6704816.0
02-027-00027,13219830.0
02-027-00029,8419073.0
02-027-00031,31717881.0
02-028-02854,1152524.0
02-028-02856,14181142.0
02-028-02857,13555361.0
02-028-02858,2447181.0
02-028-02859,2837828.0
02-029-00068,11647551.0
02-029-00069,3962605.0
02-033-00035,5502256.0
02-033-00037,18610108.0
02-033-00038,2133780.0
02-033-00044,3981714.0
02-034-00010,9773788.0
02-034-01706,4861200.0
