Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,No.PW.RGH.Tender-2023-24-1388 dt.30.05.2023,2023_PWD_74206_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,COST OF TENDER,30-May-2023 05:00 PM,08-Jun-2023 11:00 AM,30-May-2023 05:00 PM,08-Jun-2023 10:30 AM,,,30-May-2023 05:00 PM,08-Jun-2023 10:30 AM,14-Jun-2023 11:00 AM,"17,000",No,fixed,,Nil,Nil,1.0,ICICI BANK,350.0,Nil,Nil,No,EXECUTIVE ENGINEER,RAJGARH DIVISION HPPWD RAJGARH,Construction of Matal Bakhog to Nag Timba road km 0/00 to 3/00 (SH Providing and laying WBM    G -I    in km  0/00 to  1/00).Under MNP.,Construction of Matal Bakhog to Nag Timba road km 0/00 to 3/00 (SH Providing and laying WBM    G -I    in km  0/00 to  1/00).Under MNP.,Please refer Tender documents.,,,Civil Works,,Tender,75.0,60.0,RAJGARH DIVISION HPPWD RAJGARH,173101.0,,,,RAJGARH DIVISION HPPWD RAJGARH,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,EARNEST MONEY,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,CONTRACTORS REGISTRATION- Refer General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,GST REGISTRATION-Refer General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"THE CONTRACTOR IS REQUIRED TO STUDY GENERAL RULES DIRECTIONS, CONDITIONS, CONTRACT CLAUSES Refer Gen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Permanent Account Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,List of both Gazatted and non gazatted officer HPPWD employees related to him Gen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking regarding uploaded documents are true and correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Employees Provident Fund Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Any other information bidders like to provide.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
