S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.2,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,DD - Demand Draft,06-Jan-2020 04:00 PM,27-Jan-2020 02:00 PM,06-Jan-2020 05:00 PM,24-Jan-2020 05:00 PM,NA ,NA ,06-Jan-2020 05:00 PM,24-Jan-2020 05:00 PM,28-Jan-2020 01:40 PM,Construction of PSFS Baddi Phase III Distric Solan HP 24 Nos Cat II flats with Parking floor SH Providing internal electrical installation work therein Balance work,Providing internal electrical installation work therein Balance work,Please refer Tender documents. ,NA ,"16,08,031",Electrical Works,NA ,Tender,120.0,180.0,"Baddi, Ph-II",173205.0,NA ,NA ,NA ,KASUMPTI SHIMLA 171009,No ,No,"Himachal Urban Development Authority||Supdt. Engineer (S),HIMUDA",HIMUDA PP and E W7 2018 2331 41 dated 27 12 2019,2020_HIMUD_33912_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,EXECUTIVE ENGINEER ELECT HIMUDA SHIMLA,HIMUDA ELECTRICAL DIVISION KASUMPTI SHIMLA 171009,"2,500",EXECUTIVE ENGINEER ELECT HIMUDA SHIMLA,KASUMPTI SHIMLA 171009,No,1.0,Fee/PreQual/Technical,.pdf,Please down load the attached document for detail description,"31,700",Yes,fixed,,EXECUTIVE ENGINEER ELECT HIMUDA SHIMLA,KASUMPTI SHIMLA 171009,AOC,31-Jan-2020,"INR 2,437,707.6",180.0,Kamal Kishore Garg,12-Feb-2020 03:34 PM,Award24NosCatIIFlatBaddi.pdf (678.00 KB),AWARD OF WORK,Finance,Financial bid has been opened and summary is being uploaded,Kamal Nain Bhalla,28-Jan-2020 04:51 PM,finance_49017.pdf,BOQ Comparative Chart,Technical,Technical bid has been opened and summary is being uploaded,Kamal Nain Bhalla,28-Jan-2020 01:30 PM,technical_49017.pdf,SE (S),Internal,SUPTD HDM DAO EE (E),Kamal Nain Bhalla,28-Jan-2020 01:34 PM,28-Jan-2020 01:40 PM,techsummary_49017.pdf (78.75 KB),1,146357,ARUN KUMAR SHARMA,23-Jan-2020 06:49 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-Jan-2020 01:30 PM,SE (S),Internal,SUPTD HDM DAO EE (E),Kamal Nain Bhalla,28-Jan-2020 04:55 PM,finsummary_49017.pdf (78.75 KB),"Himachal Urban Development Authority||Supdt. Engineer (S),HIMUDA",2020_HIMUD_33912_1,HIMUDA PP and E W7 2018 2331 41 dated 27 12 2019,Construction of PSFS Baddi Phase III Distric Solan HP 24 Nos Cat II flats with Parking floor SH Providing internal electrical installation work therein Balance work,1.0,146229.0,DHARMENDER SINGH,INR,"2,437,707.6",AOC
2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,SCHEDULE OF QUANTITY,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,2,146433,Bhag Ram,24-Jan-2020 08:23 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-Jan-2020 01:30 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,3,146439,Bhardwaj Electrical Co.,24-Jan-2020 08:24 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-Jan-2020 01:30 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,4,146229,DHARMENDER SINGH,21-Jan-2020 11:17 AM,Accepted-AOC,1ST LOWEST,12-Feb-2020 03:34 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,5,146490,GURU NANAK ELECTRICALS,24-Jan-2020 01:56 PM,Rejected-AOC,2ND LOWEST,12-Feb-2020 03:34 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,6,146509,KUMAR ELECTRONICS CO.,24-Jan-2020 03:44 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-Jan-2020 01:30 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,7,145320,Kumar Enterprises,24-Jan-2020 11:55 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-Jan-2020 01:30 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,8,146500,NITIN PROP A VIGHNA ELECTRICALS,24-Jan-2020 02:53 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-Jan-2020 01:30 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,9,146402,Rajesh Kumar Jaswal,23-Jan-2020 04:05 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-Jan-2020 01:30 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,10,146335,Shyam Radio and Electrical,22-Jan-2020 05:54 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,28-Jan-2020 01:30 PM,,,,,,,,,,,,,,,,AOC
