Cover No,Cover,Document Type,Description,S.No,Bank Name,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No.1,Corrigendum Title,Corrigendum Type,View,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee,.pdf,FEE DETAILS,1.0,SBI Bank,"3,98,400",Yes,percentage,2.0%,"The Executive Engineer, Morigaon W. R. Division",Morigaon,"4,000","The Executive Engineer, Morigaon W. R. Division",Morigaon,No,22-Nov-2019 06:00 PM,28-Dec-2019 02:00 PM,22-Nov-2019 06:05 PM,27-Dec-2019 02:00 PM,NA ,NA ,07-Dec-2019 12:00 PM,27-Dec-2019 02:00 PM,09-Jan-2020 01:35 PM,"Chief Engineer,W.R.Deptt","O/O the Chief Engineer, WRD ASSAM, Chandmari, Guwahati-3",1.0,"Due to Interruption in Internet connectivity, All the tenders due for closing during the period between (11-Dec-2019 and 20-Dec-2019) have been extended to 27-Dec-2019.",Admin Corrigendum Date Extend,,Bank stabilization to arrest erosion of agricultural land at Gagalmari,Bank stabilization of river Brahmaputra to arrest erosion of agricultural land at Gagalmari (Ph-I) under SOPD for 2019-20.,Please refer Tender documents. ,NA ,"1,99,19,997",Civil Works,NA ,Tender,180.0,90.0,MORIGAON,782105.0,Guwahati ,"Conference Hall, O/O the Chief Engineer, WRD ASSAM, Chandmari, Guwahati-3 ",27-Nov-2019 10:00 AM ,GUWAHATI,No ,No,Department of Water Resources||Chief Engineer - DoWR,MORIGAON/2019-20/SOPD-G/I,2019_DoWR_14886_1,Yes,Open Tender,Works,Works,3.0,No,No,Online,No,No,No,AOC,20-Feb-2020,INR 16396162.32,90.0,Jayanta Kumar Barman,20-Feb-2020 06:13 PM,Work_Order_SA_Enterprise_Gagalmari.pdf (1459.00 KB),Bank stabilization of river Brahmaputra to arrest erosion of agricultural land at Gagalmari (Ph-I) under SOPD for 2019-20.,Department of Water Resources||Chief Engineer - DoWR,2019_DoWR_14886_1,MORIGAON/2019-20/SOPD-G/I,Bank stabilization to arrest erosion of agricultural land at Gagalmari,Technical,Financial bid of the successful bidder may be opened,Jayanta Kumar Barman,09-Jan-2020 01:25 PM,technical_22610.pdf,1,69393,ANKUR DUTTA,27-Dec-2019 07:43 AM,Rejected-AOC,Not Qualified for AOC,20-Feb-2020 06:13 PM,Finance,Updated CS may be prepared,Jayanta Kumar Barman,09-Jan-2020 04:32 PM,,BOQ Comparative Chart,1.0,68485.0,S.A. ENTERPRISE,INR,16396162.32,R. SARMA,Internal,"G.C. Sarma, S. Pathak, R. Deka, M. Deka, S. Dey",Jayanta Kumar Barman,20-Feb-2020 06:11 PM,finsummary_22610.pdf (233.73 KB),R. SARMA,Internal,"G.C. Sarma, S. Pathak, R. Deka, M. Deka, S. Dey",Jayanta Kumar Barman,09-Jan-2020 01:30 PM,09-Jan-2020 01:35 PM,techsummary_22610.pdf (234.17 KB),AOC
2.0,PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,2,68490,GLOBAL ENTERPRISE,24-Dec-2019 03:17 PM,Rejected-AOC,Not Qualified for AOC,20-Feb-2020 06:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,3,68493,KAMAL KAKATI,10-Dec-2019 08:06 AM,Rejected-AOC,Not Qualified for AOC,20-Feb-2020 06:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,4,68467,LEON AND ASSOCIATES,21-Dec-2019 01:00 PM,Not Admitted-PreQual/Technical,Not Complied with technical specification,09-Jan-2020 01:25 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,5,68560,MOFIDUL ISLAM,11-Dec-2019 06:53 PM,Rejected-AOC,Not Qualified for AOC,20-Feb-2020 06:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,6,68406,M/S. M.P. AGARWALLA,26-Dec-2019 11:31 PM,Rejected-AOC,Not Qualified for AOC,20-Feb-2020 06:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,7,68458,NORTH EAST ENTERPRISE,12-Dec-2019 12:27 PM,Rejected-AOC,Not Qualified for AOC,20-Feb-2020 06:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,8,69732,Rabindra Chhawchharia,26-Dec-2019 10:38 PM,Rejected-AOC,Not Qualified for AOC,20-Feb-2020 06:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,9,68485,S.A. ENTERPRISE,11-Dec-2019 06:22 PM,Accepted-AOC,PROPER,20-Feb-2020 06:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,10,69513,SOMESWAR DAS,26-Dec-2019 11:49 PM,Rejected-AOC,Not Qualified for AOC,20-Feb-2020 06:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,11,69746,SURESH TOSNIWAL,27-Dec-2019 11:10 AM,Rejected-AOC,Not Qualified for AOC,20-Feb-2020 06:13 PM,,,,,,,,,,,,,,,,,,,,,,,,,AOC
