Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
06-Jul-2022 06:00 PM,14-Jul-2022 11:00 AM,06-Jul-2022 06:00 PM,13-Jul-2022 06:00 PM,NA ,NA ,06-Jul-2022 06:00 PM,13-Jul-2022 06:00 PM,20-Jul-2022 10:00 AM,PWD,PW-RD-GA-Tender/22-3581-3680 dt.28.05.22,2022_PWD_62195_19,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,COST OF TENDER FORM,AR and MO to Dhara Kayarku Narpa Pokta road km. 0.0 to 7.436,"SH Clearance of drain , cutting of branches of Shrubs and maintenance of culvert between Km. 0.0 to 7.435",Please refer Tender documents. ,NA ,"8,74,890",Civil Works - Roads,NA ,Tender,45.0,60.0,ROHRU,171207.0,NA ,NA ,NA ,ROHRU,No ,No,"17,500",No,fixed,,Nil,Nil,1.0,ICICI BANK,E E B and R Divn HPPWD ROHRU,EE HPPWD ROHRU,500.0,Nil,Nil,No,AOC,21-Jan-2023,"INR 887,308",60.0,Pawan Kumar Garg,21-Jan-2023 04:33 PM,KD.pdf (463.00 KB),AOC,1.0,290641.0,KAPIL DEV,INR,"885,242",Er. Pawan,Internal,Er. C.L.AZAD,Pawan Kumar Garg,21-Jan-2023 04:32 PM,finsummary_93816.pdf (462.79 KB),PWD,2022_PWD_62195_19,PW-RD-GA-Tender/22-3581-3680 dt.28.05.22,AR and MO to Dhara Kayarku Narpa Pokta road km. 0.0 to 7.436,Finance,Summery,Pawan Kumar Garg,20-Jul-2022 11:15 AM,finance_93816.pdf,BOQ Comparative Chart,Technical,Summery,Pawan Kumar Garg,19-Jul-2022 03:14 PM,technical_93816.pdf,PAWAN KUMAR,Internal,"Sh.Ranvir Chauhan , Chuni Lal Azad",Pawan Kumar Garg,19-Jul-2022 04:05 PM,20-Jul-2022 10:00 AM,techsummary_93816.pdf (421.69 KB),1.0,290645.0,Babinder Singh,12-Jul-2022 11:43 AM,Rejected-Finance,2nd lowest,21-Jan-2023 04:32 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EARNEST MONEY,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,290641.0,KAPIL DEV,12-Jul-2022 10:36 AM,Accepted-AOC,work complgted,21-Jan-2023 04:33 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,CONTRACTOR REGISTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PAN NUMBER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EPF NUMBER GST NUMBER AND IMCOME TAX CALEARANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,WORK DONE CERTIFICATES AS PER CLAUSE 19 OF GENERAL RULES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,WORK IN HAND DETAILS AS PER CLAUSE 19 OF GENERAL RULES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,MACHINARY AND TOOLS DETAILS AS GIVEN IN SCHEDULE F FOR CLAUSE 18 OF GENERAL RULE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,FFIDAVIT REGARDING GAZETTE NONGAZET CORRECTNESS OF INFORMATION SUBMITTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
