Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
PWD,SD-I-CTR-Tender-22-23- 12264 dt 17-09-2022,2022_PWD_65281_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Executive Engineer Division No-IHPPWD Shimla-3,Executive Engineer Division No-IHPPWD Shimla-3,"4,06,300",No,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender Form with UTR No (as per Schedule F),1.0,ICICI BANK,Construction/Improvement of Pedestrian Path on circular road in Shimla Town,"Construction of additional Pedestrian path and P/F W. Beam Metal Crash barrier Railings on KSC/MRR via Chotta Shimla at RDs. 146/00 to 146/030, 146/270 to 146/440,148/270 to 148/285, 148/405 to 148/430, 149/240 to 149/270, 150/135 to 150/180, 150/33",As per SBD ,NA ,,Civil Works,NA ,Tender,75.0,180.0,Shimla,171003.0,NA ,NA ,NA ,Executive Engineer Division No-IHPPWD Shimla-3,No ,No,23-Sep-2022 06:00 PM,30-Sep-2022 11:00 AM,23-Sep-2022 06:00 PM,29-Sep-2022 04:00 PM,NA ,NA ,23-Sep-2022 06:00 PM,29-Sep-2022 04:00 PM,01-Oct-2022 11:00 AM,"5,000",Nil,Nil,No,AOC,1.0,303977.0,Gurcharan Industries,27-Sep-2022 03:59 PM,Rejected-Finance,3rd Lowest,11-Oct-2022 01:52 PM,Technical,Bid opening summary,Sudhir Kumar Gupta,30-Sep-2022 04:52 PM,technical_98262.pdf,Finance,Bid opening summary,Sudhir Kumar Gupta,07-Oct-2022 05:07 PM,finance_98262.pdf,BOQ Comparative Chart,1.0,304083.0,SWARAN INDUSTRIES,INR,"18,478,546",ErSudhirGupta,Internal,ShSureshKumarHDMShR.S ThakurSupdtShAnilkumarantalsrDAO,Sudhir Kumar Gupta,30-Sep-2022 04:54 PM,01-Oct-2022 11:00 AM,techsummary_98262.pdf (60.72 KB),PWD,2022_PWD_65281_1,SD-I-CTR-Tender-22-23- 12264 dt 17-09-2022,Construction/Improvement of Pedestrian Path on circular road in Shimla Town,16-Jan-2023,"INR 20,313,090",180.0,Sudhir Kumar Gupta,08-May-2024 10:15 AM,AOC65281_1.pdf (64.00 KB),AOC,ErSudhirGupta,Internal,ShSureshKumarHDMShR.S ThakurSupdtShAnilkumarantalsrDAO,Sudhir Kumar Gupta,11-Oct-2022 01:52 PM,finsummary_98262.pdf (48.46 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,EMD with UTR No (As per schedule F),2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,305015.0,RANDEEP CHAUHAN,29-Sep-2022 02:49 PM,Rejected-Finance,2nd Lowest,11-Oct-2022 01:52 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor registration (Refer General rule No.23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,304083.0,SWARAN INDUSTRIES,29-Sep-2022 02:40 PM,Accepted-AOC,Awarded,08-May-2024 10:15 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST registration (Refer General rule No.18),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work done certificate (As per Performa given in General rule No.16 counter signed by EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work in hand certificate (As per Performa given in General rule No.16 countersigned by EE.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Report of charted Accountant showing total annual volume in last five years (Ref. gen. Rule No.26.2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of registration under EPF and Miscellaneous provision Act. 1952 (latest copy of Return),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Machinery tools and plants (As per schedule F with reference to clause 18),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Form No. 7 8 (submit the original as per schedule time and date),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
