Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Cost of tender from only online mode through E-payment,"1,73,600",No,fixed,,Nil,Nil,10-Dec-2021 10:00 AM,18-Dec-2021 11:30 AM,10-Dec-2021 10:00 AM,18-Dec-2021 11:00 AM,NA ,NA ,10-Dec-2021 10:00 AM,18-Dec-2021 11:00 AM,06-Jan-2022 11:30 AM,Executive Engineer,Executive Engineer Salooni Division HPPWD Salooni,M/T and Balance work of link road from Bihali Bachuni Chamber Katara road K.M. 0/0 to 11/100 in Tehsil Salooni District Chamba HP,"Improvement of curve, Construction of Breast Wall, drain and M/T from K.M. 8/500 to 11/100) (OTMNP)",Please refer Tender documents. ,NA ,"86,80,403",Civil Works,NA ,Tender,75.0,180.0,Salooni,176320.0,NA ,NA ,NA ,Executive Engineer Salooni Division HPPWD Salooni,No ,No,1.0,Date Change,Date,,1.0,ICICI BANK,"2,000",Nil,Nil,No,PWD,EE Salooni Letter No. 8563-8612 dated 02-12-2021,2021_PWD_54535_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,AOC,1.0,249696.0,Construction,15-Dec-2021 09:21 PM,Rejected-Finance,Work awarded to Lowest Contractor,16-Mar-2022 05:29 PM,Technical,Technical Bid Opening Summary,Deepak Mahajan,19-Dec-2021 12:55 PM,technical_81670.pdf,Finance,Bid Opening Summary,Deepak Mahajan,16-Mar-2022 05:26 PM,finance_81670.pdf,BOQ Comparative Chart,1.0,249908.0,Vinod Thakur,INR,"7,682,572",Executive Engineer,Internal,Senior Assistant Superintendent HDM AE,Deepak Mahajan,01-Jan-2022 05:40 PM,06-Jan-2022 11:30 AM,techsummary_81670.pdf (198.44 KB),PWD,2021_PWD_54535_1,EE Salooni Letter No. 8563-8612 dated 02-12-2021,M/T and Balance work of link road from Bihali Bachuni Chamber Katara road K.M. 0/0 to 11/100 in Tehsil Salooni District Chamba HP,23-Mar-2022,"INR 7,682,572",180.0,Deepak Mahajan,09-Jan-2023 04:00 PM,AL.pdf (1407.00 KB),Award Letter,Executive Engineer,Internal,Senior Assistant Superintendent HDM AE,Deepak Mahajan,16-Mar-2022 05:29 PM,finsummary_81670.pdf (18.16 KB),AOC
,,.pdf,Earnest Money from only online mode through E-payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,2.0,250085.0,Kamal Thakur,17-Dec-2021 09:23 PM,Rejected-Technical,Non Responsive,01-Jan-2022 05:40 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Contractor Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,249908.0,Vinod Thakur,15-Dec-2021 10:03 PM,Accepted-AOC,Work in progress,09-Jan-2023 04:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Copy of G.S.T. Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Copy of PAN Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Form No. 7/8 duly signed by the contractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,An affidavit that information furnished with the bid (Name of works is correct in all respect),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,List of Machinery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,List of Technical Staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Work experience as per clause 26.2 b of general and direction and as per schedule F.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,"Documentary proof for ownership of 30/40 tonne capacity of Hotmixplant/Mini Hot Mix Plant,RoadRoller",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
