Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||MD BVPCL Jogindernagar||SE (E)||P/H Div.,BVPCL/ED-1/12/2023-24,2024_HPSEB_85819_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,scanned  copy of Tender Fee and Earnest Money Deposit.,14-Feb-2024 10:00 AM,22-Feb-2024 11:30 AM,14-Feb-2024 10:00 AM,21-Feb-2024 03:30 PM,,,14-Feb-2024 10:00 AM,21-Feb-2024 03:30 PM,29-Feb-2024 11:15 AM,"3,283",No,fixed,,Nil,Nil,1.0,ICICI BANK,560.0,Nil,Nil,No,Addl. Superintending Engineer,"Electrical Division No.I, Uhl Stage-III, BVPCL, Chullah .",Refurbishment and refilling of fireextinguishers co2 type.,"Refurbishment and re-filling of
Fire-extinguishers installed at
3x33.33 MW HEP, Uhl Stage-III
at Chullah.",Please refer Tender documents.,,"3,28,313",Miscellaneous Works,Fire fighting system,Tender,90.0,60.0,"100 MWUhl Stage-III HEP BVPCL,Chullah",175015.0,,,,"(E) Division No.I, Uhl Stage-III, BVPCL,Chullah.",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Filled and duly signed copy of Bid submission form(section- V).,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,scanned copy of PAN no. of firm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of GST no. of firm.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Copy of written confirmation authorizing the signatory of the Bidder to commit the Bid,if any",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of undertaking as per section IIcl. 16.1(vi),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,copy of the affidavit on non-judicial stamp paper of Rs.20/-or above as per section II c l.16.1(vii),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"copy of ITR for three financial years ( 2020-21,2021-22, 2022-23).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"copy Authorized dealer ship certificate of safety gear manufacturer,as per section II c l.16.1(ix)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
