Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL||MD BVPCL Jogindernagar||SE (E)||P and M Div.,BVPCL/PandM(E) Division/01/2023-24,2023_HPSEB_76260_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Scanned copy of EMD fees receipt,15-Jul-2023 10:00 AM,22-Jul-2023 11:30 AM,15-Jul-2023 10:10 AM,21-Jul-2023 03:30 PM,,,15-Jul-2023 06:00 PM,21-Jul-2023 03:30 PM,27-Jul-2023 11:30 AM,"1,971",No,fixed,,Nil,Nil,1.0,ICICI BANK,590.0,Nil,Nil,No,"Sr. Executive Engineer, PandM (E) Division","Sr. Executive Engineer, PandM (E) Division, BVPCL.",Hiring of one No. diesel driven vehicle .,"Hiring of one No. diesel driven vehicle viz Tata Sumo/Mahindra Bolero Jeep/equivalent as attached vehicle for Sr. Executive Engineer, PandM (E) Division, BVPCL, Chullah",Please refer Tender documents.,,"1,97,120",Miscellaneous Services,,Tender,90.0,244.0,"Sr. Executive Engineer, PandM (E) Division, BVPCL.",175015.0,,,,"Sr. Executive Engineer, PandM (E) Division, BVPCL.",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Scanned copy of Bid Document fees receipt,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Scanned copy of Bidder profile (Annexure-I) filled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Scanned copy Declaration on no-near relative (Annexure-II) filled.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Declaration on Black listing/non-black listing (Annexure-III) filled.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Self-Attested copy of Firm/company registration document if any.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Self-Attested copy Registration certificate of the vehicle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Self-Attested copy of the current insurance document in case of existing vehicle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Self-Attested copy of PAN card of firm/company/Vehicle owner.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Self-Attested copy of experience certificate and GST certificate of owner.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,Financial bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
