Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Bilaspur Circle,Irrigation and Public Health,HP",JHT-BLP-03-782-15964-16063,2024_HPIPH_84030_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender form proof,15-Jan-2024 01:30 PM,24-Jan-2024 11:30 AM,15-Jan-2024 01:30 PM,24-Jan-2024 11:00 AM,15-Jan-2024 01:30 PM,23-Jan-2024 05:00 PM,15-Jan-2024 01:30 PM,24-Jan-2024 11:00 AM,01-Feb-2024 04:20 PM,"5,72,000",No,fixed,,EE Jal Shakti Division Jhandutta,Jal Shakti Division Jhandutta,1.0,ICICI BANK,"2,500",EE Jal Shakti Division Jhandutta,Jal Shakti Division Jhandutta,No,Executive Engineer,Jal Shakti Division Jhandutta,Source level Augmentation of various water supply schemes under IPH Section Berthin from Sukker Khad in Tehsil Jhandutta Distt. Bilaspur (H.P) (SH  Construction testing commissioning of Water Treatment Plant of 4.15 MLD Capacity in shape of Rapid San,Source level Augmentation of various water supply schemes under IPH Section Berthin from Sukker Khad in Tehsil Jhandutta Distt. Bilaspur (H.P) (SH  Construction testing commissioning of Water Treatment Plant of 4.15 MLD Capacity in shape of Rapid San,Please refer tender documents,,"5,39,50,000",Civil Works,,Tender,120.0,150.0,Under JSV Sub Division Jhandutta,174029.0,,,,Jal Shakti Division Jhandutta,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Earnest money proof scan copy of EMD,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of Certificate of registration with Jal Shakti Vibhag or any other state/central Govt. departme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Annual Turnover of last five years i.e. 2018-2019 to 2022-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"PAN (Permanent Account No.), GST registration and EPF registration",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,The authorization letter regarding digital signature certificate (DSC) of the person authorized by t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Bidders who meet the minimum qualification criteria will be qualified only if their assessed availab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Work done, Experience Certificates as per Pre-qualification criteria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Make/ model of the proposed pumping machinery along with the characteristic curves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Unit sizes and flow diagram of WTPs showing all components on uploaded site contour plan.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,A scanned copy of undertaking (as per Chapter IV of Form 12) that I have carefully studied all the,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
