Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
"Chief Engineer,W.R.Deptt",O/O Chief Engineer Water Resources Department Chandmari,1.0,Fee/PreQual/Technical,.pdf,TECHNICAL DOCUMENTS,"3,000",Nil,Nil,No,Department of Water Resources||Chief Engineer - DoWR,MANGALDOI/2020-21/SDRF/II,2021_DoWR_19918_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,02-Jan-2021 06:00 PM,13-Jan-2021 02:00 PM,02-Jan-2021 06:05 PM,12-Jan-2021 02:00 PM,NA ,NA ,06-Jan-2021 10:00 AM,12-Jan-2021 02:00 PM,16-Feb-2021 04:45 PM,"2,99,999",Yes,percentage,2.0%,Nil,Nil,1.0,SBI Bank,Immediate measures to Saktola R/B embankment from Jaljali to MPK road (Breach closing at Kameipara and Keotpara village) under SDRF for the year 2020-21.,Immediate measures to Saktola R/B embankment from Jaljali to MPK road (Breach closing at Kameipara and Keotpara village) under SDRF for the year 2020-21.,Please refer Tender documents. ,NA ,"1,49,99,944",Civil Works,NA ,Tender,180.0,60.0,MANGALDOI,784125.0,NA ,NA ,NA ,GUWAHATI,No ,No,AOC,Director Design,Internal,"G.C. Sarma, R. Deka, M. Deka, S. Dey",Jayanta Kumar Barman,16-Feb-2021 04:40 PM,16-Feb-2021 04:45 PM,techsummary_30835.pdf (233.73 KB),15-May-2021,INR 13499199.72,60.0,Jayanta Kumar Barman,20-May-2021 01:40 PM,jaljali_mangaldoi_1104_1.PDF (455.00 KB),Immediate measures to Saktola R/B embankment from Jaljali to MPK road (Breach closing at Kameipara and Keotpara village) under SDRF for the year 2020-21.,Finance,Updated CS may be prepared,Jayanta Kumar Barman,20-Feb-2021 05:19 PM,,BOQ Comparative Chart,Technical,Financial bid of the successful bidder may be opened,Jayanta Kumar Barman,16-Feb-2021 04:36 PM,technical_30835.pdf,Director Design,Internal,"S.E. Southern Assam W.R. Circle, S.E. Mukalmua Protection W.R. Circle, Deputy Director (EDRT), Executive Engineer (Construction Cell)",Jayanta Kumar Barman,10-May-2021 01:12 PM,finsummary_30835.pdf (233.73 KB),1.0,102050.0,SAJIDUR RAHMAN GTC JV,INR,13499199.72,Department of Water Resources||Chief Engineer - DoWR,2021_DoWR_19918_1,MANGALDOI/2020-21/SDRF/II,Immediate measures to Saktola R/B embankment from Jaljali to MPK road (Breach closing at Kameipara and Keotpara village) under SDRF for the year 2020-21.,1,102133,Bichitra Baruah,12-Jan-2021 10:20 AM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,16-Feb-2021 04:36 PM,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,101964,BIMAL-DIPAK-JV,12-Jan-2021 12:30 PM,Rejected-AOC,Not Qualified for AOC,20-May-2021 01:40 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,101960,JAGADISH KALITA,12-Jan-2021 08:48 AM,Rejected-AOC,Not Qualified for AOC,20-May-2021 01:40 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,101971,JYOTIRMOY SARMA,12-Jan-2021 08:23 AM,Rejected-AOC,Not Qualified for AOC,20-May-2021 01:40 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,101978,KHAIRUL HUSSAIN,12-Jan-2021 08:19 AM,Rejected-AOC,Not Qualified for AOC,20-May-2021 01:40 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,102078,MIRZA MD RAIHAN & SRI RANJAN DAS JV,12-Jan-2021 12:19 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,16-Feb-2021 04:36 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,101937,MUKUL GOSWAMI,12-Jan-2021 08:15 AM,Rejected-AOC,Not Qualified for AOC,20-May-2021 01:40 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,102169,PABAN BARUAH,12-Jan-2021 12:42 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,16-Feb-2021 04:36 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,101869,PRAMOD SAIKIA,12-Jan-2021 08:11 AM,Rejected-AOC,Not Qualified for AOC,20-May-2021 01:40 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,102099,RAMA-BHAITY-JV,12-Jan-2021 08:03 AM,Rejected-AOC,Not Qualified for AOC,20-May-2021 01:40 PM,AOC
