Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
500.0,Nil,Nil,No,EE Dhami,Shimla Rural Division HPPWD Dhami,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,Cost Of Tender,PWD,PW-SRDD-CB-CTR-2020-21-17841 dated 18-02-2021,2021_PWD_45395_4,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,Metalling and tarring of Makarchha to Chaba Road Km. 0/00 to 1/500,SH- Providing and laying Metalling and Tarring and PCC. V-Shape Drain and Essential Parapets in km. 0/00 to 1/500,as per tender documents ,NA ,"20,61,964",Civil Works - Roads,NA ,Tender,120.0,90.0,Dhami,171103.0,NA ,NA ,NA ,Shimla Rural Division HPPWD Dhami,No ,No,10-Mar-2021 06:55 PM,18-Mar-2021 11:00 AM,10-Mar-2021 06:55 PM,17-Mar-2021 05:00 PM,NA ,NA ,10-Mar-2021 06:55 PM,17-Mar-2021 05:00 PM,25-Mar-2021 04:45 PM,"38,450",Yes,fixed,,Nil,Nil,AOC,Er Maan Singh,Internal,"Sh Prem Raj Meen DAO, Sh Ram Sawaroop Supdt., Sh Suresh Kumar Verma HDM.",Naveen Singh Kaundal,25-Mar-2021 04:40 PM,25-Mar-2021 04:45 PM,techsummary_68367.pdf (396.98 KB),PWD,2021_PWD_45395_4,PW-SRDD-CB-CTR-2020-21-17841 dated 18-02-2021,Metalling and tarring of Makarchha to Chaba Road Km. 0/00 to 1/500,17-May-2021,"INR 2,061,964",90.0,Naveen Singh Kaundal,17-May-2021 02:35 PM,MakarchhaChabaAOC.pdf (503.00 KB),AOC,Er Maan Singh,Internal,"Sh Prem Raj Meen DAO, Sh Ram Sawaroop Supdt., Sh Suresh Kumar Verma HDM.",Naveen Singh Kaundal,12-May-2021 06:36 PM,finsummary_68367.pdf (481.25 KB),1.0,203780.0,JAGDISH KUMAR,17-Mar-2021 03:55 PM,Accepted-AOC,L1 Bidder,17-May-2021 02:35 PM,Technical,Bid opening summary,Naveen Singh Kaundal,18-Mar-2021 04:59 PM,technical_68367.pdf,Finance,Bid opening summary,Naveen Singh Kaundal,12-May-2021 06:33 PM,finance_68367.pdf,BOQ Comparative Chart,1.0,203780.0,JAGDISH KUMAR,INR,"2,433,067",AOC
,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,The Earnest Money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,203966.0,SATISH BHARDWAJ,17-Mar-2021 03:15 PM,Rejected-Finance,L2 Bidder,12-May-2021 06:36 PM,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Contractors Registration (Refer General Rules No 23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,GST Registration (General Rules No 21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Work In Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,"List Of Machinery, Tool, Plant(Refer Schedule F With Reference To Clause 18)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Form No 8 (Refer General Rules No.26.7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,List Of Both Gazetted And Non-Gazetted Hppwd Employees Related To Him (General Rule No 16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Affidavit That Information Furnished With The Bid Is Correct In All Respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Proof of Registration under Employees Provident Funds(Refer General Rule 25 A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Other Important Documents As Specified By The State In Proforma Of Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
