Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
"Executive Engineer, Mandi Divn.No.I, HPPWD, Mandi","Executive Engineer, Mandi Divn.No.I, HPPWD, Mandi","43,000",No,fixed,,"Executive Engineer, Mandi Divn.No.I, HPPWD, Mandi",Mandi,1.0,Fee/PreQual/Technical,.pdf,Cost of tender Form (Indicated in Schedule E),PWD,PW-MDI-Tender-NIT- 21147-82 dated 28.01.2021,2021_PWD_44637_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,22-Feb-2021 10:00 AM,01-Mar-2021 11:30 AM,22-Feb-2021 11:00 AM,27-Feb-2021 05:00 PM,NA ,NA ,22-Feb-2021 11:00 AM,27-Feb-2021 05:00 PM,08-Mar-2021 11:00 AM,Construction of Sajoun to Katiur Sari Bani Seeh Mohardhar G.P. Kunnu road Km 0/0 to 5/570,Formation cutting jeepable to motorable standard from Km 0/0 to 2/360 and construction of wire crated retaining wall at Km 1/040 to 1/065,As per bid documents ,NA ,,Civil Works - Roads,NA ,Tender,120.0,91.0,Kunnu,175012.0,NA ,NA ,NA ,"Executive Engineer, Mandi Divn.No.I, HPPWD, Mandi",No ,No,500.0,"Executive Engineer, Mandi Divn.No.I, HPPWD, Mandi",Mandi,No,1.0,ICICI BANK,AOC,1.0,200585.0,BALI RAM,27-Feb-2021 12:19 PM,Accepted-AOC,AOC,22-May-2021 04:52 PM,Technical,summary,Jitender Kumar,01-Mar-2021 04:49 PM,technical_67038.pdf,1.0,200585.0,BALI RAM,INR,"2,267,222",Finance,fbosummary,Jitender Kumar,12-Mar-2021 10:48 AM,finance_67038.pdf,BOQ Comparative Chart,Er. J.K. Gupta,Internal,AE Padhar Supdt. HDM,Jitender Kumar,04-Mar-2021 04:18 PM,08-Mar-2021 11:00 AM,techsummary_67038.pdf (178.89 KB),PWD,2021_PWD_44637_1,PW-MDI-Tender-NIT- 21147-82 dated 28.01.2021,Construction of Sajoun to Katiur Sari Bani Seeh Mohardhar G.P. Kunnu road Km 0/0 to 5/570,22-May-2021,"INR 2,368,061",91.0,Jitender Kumar,22-May-2021 04:52 PM,AOCsajounsari.PDF (172.00 KB),AOC,Er. J.K. Gupta,Internal,AE Padhar DAO Supdt. HDM,Jitender Kumar,22-May-2021 04:33 PM,finsummary_67038.pdf (134.66 KB),AOC
,,,,,,,,,,.pdf,Earnest money (Indicated in Schedule E),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,2.0,200764.0,Jai Singh,27-Feb-2021 12:04 PM,Rejected-Finance,L-3,22-May-2021 04:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Contractors Registration (General Rule No.20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,200845.0,LEKH RAJ,27-Feb-2021 12:56 PM,Rejected-Finance,L-2,22-May-2021 04:33 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,GST Registration Document Refer HPPWD-6 16(3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,200853.0,MANDEEP CONTRACTOR,27-Feb-2021 12:52 PM,Rejected-Technical,Non-Responsive,04-Mar-2021 04:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Work done and work in hand certificate(Gen.Rule No.16)Mini amount of work done shown as per Sched-F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,200890.0,Narender Kumar,27-Feb-2021 04:28 PM,Rejected-Technical,Non-Responisve,04-Mar-2021 04:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Affidavit of machineries Indicated in Sch.F contractor must upload the proofof ownershipof machinery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6.0,200901.0,narender paul contractor,27-Feb-2021 04:24 PM,Rejected-Technical,Non-Responsive,04-Mar-2021 04:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,"HPPWD Form No.7 / 8 duly signed (General Rule and directions, Schedules A to F)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7.0,200803.0,PAWAN KUMAR,26-Feb-2021 07:34 PM,Rejected-Technical,Non-Responsive,04-Mar-2021 04:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Affidavit regarding information furnished is correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Any other information bidders like to provide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
