Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HPSEBL||CE(Gen) Sundernagar||SE(Gen) Sarabai (Bhunter)||Sr. Xen TDC, Pandoh",HPSEBL/DB/06/2024-25,2024_HPSEB_89819_1,Yes,Open Tender,Turn-key,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,COPY OF ADHAR CARD,29-Jun-2024 05:30 PM,15-Jul-2024 12:00 PM,29-Jun-2024 05:30 PM,12-Jul-2024 03:00 PM,,,29-Jun-2024 05:30 PM,12-Jul-2024 03:00 PM,18-Jul-2024 01:20 PM,"4,800",Yes,fixed,,Nil,Nil,1.0,CORRIGENDUM,Date,,1.0,ICICI BANK,590.0,Nil,Nil,No,Sr. Xen TCD PANDOH,THIROT CONSTRUCTION DIVISION PANDOH,Estimate for R/M of external sewerage line and sanitary system of HPSEBL Colony  situated at Sundernagar under TCSD-IV for the year 2024-25.,Estimate for R/M of external sewerage line and sanitary system of HPSEBL Colony  situated at Sundernagar under TCSD-IV for the year 2024-25.,Please refer Tender documents.,,"2,22,640",Civil Construction Goods,maintance work,Tender,180.0,92.0,Sundernagar,175019.0,,,,TCD PANDOH,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,COPY OF PAN CARD,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,COPY OF GST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,COPY OF NON-BLACKLISTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,COPY OF INCOME TAX CLEARANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,THREE YEARS INCOME TAX CLEARANCE CERTIFICATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,COPY OF EPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,COPY OF WORK DONE CERTIFICATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,COPY OF REGISTRATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
