Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
PWD,29022024.0,2024_PWD_88070_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Form (Online and offline) and Earnest Money (Online and offline),06-Mar-2024 06:55 PM,21-Mar-2024 03:00 PM,06-Mar-2024 06:55 PM,21-Mar-2024 02:00 PM,,,06-Mar-2024 06:55 PM,21-Mar-2024 02:00 PM,02-Apr-2024 11:00 AM,"13,52,000",No,fixed,,EE Theog Division HPPWD Theog,Theog,1.0,Change in Date,Date,,1.0,ICICI BANK,"5,000",EE Theog Division HPPWD Theog,Theog,No,"Superintending Engineer, 4th Circle, HPPWD, Shimla","Superintending Engineer, 4th Circle, HPPWD, Shimla",Up-gradation / metalling and tarring  of road from Deha to Kathori Punder Ghalana Kishore road Km 0/00 to 5/635,"SH F/C, Protection work, cross drainage, Metalling Tarraing, road side drain, crash barrier, road furniture and dumping structure) AND 5 YEAR MAINTENANCE under NABARAD",AS PER BIDDING DOCUMENT,,"6,75,93,345",Civil Works - Roads,,Tender,75.0,540.0,Theog Division,171201.0,,,,"Superintending Engineer, 4th Circle, HPPWD, Shimla",No,No,AOC
,,,,,,,,,,,,,,,,.pdf,Contractors Registration,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,GST Registration Copy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Work Completed and work in hand as per Clause 4.2 (c) and 4.4A(b) of ITB Section 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"List of Machinery, Tool, Plant as per clause 4.2 (d) and 4.4 B (b) (i) of ITB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Form of Bid (Part I) as proforma given in Section 6 of SBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,List of Gazetted and Non-Gazetted HPPWD Employees related to Him(as per clause 4.4 B(c)of ITB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit of True and correct in all respect as per clause 4.4 B(a)(ii)of ITB and Format in Sec. 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Proof of Registration under Employees Provident Funds EPF certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Bidding Capacity/ C.A. Annual Report as per clause 4.4A(a) of ITB, Section 2 in SBD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
