Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Paonta,Irrigation and Public Health,HP",PNT-SMR02-720 No. 19273-19372 Dated 30.12.2023,2024_HPIPH_83382_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender as per tender documents,01-Jan-2024 04:35 PM,12-Jan-2024 12:30 PM,01-Jan-2024 04:35 PM,12-Jan-2024 11:00 AM,01-Jan-2024 04:35 PM,12-Jan-2024 11:00 AM,07-Jan-2024 09:00 AM,12-Jan-2024 11:00 AM,19-Jan-2024 12:15 PM,"3,32,000",Yes,fixed,,EE JS Division Paonta Sahib,Paonta Sahib,1.0,Corrigendum,Technical Bid,,1.0,ICICI BANK,"2,500",EE Jal Shakti Division Paonta Sahib,Paonta Sahib,No,Executive Engineer,Jal Shakti Division Paonta Sahib PO and Tehsil paonta Sahib Distt. Sirmour HP,Providing Drinking Water Facility to Indian Institute of Management (IIM) Sirmour (HP),"Construction of Pump House, WTP 0.90 MLD, Supply, Errection, Commissioning and installation of Pumping Machinery, SCADA based automation of entire system, Providing internal Electrification to Pump House.",Please refer to tender documents,,"2,99,42,491",Civil Works,,Tender,120.0,365.0,Paonta Sahib,173025.0,Nahan,"Office of the Superintending Engineer, Jal Shakti Circle, Nahan PO and Tehsil Nahan Distt Sirmour HP",05-Jan-2024 11:00 AM,Jal Shakti Division Paonta Sahib,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,"Earnest Money as per tender documents. In case EMD exemption, attach new affidavit for non exhausted",,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"PAN, GST and EPF registration or undertaking about EPF to be submitted before award of work.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Scanned copy of valid and legible enlistment from HP Jal Shakti Vibhag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Dealership certificate alongwith offer and curve charts for pumping machinery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking compliance the provision of Labour (R of A) HP Rules 1974 (mention name of work with dt),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking for compliance the provision of HP Build. and ors. const. workers Rules 2008 (work name),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Detail of successful completed works of Water Treatment Plant (Rapid sand Filter).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking regarding careful study of all tender documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
