Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
"HP Irrigation and Public Health||Nahan Circle,Irrigation and Public Health,HP||Nauradhar Dn,Irrigation and Public Health,HP",NDR-SMR08-767-3423-3522 Dated 09/09/2024,2024_HPIPH_92748_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Fee/PreQual/Technical,.pdf,bid security duly pledged in favor of EE JSD NOhradhar as mentioned NIT,09-Sep-2024 05:00 PM,16-Sep-2024 12:30 PM,10-Sep-2024 10:00 AM,16-Sep-2024 11:30 AM,,,10-Sep-2024 11:00 AM,16-Sep-2024 11:30 AM,19-Sep-2024 10:30 AM,"2,78,000",Yes,fixed,,EE JSD Nohradhar,EE JSD Nohradhar,1.0,ICICI BANK,"2,500",EE JSD Nohradhar,EE JSD Nohradhar,No,Executive Engineer Jal Shakti Division Nohradhar,Executive Engineer Jal Shakti Division Nohradhar,Providing irrigation facility to various village of Renuka ji Constituency under I PH Sub Division Sangarh by constructing rain water harvesting structure water bodies,SH CO RCC Dam at village Lana Mashoor Barbed wire fencing  wire crate work Head wire pro JE Qtr for section Sangarh Providing laying jointing of MSERW scour pipe and Laying  jointing of GMS pipe line in distribution system for village Lana Mashoor,Please refer Tender documents.,,"2,45,09,328",Civil Works,,Tender,120.0,120.0,Sangrah,173104.0,,,,Nohradhar,No,No,AOC
,,,,,,,,,,,,,,,,.pdf,The cost of bid form as shown above shall be submitted online as per online payment as mentioned NIT,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of certificate of registration with Jal Shakti Vibhag in appropriate class as mentioned NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Copy of certificate of EPF registration  PAN Card and GST registration as mentioned NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Undertaking Reg Joint venture is not allowed mentioning name of the work with date as maentiond NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,undertaking that I have carefully studied all the Term  Conditions stipulated in the mentioned NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,The Bid for job shall only  be accepted if contractor has successfully completed works mentioned NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,affidavit mentioning name of the work with date specifying that the benefit availed as mentioned NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,undertaking mentioning name of the work with date  that he will comply with the as mentioned NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
