Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
HPSEBL,CE(MM)-06/2024,2024_HPSEB_88142_1,Yes,Open Tender,Tender cum Auction,Goods,3.0,No,Yes,Online,No,No,No,1.0,Fee,.pdf,Proof of tender Fee,08-Mar-2024 11:00 AM,25-May-2024 12:30 PM,08-Mar-2024 11:00 AM,24-May-2024 11:00 AM,,,08-Mar-2024 11:00 AM,24-May-2024 11:00 AM,27-Jul-2024 11:00 AM,"1,70,050",Yes,fixed,,Nil,Nil,1.0,Corrigendum No V,Date,,1.0,ICICI BANK,"1,180",Nil,Nil,No,Chief Engineer(MM),"Office of Chief Engineer(MM), HPSEBL, Vidyut Bhawan, Shimla-4 (HP)",Procurement of ISI Marked EHV Grade transformer Oil,Procurement of ISI Marked EHV Grade transformer Oil,As per NIT,EMD for HP based local firms registered with HPSEBL is Nil and for other firms is Rs. 170050,"1,70,05,000",Electrical Work/ Equipment,Transformer Oil,Tender,120.0,120.0,Office of Chief Engineer(MM),171004.0,,,,Office of Chief Engineer(MM),No,No,AOC
,,,,,,,,,,,,,,,,.pdf,proof of EMD,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,PreQual/Technical,.pdf,"Renewed BIS Certi, ISO certificate, GST registration certi, PAN Card copy, ITR and GST clearance cer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Purchase order /supply orders Copies, performance certificate and list of past supplies",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"GTPs, Drawings and Type test reports of offered material.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Certificate of Registration with industry Deptt., Capacity assessment Certificate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,List of Plant  Machinery Testing Equipments used for routine test to be carried out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Affidavit of Arbitration Court cases and Blacklisting Debarred by any Govt. Semi Govt. organization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,"Balance sheet of last three years, Last three years turn over duly certified by CA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Power of attorney Board of resolution to sign the bid doc and acceptance of terms and condition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Duly signed tender documents and any other requisite documents required as per NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.xls,Technical Bid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,3.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
