EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Instrument Type,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"5,00,000",No,fixed,,EE Theog,HP PWD Division Theog,"5,000",EE Theog,HP PWD Division Theog,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender for (as per Schedule-F),PWD,No.THD/CB-Tender/2019-16057-68 dt. 1.3.2019,2019_PWD_28238_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,07-Mar-2019 02:00 PM,23-Mar-2019 11:00 AM,07-Mar-2019 02:00 PM,22-Mar-2019 06:00 PM,NA ,NA ,07-Mar-2019 02:00 PM,22-Mar-2019 06:00 PM,29-Mar-2019 03:45 PM,Up gradation Balghar Tihanadhar Mehadhar Batevadi Dhar Kalna Sujna Road Km 0.0 to 24.500 SH ROFD i.c R.walls and B.wall Cross drainage work P.L G.I G.II M.T works Road side V.shape drain Road side parapets essential reaches earthen shou,Up gradation Balghar Tihanadhar Mehadhar Batevadi Dhar Kalna Sujna Road Km 0.0 to 24.500 SH ROFD i.c R.walls and B.wall Cross drainage work P.L G.I G.II M.T works Road side V.shape drain Road side parapets essential reaches earthen shou,One Single Similar Nature work ,NA ,"5,26,52,911",Civil Works - Roads,NA ,Tender,90.0,540.0,Theog,171201.0,NA ,NA ,NA ,Executive Engineer Theog Division HP PWD Theog,No ,No,Executive Engineer,HP PWD Division Theog,1.0,DD - Demand Draft,AOC,PWD,2019_PWD_28238_1,No.THD/CB-Tender/2019-16057-68 dt. 1.3.2019,Up gradation Balghar Tihanadhar Mehadhar Batevadi Dhar Kalna Sujna Road Km 0.0 to 24.500 SH ROFD i.c R.walls and B.wall Cross drainage work P.L G.I G.II M.T works Road side V.shape drain Road side parapets essential reaches earthen shou,Er Mahesh Kanwar,Internal,BR Bragta Sr DAO Lekh Ram Shandil HDM Leela Verma Sr Asstt.,Mahesh Kanwar,28-Mar-2019 04:49 PM,29-Mar-2019 03:45 PM,techsummary_40411.pdf (620.33 KB),Er Mahesh Kanwar,Internal,BR Bragta SR DAO Lekh Ram Shandil HDM Leela Verma Sr Astt,Mahesh Kanwar,03-Jul-2019 04:53 PM,finsummary_40411.pdf (206.00 KB),03-Jul-2019,"INR 52,652,894",540.0,Mahesh Kanwar,03-Jul-2019 04:56 PM,AOCTihanadhar.pdf (932.00 KB),AOC,1.0,118435.0,Bharat Bhushan Verma,INR,"68,872,647",Finance,summary,Mahesh Kanwar,30-Mar-2019 01:55 PM,finance_40411.pdf,BOQ Comparative Chart,1.0,118435.0,Bharat Bhushan Verma,22-Mar-2019 04:12 PM,Accepted-AOC,Responsive,03-Jul-2019 04:56 PM,Technical,Summary,Satish Chand,23-Mar-2019 12:25 PM,technical_40411.pdf,AOC
,,,,,,,,,,,,.pdf,Earnest Money deposit (as Schedule-F.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,119111.0,M/s Prem Chauhan Govt. Contractor.,19-Mar-2019 05:45 PM,Rejected-Technical,Non Responsive,28-Mar-2019 04:49 PM,,,,,,AOC
,,,,,,,,,,,,.pdf,Contractors Registration (Refer General Rules No 23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,119502.0,Satish Kumar Vij,22-Mar-2019 01:02 PM,Rejected-Finance,Non Responsive,03-Jul-2019 04:53 PM,,,,,,AOC
,,,,,,,,,,,,.pdf,GST Registration (General Rules No 21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,119563.0,Trilok Singh Rathour,22-Mar-2019 05:15 PM,Rejected-Finance,Non Responsive,03-Jul-2019 04:53 PM,,,,,,AOC
,,,,,,,,,,,,.pdf,Report of Charted Accountant Showing total annual volume in last five years ( refer Rule No-28.2 A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,119555.0,Yashwant Singh Diwan,22-Mar-2019 04:04 PM,Rejected-Finance,Non Responsive,03-Jul-2019 04:53 PM,,,,,,AOC
,,,,,,,,,,,,.pdf,Work Done Certificate (as per Performa given in General Rule No-19 Countersigned by EE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,Work in Hand (as per Performa given in General Rule No-19),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,"Machinery, Tools and plants (as per Schedule-F with reference to clause-18)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,Form No 8 (Refer General Rules No.26.7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,List Of Both Gazetted And Non-Gazetted Hppwd Employees Related To Him (General Rule No 16),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,Proof of Registration under EPF and miscellaneous provision Act 1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,Affidavit That Information Furnished With The Bid Is Correct In All Respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,Balance Sheet Last Five year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,.pdf,Other Important Documents As Specified By The State In Proforma Of Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
