Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Instrument Type,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,Cost of tender indicated in schedule F,"42,000",No,fixed,,EE Sundernagar,Sundernagar,Annual surfacing on Bhawana Maloh road and Link road to Village Bhanwar (V.R),SH Providing and laying 25mm thick bituminous concrete including profile correction on Bhawana Maloh road in km 9/0 to 10/500 and Link road to Village Bhanwar KM 1/0 to 3/0),Please refer Tender documents. ,NA ,"22,88,622",Civil Works,NA ,Tender,120.0,60.0,Sundernagar,175018.0,NA ,NA ,NA ,O/O Executive Engineer Sunder Nagar Division HPPWD,No ,No,500.0,EE Sundernagar,Sundernagar,No,26-Feb-2019 12:30 PM,05-Mar-2019 11:00 AM,26-Feb-2019 01:00 PM,04-Mar-2019 06:00 PM,NA ,NA ,26-Feb-2019 01:30 PM,04-Mar-2019 06:00 PM,11-Mar-2019 10:00 AM,1.0,DD - Demand Draft,Executive Engineer Sunder Nagar Division HPPWD,Executive Engineer Sunder Nagar Division HPPWD,PWD,PW-SNR-CB-E-Tender /GiriRaj/18-20286-92 dt. 8.2.19,2019_PWD_27875_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,AOC,PWD,2019_PWD_27875_1,PW-SNR-CB-E-Tender /GiriRaj/18-20286-92 dt. 8.2.19,Annual surfacing on Bhawana Maloh road and Link road to Village Bhanwar (V.R),Er. D.R.Chauhan Executive Engineer,Internal,Er. NR Chandel Member Sh. Sushil Kumar Member Dinesh Sen Member Smt. Girja Sharma Member,Naresh Raj Chandel,09-Mar-2019 04:12 PM,11-Mar-2019 10:00 AM,techsummary_39785.pdf (208.23 KB),SE1st Circle Mandi,Internal,EE (D) 1st Circle Mandi EE SNR Division CHD Supdt Works,Naresh Raj Chandel,15-Jun-2019 01:13 PM,finsummary_39785.pdf (3290.75 KB),15-Jun-2019,"INR 2,855,376",60.0,Naresh Raj Chandel,15-Jun-2019 01:16 PM,AOCBhawana.pdf (3291.00 KB),AOC issued,1.0,116857.0,A.A. ENTREPRENEURS,02-Mar-2019 07:43 PM,Rejected-Technical,Non responsive,09-Mar-2019 04:12 PM,Technical,BOS,Naresh Raj Chandel,08-Mar-2019 02:33 PM,technical_39785.pdf,1.0,116898.0,Ajmer Singh,INR,"2,855,376",Finance,FBOS,Naresh Raj Chandel,25-Mar-2019 02:22 PM,finance_39785.pdf,BOQ Comparative Chart,AOC
,,.pdf,The earnest money indicated in schedule F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,116898.0,Ajmer Singh,03-Mar-2019 03:46 PM,Accepted-AOC,Being responsive,15-Jun-2019 01:16 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,Contractors registration refer general rules No.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,116956.0,S.A ASSOCIATE,04-Mar-2019 10:56 AM,Rejected-Technical,Non responsive,09-Mar-2019 04:12 PM,,,,,,,,,,,,,,,,,AOC
,,.pdf,GST registration general rules No. 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,"List of machinery, tool, plant refer schedule F with reference to clause 18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Form No. 7/8 prefer General Rules No. 26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,List of both gazetted and non-gazetted HPPWD Employees related to him General Rule No. 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Affidavit that information furnished with the bid is correct in all respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Other important documents as specified by the State in proforma of Schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Copy of EPF Registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
