Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated On :,Financial Bid Opening Date:,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"2,500",EE IPH Division No II Una,Una,Yes,"HP Irrigation and Public Health||Una Circle,Irrigation and Public Health,HP||Una-II,Irrigation and Public Health,HP",23004-23103 dt.07-12-2018,2018_HPIPH_25293_1,Yes,Open Tender,Item Wise,Works,2.0,No,No,Offline,No,No,No,11-Dec-2018 05:00 PM,21-Dec-2018 11:30 AM,11-Dec-2018 05:00 PM,20-Dec-2018 05:00 PM,11-Dec-2018 05:00 PM ,20-Dec-2018 05:00 PM ,11-Dec-2018 05:00 PM,20-Dec-2018 05:00 PM,31-Jan-2019 12:15 PM,1.0,Fee/PreQual/Technical,.pdf,The Earnest Money,"Providing LWSS to Dhanet,and GP Plata GP Deehar in Tehsil Bangana Distt. Una HP","SH- Providing Laying , Jointing and Testing of Rising Main, Supply and errection of submersible and centrifugal pumping machinery and C/O thrust block for rising main)",Enlisment Estimated cost Earnest money cost of tender EPF/GST Letest income tax etc. ,NA ,"2,87,36,500",Civil Works,NA ,Tender,120.0,365.0,Una,174303.0,NA ,NA ,NA ,Una,No ,No,1.0,DD - Demand Draft,"3,19,865",Yes,fixed,,EE IPH Division No II Una,Una,Executive Engineer IPH Division No II Una,Executive Engineer IPH Division No II Una,AOC,Executive Engineer,Internal,Supdt HDM Sr.DAO Executive Engineer,Arvind Sood,19-Jun-2019 10:38 AM,finsummary_35328.pdf (26.84 KB),"HP Irrigation and Public Health||Una Circle,Irrigation and Public Health,HP||Una-II,Irrigation and Public Health,HP",2018_HPIPH_25293_1,23004-23103 dt.07-12-2018,"Providing LWSS to Dhanet,and GP Plata GP Deehar in Tehsil Bangana Distt. Una HP",1.0,103593.0,MS Kamal Dev Sharma,INR,"43,250,915",1.0,104586.0,Dogra Construction Company Pvt Ltd,20-Dec-2018 12:38 PM,Rejected-AOC,3,19-Jun-2019 10:50 AM,---,Internal,--,Arvind Sood,31-Jan-2019 12:10 PM,31-Jan-2019 12:15 PM,techsummary_35328.pdf (3674.74 KB),19-Jun-2019,"INR 43,250,915",365.0,Arvind Sood,19-Jun-2019 10:51 AM,Letter58.pdf (55.00 KB),-,Technical,Bid opening summary attached,Arvind Sood,31-Jan-2019 12:08 PM,technical_35328.pdf,Finance,Summary,Arvind Sood,31-Jan-2019 12:57 PM,finance_35328.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,cost of tender form,,,,,,,,,,,,,,,,,,,2.0,BG - Bank Guarantee,,,,,,,,,AOC,,,,,,,,,,,,,,,,2.0,103593.0,MS Kamal Dev Sharma,20-Dec-2018 04:23 PM,Accepted-AOC,L1,19-Jun-2019 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of Certificate of registration with IPH Department,,,,,,,,,,,,,,,,,,,3.0,FDR - Fixed Deposit,,,,,,,,,AOC,,,,,,,,,,,,,,,,3.0,104341.0,M/s Thakur Constructions,20-Dec-2018 01:54 PM,Rejected-AOC,3,19-Jun-2019 10:50 AM,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,An Average Annual Turnover during the last 3 Years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,least 30 of the estimated cost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Experience Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Similar work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Income Tax PAN No. (Permanent Account No.), GST registration, EPF registration and latest",,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Work done, Experience Certificates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,The authorization letter regarding digital signature certificate (DSC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
