Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Instrument Type,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
Procurement of Iodised Salt,Procurement of Iodised Salt for 6 months supply,Please refer Tender documents. ,NA ,"6,00,00,000",Food Products,Iodised salt ,Tender,180.0,25.0,kindly refer to tender document,171009.0,NA ,NA ,NA ,Head Office HPSCSC Ltd.,No ,No,"10,00,000",No,fixed,,MD HPSCSC Ltd.,SHIMLA,MD HPSCSC Ltd.,Block No 16-17 SDA Complex Kasumpti Shimla-09 HP North India,1.0,DD - Demand Draft,HP State Civil Supplies Corporation Limited,hpscsc-4-2/2018(VI)-salt-25650 dt 10-01-19,2019_HO_25887_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Offline,No,No,No,11-Jan-2019 10:00 AM,04-Feb-2019 11:00 AM,11-Jan-2019 10:00 AM,01-Feb-2019 05:00 PM,NA ,NA ,11-Jan-2019 10:00 AM,01-Feb-2019 05:00 PM,08-Feb-2019 02:40 PM,1.0,Fee/PreQual/Technical,.pdf,kindly upload technical bid documents in single pdf,"20,000",MD HPSCSC Ltd.,Shimla,No,AOC,1.0,108258.0,SHREE CHEMFOOD PVT LTD,INR,"38,354,520",HP State Civil Supplies Corporation Limited,2019_HO_25887_1,hpscsc-4-2/2018(VI)-salt-25650 dt 10-01-19,Procurement of Iodised Salt,MD HPSCSC LTD,Internal,kindly see uploaded document,KAILASH PANTA,08-Feb-2019 02:38 PM,08-Feb-2019 02:40 PM,techsummary_36414.pdf (58.47 KB),Finance,KINDLY SEE UPLOADED DOCUMENT,ARVIND KUMAR SHARMA,08-Feb-2019 02:56 PM,finance_36414.pdf,BOQ Comparative Chart,03-Jun-2019,"INR 38,354,520",25.0,KAILASH PANTA,03-Jun-2019 11:45 AM,salt25887.pdf (404.00 KB),Awarded,MD,Internal,Kindly see uploaded document,KAILASH PANTA,03-Jun-2019 11:43 AM,finsummary_36414.pdf (403.88 KB),1,109824,ANKUR CHEMFOOD LIMITED,01-Feb-2019 11:48 AM,Rejected-Finance,Higher rate quoted,03-Jun-2019 11:43 AM,Technical,Summary,KAILASH PANTA,08-Feb-2019 02:28 PM,technical_36414.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,kindly upload financial bid / BOQ,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,107379,Bajaj Salt Pvt Ltd,01-Feb-2019 03:10 PM,Rejected-Finance,Higher rate quoted,03-Jun-2019 11:43 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,110054,Balaji Chemfood,01-Feb-2019 03:03 PM,Rejected-Finance,Higher rate quoted,03-Jun-2019 11:43 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,107971,Chirai Salt (India) Pvt. Ltd.,31-Jan-2019 04:08 PM,Rejected-Finance,Higher rate quoted,03-Jun-2019 11:43 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,107621,CHOUGLE SALT WORKS PRIVATE LIMITED,01-Feb-2019 11:05 AM,Rejected-Finance,Higher rate quoted,03-Jun-2019 11:43 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,109922,GANDHAR FOOD PRODUCTS PVT. LTD.,31-Jan-2019 02:38 PM,Rejected-Finance,Higher rate quoted,03-Jun-2019 11:43 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,110170,Indo Brine Industries Ltd,01-Feb-2019 03:22 PM,Rejected-Finance,Higher rate quoted,03-Jun-2019 11:43 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,109577,Kutch Brine Chem Industries,01-Feb-2019 02:06 PM,Rejected-Finance,Higher rate quoted,03-Jun-2019 11:43 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,110221,MAHAVEER NAMAK UDYOG,01-Feb-2019 01:07 PM,Rejected-Finance,Higher rate quoted,03-Jun-2019 11:43 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,109852,nacof india,01-Feb-2019 03:07 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,08-Feb-2019 02:28 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,109977,NAHTASALTANDCHEMICALPVTLTD,30-Jan-2019 07:16 PM,Rejected-Finance,Higher rate quoted,03-Jun-2019 11:43 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,108258,SHREE CHEMFOOD PVT LTD,01-Feb-2019 02:15 PM,Accepted-AOC,L1,03-Jun-2019 11:45 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,108962,Shreeram Chemfood Pvt. Ltd.,30-Jan-2019 04:14 PM,Rejected-Finance,Higher rate quoted,03-Jun-2019 11:43 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,110053,Super Salts Pvt Ltd.,31-Jan-2019 10:41 AM,Rejected-Finance,Higher rate quoted,03-Jun-2019 11:43 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,107970,Western India Sea Brines Pvt. Ltd.,31-Jan-2019 04:58 PM,Rejected-Finance,Higher rate quoted,03-Jun-2019 11:43 AM,,,,,,AOC
