Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
PWD,SD-III-CB-Tender/2018-19-32001 dated 26-02-2019,2019_PWD_28461_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,DD - Demand Draft,14-Mar-2019 05:00 PM,26-Mar-2019 11:00 AM,14-Mar-2019 05:00 PM,25-Mar-2019 05:00 PM,NA ,NA ,14-Mar-2019 05:00 PM,25-Mar-2019 05:00 PM,22-May-2019 11:30 AM,500.0,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",Shimla,No,"27,540",No,fixed,,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",Shimla,"C/O Parking in front of Block-G of Old MLA qtr. at Shimla. (SH- C/O Retaining wall, Interlocking paver and railing etc.).","C/O Parking in front of Block-G of Old MLA qtr. at Shimla. (SH- C/O Retaining wall, Interlocking paver and railing etc.).",As per bidding documents ,NA ,"13,76,965",Civil Works,NA ,Tender,120.0,60.0,"Near Vidhan Sabha, Shimla",171004.0,NA ,NA ,NA ,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",No ,No,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3","E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",1.0,Fee/PreQual/Technical,.pdf,Cost of tender document as per schedule F (6.3),AOC,1.0,119664.0,ASHWANI VIJ,25-Mar-2019 03:25 PM,Rejected-Technical,ok,22-May-2019 11:20 AM,Technical,Bid opening summary,Pradeep Kumar Bhardwaj,10-Apr-2019 12:19 PM,technical_40913.pdf,Finance,Bid opening summary,Raj Kumar Verma,22-May-2019 12:12 PM,finance_40913.pdf,BOQ Comparative Chart,1.0,119700.0,Devi Prakash Sharma,INR,"2,187,844",PWD,2019_PWD_28461_1,SD-III-CB-Tender/2018-19-32001 dated 26-02-2019,"C/O Parking in front of Block-G of Old MLA qtr. at Shimla. (SH- C/O Retaining wall, Interlocking paver and railing etc.).",ER.R.K.VERMA,Internal,Sh.G.R.Thakur Sh.R.L.Sharma. Sh.R.S.Thakur.,Raj Kumar Verma,22-May-2019 11:20 AM,22-May-2019 11:30 AM,techsummary_40913.pdf (332.97 KB),ER.R.K.VERMA,Internal,Sh.G.R.Thakur Sh.R.L.Sharma. Sh.R.S.Thakur.,Raj Kumar Verma,22-May-2019 12:17 PM,finsummary_40913.pdf (205.34 KB),01-Jun-2019,"INR 1,376,965",30.0,Raj Kumar Verma,10-Jun-2019 05:04 PM,28461-1.pdf (574.00 KB),AOC,AOC
,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Earnest Money as per schedule F (6.5),AOC,2.0,119708.0,DALEEP TOMAR,25-Mar-2019 01:57 PM,Rejected-Technical,ok,22-May-2019 11:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor registration as per general Rule 23 and as per invitation of bid.,AOC,3.0,119722.0,DASU RAM,25-Mar-2019 03:02 PM,Rejected-Technical,ok,22-May-2019 11:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,HP.PWD Form No-8,AOC,4.0,119700.0,Devi Prakash Sharma,25-Mar-2019 12:54 PM,Accepted-AOC,L1,10-Jun-2019 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit of Gazetted and non-Gazetted HPPWD employees related to him (General Rule No 16).,AOC,5.0,119635.0,Jibachh Goswami,23-Mar-2019 03:00 PM,Rejected-Technical,ok,22-May-2019 11:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit of no relative working in PWD, Information furnished in the bid is correct in all respect.",AOC,6.0,119704.0,Kuldeep Sharma,25-Mar-2019 01:26 PM,Rejected-AOC,L2,10-Jun-2019 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST registration as per General Rule No 21. Copy of GST No.,AOC,7.0,119702.0,LALIT KUMAR,25-Mar-2019 01:53 PM,Rejected-Technical,ok,22-May-2019 11:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Sales tax registration as per General Rule No 21 (in H.P.) Copy of Tin No.,AOC,8.0,119725.0,Rakesh Kumar Sharma,25-Mar-2019 03:41 PM,Rejected-Technical,ok,22-May-2019 11:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of registration under Employees Provident Funds and Miscellaneous Provision Act. 1952.,AOC,9.0,119641.0,Suresh Kumar,23-Mar-2019 05:01 PM,Rejected-Technical,ok,22-May-2019 11:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Copy of PAN Card.,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
