Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
400.0,Executive Engineer IPH Division Nahan,Nahan,No,"Providing LWSS to village Bhatudi, Jakhani and Soladi in GP Dilman and Naina Tikker in Tehsil Pachhad Distt Sirmour HP","Supply and errection of pumping machinery along-with allied accessories for booster stage and main stage and Providing, Laying, jointing of MSERW/G.I. pipe in R/main and C/O pump house-cum-attendant Qtr for main stage and Bath-cum-Toilet",Please refer Tender documents. ,NA ,"10,47,954",Pipe Laying Works,"R/main, Pumping machinery, pump house ",Tender,120.0,180.0,Nahan,173001.0,NA ,NA ,NA ,Executive Engineer IPH Division Nahan,No ,No,Executive Engineer IPH Division Nahan,Executive Engineer IPH Division Nahan,"HP Irrigation and Public Health||Nurpur Circle,Irrigation and Public Health,HP||Jawali,Irrigation and Public Health,HP",IPH-DN-CB-TA-Tender-2017-18- 8207-40 dt 31-08-17,2017_HPIPH_18009_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,"21,000",Yes,fixed,,Executive Engineer IPH Division Nahan,Nahan,07-Sep-2017 05:00 PM,21-Sep-2017 11:30 AM,07-Sep-2017 05:00 PM,21-Sep-2017 11:00 AM,NA ,NA ,07-Sep-2017 05:00 PM,21-Sep-2017 11:00 AM,21-Sep-2017 02:40 PM,1.0,Fee/PreQual/Technical,.pdf,Earnest Money,1.0,DD - Demand Draft,AOC,Er.,Internal,HDM TA AE EE,Mandeep Gupta,14-Jun-2019 04:51 PM,finsummary_24393.pdf (1759.64 KB),"HP Irrigation and Public Health||Nurpur Circle,Irrigation and Public Health,HP||Jawali,Irrigation and Public Health,HP",2017_HPIPH_18009_1,IPH-DN-CB-TA-Tender-2017-18- 8207-40 dt 31-08-17,"Providing LWSS to village Bhatudi, Jakhani and Soladi in GP Dilman and Naina Tikker in Tehsil Pachhad Distt Sirmour HP",1.0,68428.0,M/S Sharma Enterpirses,INR,"1,760,300",Finance,Financial Bid Opening Summary,Rajeev Kumar Mahajan,21-Sep-2017 03:18 PM,finance_24393.pdf,BOQ Comparative Chart,Technical,Technival Bid Opening Summary,Rajeev Kumar Mahajan,21-Sep-2017 01:41 PM,technical_24393.pdf,14-Jun-2019,"INR 1,047,954",180.0,Mandeep Gupta,14-Jun-2019 04:53 PM,AOC.pdf (1760.00 KB),Award,Er. Rajeev Kumar E.E.,Internal,HDM DAO Supdt Gr II Tender Asstt,Rajeev Kumar Mahajan,21-Sep-2017 02:39 PM,21-Sep-2017 02:40 PM,techsummary_24393.pdf (58.98 KB),1.0,68423.0,Bhaw Singh,21-Sep-2017 09:54 AM,Rejected-Finance,Rejected,14-Jun-2019 04:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Cost of Tender Form,2.0,BC - Bankers Cheque,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,68265.0,GREWALSUBMERSIBLE AND ELECTRICAL SERVICE,20-Sep-2017 06:47 PM,Rejected-Finance,Rejected,14-Jun-2019 04:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Registration in HPIPH Deptt in valid class,3.0,FDR - Fixed Deposit,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,68428.0,M/S Sharma Enterpirses,21-Sep-2017 10:12 AM,Accepted-AOC,AOC,14-Jun-2019 04:53 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking Joint Venture is not Allowed,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,68049.0,The Nandini Enterprises and Sons,18-Sep-2017 08:26 AM,Rejected-Finance,Rejected,14-Jun-2019 04:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,PAN No.,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,68407.0,Vijay Pal Singh,21-Sep-2017 10:54 AM,Rejected-Finance,Rejected,14-Jun-2019 04:51 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,G.S.T. No.,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking I carefully study all terms and Conditions,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Dealershi/sudealership of offered pumping machinery,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,undertaking of the curve charts along with selection of pumps and motors.,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,undertaking that the he will comply with the provision of contract Labour (Regulation of Abolition),,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
