Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
18-May-2018 05:00 PM,08-Jun-2018 11:30 AM,18-May-2018 05:05 PM,07-Jun-2018 05:00 PM,18-May-2018 05:05 PM ,07-Jun-2018 05:00 PM ,18-May-2018 05:05 PM,07-Jun-2018 05:00 PM,12-Jun-2018 03:15 PM,800.0,Executive Engineer,IPH DIvision No II Una,No,Construction of 12 Nos Twell in Village Loharli III Kuthera Jaswalan I Kuthera Jaswalan II Badehra Rajputan Guglehar I Guglehar I Jadla I and Mawa Sindhian I in Tehsil Amb Ghanari Distt Una HP,Providing and Laying of Rising Main Supply and Errection of Pumping Machinery Providing and Laying of distribution system and Construction of Civil Work for Twell at Loharli-III Near Shiv Murti,Please refer Tender documents. ,NA ,"40,59,365",Civil Works,NA ,Tender,120.0,180.0,Una,174303.0,NA ,NA ,NA ,IPH Division No II Una,No ,No,"HP Irrigation and Public Health||Una Circle,Irrigation and Public Health,HP||Una-II,Irrigation and Public Health,HP",IPH/Tender/2017-18-2736-2836 dt 18-05-18,2018_HPIPH_21211_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,SS - Small Savings Instrument,"68,391",Yes,fixed,,Executive Engineer,IPH DIvision No II Una,1.0,Fee/PreQual/Technical,.pdf,Earnest money or EMD exemption certificate if exempted and affidavit of non exhaustion in case of ex,Execitve Engineer,IPH Division No II Una,AOC,1.0,85757.0,Davinder Kumar,07-Jun-2018 02:05 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,12-Jun-2018 03:08 PM,EE No 2 UNa,Internal,"HDM, Suptd, DAO",Arvind Sood,12-Jun-2018 03:14 PM,12-Jun-2018 03:15 PM,techsummary_29948.pdf (54.92 KB),Technical,Summery,Rajesh Kumar Kanunugo,12-Jun-2018 03:08 PM,technical_29948.pdf,Finance,Summary,Rajesh Kumar Kanunugo,12-Jun-2018 04:17 PM,finance_29948.pdf,BOQ Comparative Chart,30-May-2019,"INR 4,574,594",180.0,Arvind Sood,30-May-2019 04:16 PM,Letter1.pdf (64.00 KB),-,Executive Engineer,Internal,"Suptd, HDM, Sr. DAO , Executive Engineer",Arvind Sood,30-May-2019 03:37 PM,finsummary_29948.pdf (30.42 KB),"HP Irrigation and Public Health||Una Circle,Irrigation and Public Health,HP||Una-II,Irrigation and Public Health,HP",2018_HPIPH_21211_1,IPH/Tender/2017-18-2736-2836 dt 18-05-18,Construction of 12 Nos Twell in Village Loharli III Kuthera Jaswalan I Kuthera Jaswalan II Badehra Rajputan Guglehar I Guglehar I Jadla I and Mawa Sindhian I in Tehsil Amb Ghanari Distt Una HP,1.0,85859.0,Shashank Jagota Govt. Contractor,INR,"4,574,594",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,FDR - Fixed Deposit,,,,,,,,,.pdf,Scanned copies of Cost of Tender Form in the shape of Demand Draft,,,AOC,2.0,85863.0,dinesh kumar lath,07-Jun-2018 02:00 PM,Rejected-AOC,3,30-May-2019 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned certificate of Registration in IPH Deptt in appropriate class and latest renewal thereof,,,AOC,3.0,85779.0,Kapil Sharma,06-Jun-2018 05:49 PM,Rejected-AOC,5,30-May-2019 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Latest Income Tax certificate thereof,,,AOC,4.0,85890.0,M/s Thakur Constructions,07-Jun-2018 04:42 PM,Rejected-AOC,6,30-May-2019 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Similar types of work done certificates,,,AOC,5.0,85876.0,Pawan Kumar Sharma Govt Contractor,07-Jun-2018 03:04 PM,Rejected-AOC,4,30-May-2019 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of EPF,,,AOC,6.0,85877.0,Ravinder Kumar Sahore,07-Jun-2018 03:04 PM,Rejected-AOC,2,30-May-2019 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of GST,,,AOC,7.0,85859.0,Shashank Jagota Govt. Contractor,07-Jun-2018 01:14 PM,Accepted-AOC,L1,30-May-2019 04:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Undertaking regarding does not have more than two incomplete work of similar nature,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Curve Chart,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Schedule of Bill of Quantity,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
