Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No.2,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value
01-Dec-2023 10:00 AM,11-Dec-2023 11:30 AM,01-Dec-2023 10:00 AM,11-Dec-2023 10:30 AM,01-Dec-2023 10:00 AM ,05-Dec-2023 05:00 PM ,01-Dec-2023 10:00 AM,11-Dec-2023 10:30 AM,23-Dec-2023 11:00 AM,"4,00,000",No,fixed,,Nil,Nil,PWD,PW-SE-I-RIDF-XXVIII-NCD/ 23-14960-15010 dt28-11-23,2023_PWD_81951_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"5,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender Documents, EMD, Form of Bid for Part I of the bid, as per format given in Section 6","M/T, C.D. and balance work on link road from Khajroun to Batahan G.P. Nichla Lot road Km. 0/0 to 2/050). Under NABARD RIDF-XXVIII Project, Distt. Mandi H.P.","R.O.F.D. Retaining walls, Breast walls, Cross drainage works, V-shape drain, Parapets and Metalling and Tarring in Km. 0/0 to 2/050",As per tender document. ,NA ,"1,99,66,836",Civil Works - Roads,NA ,Tender,75.0,365.0,In Nerchowk Division HPPWD,175018.0,NA ,NA ,NA ,O/o Superintending Engineer 1st Circle HPPWD Mandi,No ,No,Superintending Engineer 1st Circle HPPWD Mandi,O/o Superintending Engineer 1st Circle HPPWD Mandi,Er. Anil Kumar Sharma S.E. 1st Circle HPPWD Mandi,Internal,"Sh. Jagdish Chandel Supdt. GrII 1st Circle HPPWD Mandi Sh. Nawang Dorje Sah DAO GrI HPPWD Nerchowk Division, Er. Devi Ram Chauhan EE HPPWD Nerchowk Division, Er. Jitender Vaidya EED 1st Circle Mandi",Anil Kumar Sharma,19-Dec-2023 12:44 PM,23-Dec-2023 11:00 AM,techsummary_121868.pdf (3836.20 KB),PWD,2023_PWD_81951_1,PW-SE-I-RIDF-XXVIII-NCD/ 23-14960-15010 dt28-11-23,"M/T, C.D. and balance work on link road from Khajroun to Batahan G.P. Nichla Lot road Km. 0/0 to 2/050). Under NABARD RIDF-XXVIII Project, Distt. Mandi H.P.",27-Dec-2023,"INR 14,389,488.59",365.0,Anil Kumar Sharma,27-Dec-2023 04:13 PM,LOA_KHAJROUN.pdf (547.00 KB),Letter of Acceptance No.PW-SEI-107-Tender-NCD-NABARD-RIDF-XXVIII-Khajroun to Batahan Road/2023- 16816-23 dated 27-12-2023.,Er. Anil Kumar Sharma S.E. 1st Circle HPPWD Mandi,Internal,"Sh. Jagdish Chandel Supdt. GrII 1st Circle HPPWD Mandi Sh. Nawang Dorje Sah DAO GrI HPPWD Nerchowk Division, Er. Devi Ram Chauhan EE HPPWD Nerchowk Division, Er. Jitender Vaidya EED 1st Circle Mandi",Anil Kumar Sharma,23-Dec-2023 04:45 PM,finsummary_121868.pdf (716.83 KB),1.0,388560.0,Ghanshyam Sen,08-Dec-2023 04:07 PM,Rejected-Technical,Non-Responsive as per ITB Clause 4.4B(b)(i),19-Dec-2023,Technical,Seven Technical Bids Received in 1st Call.,Anil Kumar Sharma,11-Dec-2023 05:01 PM,technical_121868.pdf,Finance,Two financial bids opened.,Anil Kumar Sharma,23-Dec-2023 04:22 PM,finance_121868.pdf,BOQ Comparative Chart,1.0,388131.0,PARMA NAND,INR,"14,389,488.59"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,.pdf,"Qualification Information (Q.I.) as per section 3 (1.1),(1.2), (1.3.1), (1.3.2), 1.3.3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,388530.0,Nikhil Thakur,08-Dec-2023 04:59 PM,Rejected-Finance,Being L2 Bidder.,23-Dec-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Q.I. as per section 3 (1.4), (1.5), (1.6), (1.7)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,388131.0,PARMA NAND,10-Dec-2023 07:16 PM,Accepted-AOC,Being L1 Bidder.,27-Dec-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Q.I. as per section 3 (1.8), (1.9), (1.10)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,388568.0,PAWAN KUMAR,08-Dec-2023 04:56 PM,Rejected-Technical,Non-Responsive as per ITB Clause 4.4B(b)(i) and (ii),19-Dec-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Q.I. as per ITB Section 2 4.1.1, 4.2 (a), 4.2 (b), 4.2 (g), 4.2 (h), 4.2 (i), 4.2 (j), 4.2 (k)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,388158.0,P.C Sankhyan,10-Dec-2023 05:14 PM,Rejected-Technical,Non-Responsive as per ITB Clause 4.4B(b)(i),19-Dec-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Q.I. as per ITB Section 2 4.4A(a),4.4A(b), 4.4B(a)(i),(ii),4.4B(b)(i),(ii),4.4B(c)(i),(ii)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,388752.0,Rajesh Kaplex,10-Dec-2023 04:20 PM,Rejected-Technical,Non-Responsive as per ITB Clause 4.4B(b)(i) and (ii),19-Dec-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding not more than 2 works in hand having cost more than 1.00 Crore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,388389.0,SOHAN LAL,10-Dec-2023 10:23 PM,Rejected-Technical,Non-Responsive as per ITB Clause 4.4B(b)(i),19-Dec-2023,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other information as bidder/firm may likes to provide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.pdf,"Form of Bid for Part II of the bid, as per format given in Section 6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
