Cover No,Cover,Document Type,Description,Name,Address,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.2,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value
1.0,Fee/PreQual/Technical,.pdf,Cost of Tender through online,"Executive Engineer, Una Division, HPPWD, Una","Executive Engineer, Una Division, HPPWD, Una",500.0,Nil,Nil,No,"17,400",No,fixed,,Nil,Nil,Job 3 Repair and Restoration of Laluwal Gondpur road km. 0-0 to 6-200 Sub Head P./L Paver block for R.O approach road to Upper Bhadiarian,Job 3 Repair and Restoration of Laluwal Gondpur road km. 0-0 to 6-200 Sub Head P./L Paver block for R.O approach road to Upper Bhadiarian,Please refer to Bidding Documents ,NA ,"8,65,924",Civil Works - Roads,NA ,Tender,75.0,30.0,Una,174303.0,NA ,NA ,NA ,"Executive Engineer, Una Division, HPPWD, Una",No ,No,1.0,ICICI BANK,PWD,Job 3 Repair and Restoration of Laluwal Gondpur ro,2023_PWD_80091_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,13-Oct-2023 05:00 PM,23-Oct-2023 11:00 AM,13-Oct-2023 05:00 PM,22-Oct-2023 05:00 PM,NA ,NA ,13-Oct-2023 05:00 PM,22-Oct-2023 05:00 PM,04-Nov-2023 10:00 AM,PWD,2023_PWD_80091_1,Job 3 Repair and Restoration of Laluwal Gondpur ro,Job 3 Repair and Restoration of Laluwal Gondpur road km. 0-0 to 6-200 Sub Head P./L Paver block for R.O approach road to Upper Bhadiarian,E.E. una Division,Internal,"Supdt - A Supdt-Est. Divisional Head Draughtsman , Sr. DAO, and AE to EE",Baldev Singh,02-Nov-2023 08:19 AM,04-Nov-2023 10:00 AM,techsummary_119352.pdf (905.46 KB),E.E. Una Division,Internal,"Supdt - A Supdt-Est. Divisional Head Draughtsman , Sr. DAO, and AE to EE",Baldev Singh,01-Dec-2023 11:06 AM,finsummary_119352.pdf (319.15 KB),08-Dec-2023,"INR 865,924",30.0,Baldev Singh,12-Jan-2024 12:21 PM,Awardletter.pdf (705.00 KB),Awardletter,1.0,379697.0,aman kumar,21-Oct-2023 10:45 AM,Rejected-Technical,As per EvaluationBids,02-Nov-2023,Technical,BidsList,Baldev Singh,30-Oct-2023 04:59 PM,technical_119352.pdf,Finance,Proceedingregardingopeningoffinancialbids,Baldev Singh,01-Dec-2023 10:33 AM,finance_119352.pdf,BOQ Comparative Chart,1.0,379530.0,Ashwani Kumar,INR,"905,765"
,,.pdf,Earnest Money through online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,379530.0,Ashwani Kumar,22-Oct-2023 02:34 PM,Accepted-AOC,ok,12-Jan-2024,,,,,,,,,,,,,,,,
,,.pdf,Contractors Registration with validity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,379941.0,Atul Shrma,22-Oct-2023 11:39 AM,Rejected-Technical,As per EvaluationBids,02-Nov-2023,,,,,,,,,,,,,,,,
,,.pdf,G.S.T. No. and return for the last month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,379972.0,Mehta Enterprises,22-Oct-2023 03:34 PM,Rejected-Technical,As per EvaluationBids,02-Nov-2023,,,,,,,,,,,,,,,,
,,.pdf,E.P.F. No. and return for the last month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,379783.0,Nitish Thakur,21-Oct-2023 09:39 PM,Rejected-Technical,As per EvaluationBids,02-Nov-2023,,,,,,,,,,,,,,,,
,,.pdf,"Work in hand certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,379979.0,Pershant Rai,22-Oct-2023 04:34 PM,Rejected-Technical,As per EvaluationBids,02-Nov-2023,,,,,,,,,,,,,,,,
,,.pdf,An Affidavit of Machinery Tool Plant as per bid documents along with documentary proof. of ownershi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,379466.0,RENUKA,21-Oct-2023 08:29 PM,Rejected-Technical,As per EvaluationBids,02-Nov-2023,,,,,,,,,,,,,,,,
,,.pdf,An Affidavit of Both Gazetted and non-Gazetted officer HPPWD employees related to him (General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,379966.0,Satish Kumar,22-Oct-2023 02:50 PM,Rejected-Technical,As per EvaluationBids,02-Nov-2023,,,,,,,,,,,,,,,,
,,.pdf,An affidavit that information furnished with the bid (Name of works is correct in all respect).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,378048.0,Sidhu Ram,20-Oct-2023 11:49 PM,Rejected-Finance,Not L-1,01-Dec-2023,,,,,,,,,,,,,,,,
,,.pdf,An affidavit showing that the site has been visited by the contractors/ firms and he has studies as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,378542.0,Sikander Mohan,16-Oct-2023 03:31 PM,Rejected-Technical,As per EvaluationBids,02-Nov-2023,,,,,,,,,,,,,,,,
