EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,S.No,Instrument Type,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No.2,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :
"29,100",No,fixed,,Executive Engineer R B M C Shimla,shimla,350.0,Executive Engineer R B M C Shimla,shimla,No,Restoration of rain damages SH Repair of damaged portion back side of Corner House building ward No 17,Restoration of rain damages SH Repair of damaged portion back side of Corner House building ward No 17,please refer tender documents ,NA ,"14,56,200",Civil Works,NA ,Tender,120.0,30.0,Shimla,171001.0,NA ,NA ,NA ,MC shimla,No ,No,Municipal Corporation Shimla,2049dated03102023,2023_MC_79957_17,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Cost of form in shape of DD and Earnest money in shape of FDR as per E procurement notice,1.0,DD - Demand Draft,Executive Engineer R B M C Shimla,Executive Engineer R B M C Shimla,10-Oct-2023 02:00 PM,18-Oct-2023 03:00 PM,10-Oct-2023 02:00 PM,17-Oct-2023 05:00 PM,NA ,NA ,10-Oct-2023 02:00 PM,17-Oct-2023 05:00 PM,27-Oct-2023 01:00 PM,1,378960,DEEP RAM,17-Oct-2023 04:46 PM,Rejected-Technical,Rejected,27-Oct-2023,Technical,BOS,Dinesh Thakur,18-Oct-2023 04:26 PM,technical_119215.pdf,Finance,BOS,Dinesh Thakur,30-Oct-2023 12:03 PM,finance_119215.pdf,BOQ Comparative Chart,1.0,378565.0,SATISH KUMAR JAGTA,INR,"1,398,073",Municipal Corporation Shimla,2023_MC_79957_17,2049dated03102023,Restoration of rain damages SH Repair of damaged portion back side of Corner House building ward No 17,EE,Internal,AO AE,Rajesh Thakur,27-Oct-2023 12:52 PM,27-Oct-2023 01:00 PM,techsummary_119215.pdf (3154.65 KB),EE,Internal,AO AE,Rajesh Thakur,15-Dec-2023 12:38 PM,finsummary_119215.pdf (314.77 KB),15-Dec-2023,"INR 1,550,162",60.0,Rajesh Thakur,15-Dec-2023 12:39 PM,2023_MC_79957_17.pdf (735.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Certificate of registration with HPPWD in appropriate class and latest renewal thereof,2.0,FDR - Fixed Deposit,,,,,,,,,,,,2,378956,MADAN SINGH,17-Oct-2023 04:36 PM,Rejected-Technical,Rejected,27-Oct-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Income Tax GST and EPF registration PAN Permanent Account No and GST No,,,,,,,,,,,,,,3,378943,mukul thakur,17-Oct-2023 04:09 PM,Rejected-Technical,Rejected,27-Oct-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned Copy of tender documents i.e. NIT (E-procurement notice) Performa and Form MW-7 duly signed,,,,,,,,,,,,,,4,378773,RAMESH VIJ,17-Oct-2023 11:30 AM,Rejected-Technical,Rejected,27-Oct-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of Letter Head with reference to condition No. 11.1,,,,,,,,,,,,,,5,378712,SANDEEP KANT SHARMA,17-Oct-2023 04:21 AM,Rejected-Technical,Rejected,27-Oct-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy of Affidavit duly signed with reference to condition No. 11.4,,,,,,,,,,,,,,6,378565,SATISH KUMAR JAGTA,16-Oct-2023 03:38 PM,Accepted-AOC,Accepted,15-Dec-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,7,378908,SHUBHAM CHAUHAN,17-Oct-2023 03:54 PM,Rejected-Technical,Rejected,27-Oct-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,378570,suresh jagta,16-Oct-2023 03:43 PM,Rejected-Finance,Rejected,15-Dec-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,378954,VIKAS KASHYAP,17-Oct-2023 04:32 PM,Rejected-Technical,Rejected,27-Oct-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,378594,Vinod Kumar Shah,16-Oct-2023 04:27 PM,Rejected-Finance,Rejected,15-Dec-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
