Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.2,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3
Co Stadium at GSSS Basal Tehsil and Distt Una HP SH Co Sitting Teers and Fencing in Km 0000 to 0118,Co Stadium at GSSS Basal Tehsil and Distt Una HP SH Co Sitting Teers and Fencing in Km 0000 to 0118,Please refer Tender documents. ,NA ,"33,75,801",Civil Works - Buildings,NA ,Tender,45.0,90.0,Bagnana,174303.0,NA ,NA ,NA ,Executive Engineer HPPWD Division Bangana,No ,No,1.0,Fee/PreQual/Technical,.pdf,Cost of Tender form and Earnest Money (Online mode),"1,500",Nil,Nil,No,21-Oct-2023 11:00 AM,31-Oct-2023 11:00 AM,21-Oct-2023 11:30 AM,31-Oct-2023 10:30 AM,NA ,NA ,21-Oct-2023 11:30 AM,31-Oct-2023 10:30 AM,14-Nov-2023 11:00 AM,Executive Engineer HPPWD Division Bangana,Executive Engineer HPPWD Division Bangana,PWD,PW/BGN/CB/T-1/2023-24-5426-55 dated 11.10.2023,2023_PWD_80493_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,"58,200",No,fixed,,Nil,Nil,Finance,finbidopeningsummary,Dev Raj,15-Nov-2023 02:59 PM,finance_119838.pdf,BOQ Comparative Chart,1.0,380996.0,unique engg. solutions,INR,"2,764,781",1,381436,ABC Construction,31-Oct-2023 09:18 AM,Rejected-Technical,Non responsive,10-Nov-2023,Technical,techbidopening,Dev Raj,10-Nov-2023 04:53 PM,technical_119838.pdf,Er.Dev Raj EE,Internal,DAOHDMSUPDt,Dev Raj,10-Nov-2023 06:20 PM,14-Nov-2023 11:00 AM,techsummary_119838.pdf (786.40 KB),PWD,2023_PWD_80493_1,PW/BGN/CB/T-1/2023-24-5426-55 dated 11.10.2023,Co Stadium at GSSS Basal Tehsil and Distt Una HP SH Co Sitting Teers and Fencing in Km 0000 to 0118,18-Dec-2023,"INR 2,764,781",90.0,Dev Raj,23-Jan-2024 06:00 PM,CCF01232024.pdf (713.00 KB),Award,Er.Dev Raj EE,Internal,DAOHDMSUPDT,Dev Raj,15-Nov-2023 03:05 PM,finsummary_119838.pdf (609.77 KB)
,,,,,,,,,,,,,,,,,,,,.pdf,"Contractor Registration, GST Registration, EPF Registration, PAN and latest returns filed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,2,381458,ANKIT SHARMA,30-Oct-2023 12:09 PM,Rejected-Technical,non-responsive,10-Nov-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.pdf,Similar nature Work Done Certificate on prescribed format without Liquidated Damage or compensation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,381514,Harsh Sharma,30-Oct-2023 03:12 PM,Rejected-Technical,non-responsive,10-Nov-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.pdf,Work in hand certificate on prescribed format given in bidding document duly countersigned by the EE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,381237,JOGRAJ GOVT CONTRACTOR,28-Oct-2023 04:27 PM,Rejected-Technical,non -Responsive,10-Nov-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.pdf,List of machinery tool plant with proof of ownership or legal tie-up.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,381423,Kapila Constructions,30-Oct-2023 10:11 PM,Rejected-Technical,non-Responsive,10-Nov-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.pdf,List of Both Gazetted and Non Gazetted officer HPPWD employees related to him,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,380999,Karnail Singh,28-Oct-2023 01:39 PM,Rejected-Finance,L3,15-Nov-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.pdf,An affidavit that information furnished with the bid (Name of work) is correct in all respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,381164,Nitish Thakur,30-Oct-2023 11:10 AM,Rejected-Technical,non-responsive,10-Nov-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit Reg. no pending litigation with the Department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,381660,Pankaj Rana Govt Contractor,30-Oct-2023 08:16 PM,Rejected-Technical,non-responsive,10-Nov-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.pdf,Form No 7/8 duly signed by the Contractor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,381694,Sanjeev Kumar,31-Oct-2023 09:18 AM,Rejected-Technical,non-reponsive,10-Nov-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.pdf,An affidavit for list of Laboratories equipments as per bid documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,380887,Surinder Kumar Thakur,30-Oct-2023 06:12 PM,Rejected-Finance,L2,15-Nov-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
