object_id,district,revenue_cr,yr,,population_affected,crop_area_affected,relief_camp_opened,relief_distribution_center,inmates,human_lives_lost,embank_breaches,embank_affected,roads_dam,bridges_dam,erosion,landslide,URBAN_FLOODS,embankment_total
110,Dhubri,Agamoni,2018,Dhubri2018,0,0,0,0,0,0,,,0,0,,,,0
194,Hailakandi,Algapur,2018,Hailakandi2018,134479,756,23,0,110000,0,,,45,0,,,,5
167,Sivasagar,Amguri,2018,Sivasagar2018,1200,300,0,0,341,0,,,11,0,,,,1
273,Kamrup,Azara,2018,Kamrup2018,0,0,0,0,0,0,,,0,0,,,,0
190,Karimganj,Badarpur,2018,Karimganj2018,7035,39.02,4,22,362,1,,,12,2,,,,9
260,Baksa,Baganpara,2018,Baksa2018,0,0,0,0,0,0,,,0,0,,,,0
230,Nalbari,Baganpara,2018,Nalbari2018,0,0,0,0,0,0,,,8,1,,,,0
121,Barpeta,Baghbor,2018,Barpeta2018,0,0,0,0,0,0,,,71,20,,,,10
109,Dhubri,Bagribari,2018,Dhubri2018,0,0,0,0,0,0,,,0,0,,,,0
105,Kokrajhar,Bagribari,2018,Kokrajhar2018,0,0,0,0,0,0,,,6,2,,,,3
258,Baksa,Bajali,2018,Baksa2018,0,0,0,0,0,0,,,0,0,,,,0
124,Barpeta,Bajali,2018,Barpeta2018,725,1065,0,0,0,0,,,71,20,,,,10
116,Goalpara,Balijana,2018,Goalpara2018,0,0,0,0,0,0,,,0,0,,,,0
227,Nalbari,Banekuchi,2018,Nalbari2018,950,10,0,0,0,0,,,8,1,,,,0
234,Baksa,Barama,2018,Baksa2018,0,0,0,0,0,0,,,0,0,,,,0
225,Nalbari,Barbhag,2018,Nalbari2018,0,0,0,0,0,0,,,8,1,,,,0
224,Nalbari,Barkhetri,2018,Nalbari2018,0,0,0,0,0,0,,,8,1,,,,0
231,Baksa,Barnagar,2018,Baksa2018,0,0,0,0,0,0,,,0,0,,,,0
264,Barpeta,Barnagar,2018,Barpeta2018,5300,0,0,0,0,0,,,71,20,,,,10
204,Chirang,Barnagar,2018,Chirang2018,0,0,0,0,0,0,,,0,0,,,,0
122,Barpeta,Barpeta,2018,Barpeta2018,3700,20,0,0,0,0,,,71,20,,,,10
262,Baksa,Baska,2018,Baksa2018,0,0,0,0,0,0,,,0,0,,,,0
205,Chirang,Bengtal,2018,Chirang2018,0,0,0,0,0,0,,,0,0,,,,0
102,Kokrajhar,Bhawraguri,2018,Kokrajhar2018,0,0,0,0,0,0,,,6,2,,,,3
126,Morigaon,Bhuragaon,2018,Morigaon2018,0,0,0,0,0,0,,,24,0,,,,0
142,Lakhimpur,Bihpuria,2018,Lakhimpur2018,3135,1196,0,0,0,0,,,50,31,,,,9
207,Chirang,Bijni,2018,Chirang2018,0,0,2,1,0,0,,,0,0,,,,0
113,Dhubri,Bilasipara,2018,Dhubri2018,0,0,0,0,0,0,,,0,0,,,,0
249,Biswanath,Biswanath,2018,Biswanath2018,0,0,0,0,0,0,,,13,0,,,,14
199,Bongaigaon,Boitamari,2018,Bongaigaon2018,0,0,0,0,0,0,,,16,8,,,,0
172,Golaghat,Bokakhat,2018,Golaghat2018,36500,2512,5,41,600,3,,,22,3,,,,0
216,Kamrup,Boko,2018,Kamrup2018,0,0,0,0,0,0,,,0,0,,,,0
198,Bongaigaon,Bongaigaon,2018,Bongaigaon2018,0,0,0,0,0,0,,,16,8,,,,0
160,Dibrugarh,Chabua,2018,Dibrugarh2018,6442,1.61,0,0,0,0,,,0,0,,,,0
214,Kamrup,Chamaria,2018,Kamrup2018,0,0,0,0,0,0,,,0,0,,,,0
221,Kamrup Metropolitan,Chandrapur,2018,Kamrup Metropolitan2018,0,0,0,0,0,0,,,0,0,,,,0
114,Dhubri,Chapar,2018,Dhubri2018,0,0,0,0,0,0,,,0,0,,,,0
108,Kokrajhar,Chapar,2018,Kokrajhar2018,0,0,0,0,0,0,,,6,2,,,,3
138,Sonitpur,Chariduar,2018,Sonitpur2018,0,0,0,0,0,0,,,0,0,,,,0
266,Barpeta,Chenga,2018,Barpeta2018,0,0,0,0,0,0,,,71,20,,,,10
