Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2021_DoWR_21801_1,DIBRUGARH/2021-22/SDRF/IX,Immediate measures to restore flood damages of river Brahmaputra at Bindhakota near Bornamghar for 2020-21,Immediate measures to restore flood damages of river Brahmaputra at Bindhakota near Bornamghar for 2020-21,Works,Open Tender,Works,Civil Works,No,No,NA ,03-Jun-2021 06:00 PM,NA ,180.0,No ,No,Online,14-Jun-2021 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,DIBRUGARH,786001.0,2.0,"9,43,66,995","RANJAN DUTTA, PRODIP ADHYAPAK-JV",84925577.74,Not Admitted-Fee/PreQual/Technical,27-Oct-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 1, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,False,Immediate Measures,"{'sdrf': 1, 'immediate': 2}"
2021_DoWR_22439_1,TEZPUR/2019-20/SDRF/IV,Immediate measures for restoration of damage at Borajuli and its adjoining area by the river Buroi under SDRF for the year 2019-20,Immediate measures for restoration of damage at Borajuli and its adjoining area by the river Buroi under SDRF for the year 2019-20,Works,Open Tender,Works,Civil Works,No,No,NA ,11-Aug-2021 06:00 PM,NA ,180.0,No ,No,Online,23-Aug-2021 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,TEZPUR,784001.0,2.0,"74,99,988",CHANDIT BARO,6749989.68,Accepted-AOC,27-Oct-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,False,Repair and Restoration,{'restoration': 2}
2021_DoWR_21759_1,DHM/SDRF/BARMANGAON/2020-21/1,Immediate measures for restoration of Jiadhal L/B embankment from Barman Gaon to its downstream (Ch. 8200m to Ch. 10200m) under SDRF for 2020-21,Immediate measures for restoration of Jiadhal L/B embankment from Barman Gaon to its downstream (Ch. 8200m to Ch. 10200m) under SDRF for 2020-21,Works,Open Tender,Works,Civil Works,No,No,NA ,28-May-2021 06:55 PM,NA ,180.0,No ,No,Online,08-Jun-2021 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Dhemajji,787057.0,2.0,"4,98,99,979",Assam Builders JV,44907486.84,Accepted-AOC,30-Oct-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2}
2021_DoWR_20366_1,UAID/SDRF/BULLHEAD/2020-21/1,Immediate measures to restore Bull head No-II from the devastation of river Brahmaputra for the year 2020-21,Immediate measures to restore Bull head No-II from the devastation of river Brahmaputra for the year 2020-21,Works,Open Tender,Works,Civil Works,No,No,NA ,25-Jan-2021 06:00 PM,NA ,180.0,No ,No,Online,05-Feb-2021 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Jorhat,785001.0,2.0,"2,99,99,909",M/S. M.P. AGARWALLA,26998570.51,Accepted-AOC,30-Oct-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 1, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,False,Immediate Measures,"{'sdrf': 1, 'immediate': 2}"
2021_DoWR_19921_1,DIBRUGARH/2020-21/SDRF/I,Immediate measures for restoration of flood damages by river Brahmaputra at Bindhakota gaon for 2020-21.,Immediate measures for restoration of flood damages by river Brahmaputra at Bindhakota gaon for 2020-21.,Works,Open Tender,Works,Civil Works,No,No,NA ,04-Jan-2021 06:00 PM,NA ,180.0,No ,No,Online,19-Jan-2021 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,DIBRUGARH,786001.0,2.0,"8,99,99,975",Flexituff Ventures International Ltd.,80995934.68,Rejected-AOC,27-Oct-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 1, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,False,Repair and Restoration,{'restoration': 2}
2021_DoWR_21624_1,NALBARI/2020-21/SOPD-G/I,Protection of Purnakamdev (Momaitola) area on R/B embankment of river Baralia from Chmukhaghat to Dusutimukh from the erosion of river Baralia,Protection of Purnakamdev (Momaitola) area on R/B embankment of river Baralia from Chmukhaghat to Dusutimukh from the erosion of river Baralia,Works,Open Tender,Works,Civil Works,No,No,NA ,05-May-2021 06:00 PM,NA ,180.0,No ,No,Online,17-May-2021 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,NALBARI,781335.0,2.0,"1,98,26,349",AKHIL KUMAR JAIN-ASHOK KUMAR JAIN-JV,17842722.79,Accepted-AOC,24-Sep-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,True,True,Others,
2021_DoWR_20096_1,MAJ/SDRF/BONGAON/2020-21/1,Immediate measures to B/Dyke from Haldhibari to Bessamara on R/B of river Brahmaputra (Restoration of severe damages at Bongaon and adjoining area) under SDRF for the year 2020-21,Immediate measures to B/Dyke from Haldhibari to Bessamara on R/B of river Brahmaputra (Restoration of severe damages at Bongaon and adjoining area) under SDRF for the year 2020-21,Works,Open Tender,Works,Civil Works,No,No,NA ,11-Jan-2021 06:00 PM,NA ,180.0,No ,No,Online,22-Jan-2021 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Majuli,785110.0,2.0,"2,49,99,620",PANI RAM KALITA,22498407.94,Accepted-AOC,01-Oct-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2}
2021_DoWR_20082_1,DIBRUGARH/2020-21/SDRF/VI,Immediate measures for restoration of flood damages by river Brahmaputra at Mulukgaon area (At Tengabari Mirigaon ghat) for 2020-21.,Immediate measures for restoration of flood damages by river Brahmaputra at Mulukgaon area (At Tengabari Mirigaon ghat) for 2020-21.,Works,Open Tender,Works,Civil Works,No,No,NA ,08-Jan-2021 06:00 PM,NA ,180.0,No ,No,Online,20-Jan-2021 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,DIBRUGARH,786001.0,2.0,"7,01,13,988",M/S. M.P. AGARWALLA,62399443.27,Accepted-AOC,27-Oct-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 1, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,False,Repair and Restoration,{'restoration': 2}
2021_DoWR_21524_1,SIV/SDRF/BAHBARI/2020-21/1,Immediate measures for restoration of PWD road at Bahbari Habigaon of Desang R/B under SDRF for 2020-21,Immediate measures for restoration of PWD road at Bahbari Habigaon of Desang R/B under SDRF for 2020-21,Works,Open Tender,Works,Civil Works,No,No,NA ,26-Feb-2021 06:00 PM,NA ,180.0,No ,No,Online,09-Mar-2021 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Sivasagar,785640.0,2.0,"3,14,99,635",SANTOSH GARODIA,28348096.71,Rejected-AOC,21-Oct-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2}
2021_DoWR_19922_1,DIBRUGARH/2020-21/SDRF/II,Immediate measures for restoration of flood damages by river Brahmaputra at Mulukgaon area (From Dinjan Army Cantonment to Tengabari ghat) for 2020-21.,Immediate measures for restoration of flood damages by river Brahmaputra at Mulukgaon area (From Dinjan Army Cantonment to Tengabari ghat) for 2020-21.,Works,Open Tender,Works,Civil Works,No,No,NA ,04-Jan-2021 06:00 PM,NA ,180.0,No ,No,Online,19-Jan-2021 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,DIBRUGARH,786001.0,2.0,"8,57,66,944","RANJAN DUTTA, AHSANUL MAZID JV",77185962.0,Accepted-AOC,27-Oct-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 1, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,False,Repair and Restoration,{'restoration': 2}
