Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2018_DoWR_7825_1,FREMAA/Kaziranga/KP/T2 of 2017,Construction of Sluice Gate Three (3) nos. and Bank Protection work at Kaziranga reach (4km) .District- Golaghat,Bank protection works and construction of Sluice Gate,Works,Open Tender,Works,Civil Works,No,No,NA ,06-Jul-2018 10:00 AM,21-Jul-2018 11:00 AM ,120.0,No ,No,Offline,07-Aug-2018 03:15 PM,Department of Water Resources||Flood and River Erosion Management Agency of Assam,Dhansirimukh to Dipholupathar (Bokakhat),785612.0,1.0,"15,20,00,000",Bhartia-Mahaabala (JV),137501980.5,Accepted-AOC,06-Dec-2018,AOC,Department of Water Resources||Flood and River Erosion Management Agency of Assam,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 2, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2018_BoTC_7384_1,SOPD (CD) - 12 of 2017-18,Improvement of road,Impt of road from Baghmara LP School to Irrigation canal via NK Brahma house along with const of 3 Nos RCC Box culvert under Dumariguri VCDC,Works,Open Tender,Works,Civil Works,No,No,NA ,25-May-2018 10:00 AM,NA ,180.0,No ,No,Offline,30-May-2018 04:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Baghmara,783347.0,2.0,"20,00,000",BAKUL CHANDRA BRAHMA,1980000.0,Accepted-AOC,28-Jun-2018,AOC,Bodoland Territorial Council||Panchayat and Rural Development-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,False,True,Repair and Restoration,"{'improvement': 1, 'imp.': 1, 'impt.': 1}"
2018_BoTC_7049_1,SOPD(AOP)-11 of 2017-18,Const of Interlocking CC Block,Construction of Interlocking CC Block road with 1 No RCC Box culvert at East Munshirghop village,Works,Open Tender,Works,Civil Works,No,No,NA ,02-May-2018 10:00 AM,NA ,180.0,No ,No,Offline,07-May-2018 04:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,East Munshirghop,783347.0,2.0,"41,36,000",KEMENDRA Kr BRAHMA,4135883.23,Accepted-AOC,11-Jun-2018,AOC,Bodoland Territorial Council||Panchayat and Rural Development-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,False,True,Others,
2018_BoTC_8951_1,TN-311/3,Construction of CC Road from Kahibari Urangpara Culvert Manas National park connecting Road Kahibari,Construction of CC Road from Kahibari Urangpara Culvert Manas National park connecting Road Kahibari,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,11-Oct-2018 02:00 PM,NA ,180.0,No ,No,Offline,25-Oct-2018 11:00 AM,Bodoland Territorial Council||PWD-BTC,Kokrajhar,783370.0,2.0,"57,26,816",ATUL BASUMATARY,6494208.0,Rejected-AOC,29-Dec-2018,AOC,Bodoland Territorial Council||PWD-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2018_BoTC_8689_1,TN-216/1,"Construction of Rural link road between Pulsiguri BOP (SSB) to Kahibari (Cross drainage work box type culvert, 2.00m span 2 Nos. Rs. 117.00 lakh, Phase II for Rs. 50.00 Lakh","Construction of Rural link road between Pulsiguri BOP (SSB) to Kahibari (Cross drainage work box type culvert, 2.00m span 2 Nos. Rs. 117.00 lakh, Phase II for Rs. 50.00 Lakh",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,21-Sep-2018 03:00 PM,NA ,180.0,No ,No,Offline,05-Oct-2018 11:00 AM,Bodoland Territorial Council||PWD-BTC,Kokrajhar,783370.0,2.0,"44,05,245",BANESWAR WARY,4955029.0,Rejected-AOC,29-Dec-2018,AOC,Bodoland Territorial Council||PWD-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2018_DoWR_5626_1,FREMAA/Kaziranga/KP/T2 of 2017,River Bank Protection Works at Kaziranga (Pro-Siltation measures with PSC Porcupine at vulnerable area of River Bank of Brahmaputra,Porcupine Works,Works,Open Tender,Works,Civil Works,No,No,NA ,09-Feb-2018 11:00 AM,17-Feb-2018 01:00 PM ,120.0,No ,No,Offline,13-Mar-2018 03:10 PM,Department of Water Resources||Flood and River Erosion Management Agency of Assam,Dhansirimukh to Agartali (Bokakhat),785612.0,1.0,"15,30,00,000",M/S. M.P. AGARWALLA,130805752.0,Rejected-Finance,06-Dec-2018,AOC,Department of Water Resources||Flood and River Erosion Management Agency of Assam,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 1, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,
2018_GMC_5676_3,GER/CE/1295/17/6 Dated 05/02/2018,IMPROVEMENT OF VARIOUS WORKS UNDER 2ND INSTALLMENT RELATING TO GENERAL BASIC GRANT UNDER THE AWARD OF 14TH FINANCE COMMISSION TO GMC DURING 2017-18. (E-Tendering) Sl. No. 03,"Construction of RCC drain with sump and sluice gate at Sarbodaya Nagar, Bhaskar Nagar in ward no. 21",Works,Open Tender,Lump-sum,Civil Works – Roads,No,No,NA ,09-Feb-2018 02:00 PM,NA ,90.0,No ,No,Offline,17-Feb-2018 02:00 PM,Guwahati Municipal Corporation,"Panbazar, Guwahati",781001.0,3.0,"2,80,00,000",HALI RAM DEKA,,Rejected-AOC,09-Jul-2018,AOC,Guwahati Municipal Corporation,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 1, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'improvement': 1}
2018_BoTC_9061_1,TN-217/1,"Construction of road from Amguri Chawk via Nayabasti to Amguri SSB Camp with 2.00m Slab Culvert 2 Nos. and 6.00m Slab Culvert 2 Nos. 196.20 Lakh Phase-III, under BADP (SCA) for the year 2018-19","Construction of road from Amguri Chawk via Nayabasti to Amguri SSB Camp with 2.00m Slab Culvert 2 Nos. and 6.00m Slab Culvert 2 Nos. 196.20 Lakh Phase-III, under BADP (SCA) for the year 2018-19",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,15-Oct-2018 03:00 PM,NA ,180.0,No ,No,Offline,24-Oct-2018 11:00 AM,Bodoland Territorial Council||PWD-BTC,Kokrajhar,783370.0,2.0,"56,89,510",Biken Boro,6451904.0,Rejected-AOC,29-Dec-2018,AOC,Bodoland Territorial Council||PWD-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 4, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Others,
2018_WPTBC_8151_1,"MAC/e-Tender/63/2018/ Dated Dhemaji the,7th Aug","Construction of Multi Cell RCC culvert at Bhangidiya Borchapori Ghuroniya Jaan, Dhemaji, Assam","Construction of Multi Cell RCC culvert at Bhangidiya Borchapori Ghuroniya Jaan, Dhemaji, Assam",Works,Open Tender,Item Rate,Civil Works - Bridges,No,No,NA ,13-Aug-2018 10:00 AM,22-Aug-2018 11:00 AM ,180.0,No ,No,Offline,28-Aug-2018 11:00 AM,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Mising Autonomous Council,Silapathar,787059.0,2.0,"65,46,764",Sri Mukesh Mili,6612000.0,Rejected-AOC,27-Dec-2018,AOC,Welfare of Plain Tribes and Backward Classes||Director - WPT and BC||Mising Autonomous Council,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2018_BoTC_8687_1,SOPD (CD) - 28 of 2018-19,Const of Culvert and drain,Construction of culvert and drain repairing from DS PWD to Longa river near Sabita Brahmas land at Dotma II,Works,Open Tender,Works,Civil Works,No,No,NA ,19-Sep-2018 10:00 AM,NA ,180.0,No ,No,Offline,26-Sep-2018 04:30 PM,Bodoland Territorial Council||Panchayat and Rural Development-BTC,Dotma II,783347.0,2.0,"22,20,000",BAKUL CHANDRA BRAHMA,2197800.0,Accepted-AOC,12-Oct-2018,AOC,Bodoland Territorial Council||Panchayat and Rural Development-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,False,True,Repair and Restoration,{'repairing': 1}
