Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2021_PWD_19909_1,CE/Commn/29/2020-21/3,Niz Sibasthan Road,"Permanent restoration of Niz Sibasthan Road under SDRF for 2017-18 under Kaliabor Rural Road Division, Jakhalabandha",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,02-Jan-2021 06:00 PM,NA ,180.0,No ,No,Offline,18-Jan-2021 02:10 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Kaliabor,782136.0,2.0,,SRI RUHINI BORA,21500000.0,Rejected-Finance,23-Feb-2021,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 1, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 1}
2020_UDD_19442_1,TMB/CIDF/2020/011,IMPROVEMENT OF ROADS IN TINSUKIA UNDER CIDF,ROAD DRAIN CULVERT,Works,Open Tender,Works,Civil Works,No,No,NIL ,26-Nov-2020 02:00 PM,NA ,120.0,No ,No,Offline,03-Dec-2020 02:00 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,TINSUKIA TOWN,786125.0,2.0,"61,28,400",ASMON SUNA,6030497.2,Accepted-AOC,25-Jan-2021,AOC,Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,CIDF,False,True,Repair and Restoration,{'improvement': 1}
2021_ID_20736_1,45 _SOPD_ 2020_21 Date_29_01_2021,Reconstruction of Sopai Baligaon Flow I/Scheme at Roumari Pathar under SOPD-2019-20 under Tezpur division_I_Tezpur,Construction of Headwork No 1and 2 Afflux Bund Guide Bund Diversion Channel and closing Bund Constn of Bricklined Canals RBMC and LBMC earthen canal Regulating structure of natural canal Approach road and constn of Canal structures etc,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Feb-2021 06:00 PM,NA ,180.0,No ,No,Online,12-Feb-2021 03:00 PM,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,Tezpur,784001.0,2.0,"18,57,31,200",M/s Mechfab Engineering Industries Pvt.Ltd,167158080.0,Rejected-Finance,17-Feb-2021,AOC,Irrigation Department||Chief Engineer(Major)-Irrigation Dept,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 3, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,False,True,Repair and Restoration,{'reconstruction': 1}
2020_DoWR_18862_1,GOALPARA/2019-20/RIDF/I,R/S to B/dyke from Kharmuza to Nichinpur from Ch.5.20 Km to 15.00Km (Ch 12th Km to 13.4th Km),R S to B dyke from Kharmuza to Nichinpur from Ch.5.20 Km to 15.00Km (Ch 12th Km to 13.4th Km),Works,Open Tender,Works,Civil Works,No,No,NA ,05-Oct-2020 06:00 PM,NA ,180.0,No ,No,Online,28-Oct-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,GOALPARA,783101.0,2.0,"1,68,31,677",S. D. Enterprise,11966706.07,Not Admitted-Fee/PreQual/Technical,16-Feb-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,RIDF,False,True,Repair and Restoration,{'r s': 2}
2020_PWBNH_19478_1,PWD-BRD(BR)/BKL/OR/2020-21/01,"Additional OR to Diphu-Manja Road (NH-329) under Bakulia NH Division, Diphu for the year 2020-21 (Strengthening of Subgrade in Subgrade Failure Stretches with Cement Treated Sub-Base(CTSB) including construction of a Box Culvert at Km 12 Plus 600","Additional OR to Diphu-Manja Road (NH-329) under Bakulia NH Division, Diphu for the year 2020-21 (Strengthening of Subgrade in Subgrade Failure Stretches with Cement Treated Sub-Base(CTSB) including construction of a Box Culvert at Km 12 Plus 600",Works,Open Tender,Item Rate,Civil Works – Highways,No,No,NA ,27-Nov-2020 11:00 AM,08-Dec-2020 12:00 PM ,120.0,No ,No,Offline,14-Dec-2020 02:00 PM,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Planning - PWBNH,Diphu,782460.0,2.0,"9,22,70,650",ANUPAM NIRMAN PVT. LTD.,92270644.0,Rejected-AOC,10-Feb-2021,AOC,Public Works Building and NH Department||Chief Engineer-Building - PWBNH||SE-Planning - PWBNH,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'strengthening': 2}
2020_UDD_19447_1,TMB/CIDF/2020/016,IMPROVEMENT OF ROADS IN TINSUKIA UNDER CIDF,ROAD DRAIN CULVERT,Works,Open Tender,Works,Civil Works,No,No,NIIL ,26-Nov-2020 02:00 PM,NA ,120.0,No ,No,Offline,03-Dec-2020 02:00 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,TINSUKIA TOWN,786125.0,2.0,"53,45,900",DIPEN GOHAIN,5238821.0,Accepted-AOC,25-Jan-2021,AOC,Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,CIDF,False,True,Repair and Restoration,{'improvement': 1}
2021_FESA_20462_1,FandES_clothing_960_II_133,Construction of RCC 3(three) Storied Building for Office and Accommodation of the Personnel of 5th Company of SDRF Bn. at Dergaon in Golaghat District,Construction of RCC 3(three) Storied Building for Office and Accommodation of the Personnel of 5th Company of SDRF Bn. at Dergaon in Golaghat District,Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,29-Jan-2021 05:30 PM,04-Feb-2021 02:00 PM ,180.0,No ,No,Online,11-Feb-2021 01:00 PM,Director- Fire and Emergency Services-Assam,Dergaon in Golaghat District,781001.0,2.0,,M/S Metro Associates,13806747.14,Rejected-AOC,26-Feb-2021,AOC,Director- Fire and Emergency Services-Assam,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,False,Immediate Measures,{'sdrf': 2}
2020_DoWR_17993_2,SILCHAR/2020-21/CMSPLPKG/2,Construction of earth filled brick masonry flood barrier at Sonabarighat on L/B of river Borak,Construction of earth filled brick masonry flood barrier at Sonabarighat on L/B of river Borak,Works,Open Tender,Works,Civil Works,No,No,NA ,28-Oct-2020 05:00 PM,NA ,180.0,No ,No,Online,27-Nov-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Sonabarighat,788013.0,2.0,"1,98,01,625",GULGULIA TRADE CORPORATION,19800167.01,Rejected-AOC,02-Feb-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 2, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,False,Others,
2020_UDD_19432_1,TMB/CIDF/2020/004,IMPROVEMENT OF ROADS IN TINSUKIA UNDER CIDF,ROAD DRAIN CULVERT,Works,Open Tender,Works,Civil Works,No,No,NIL ,26-Nov-2020 02:00 PM,NA ,120.0,No ,No,Offline,03-Dec-2020 02:00 PM,Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,TINSUKIA TOWN,786125.0,2.0,"2,99,64,500",MS GANGOTRI ENTERPRISE,26486881.55,Rejected-AOC,25-Jan-2021,AOC,Urban Development Department||Directorate of Municipality Administration - UDD||Tinsukia Municipal Board,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,CIDF,False,True,Repair and Restoration,{'improvement': 1}
2020_DoWR_19102_1,SILCHAR/2020-21/NABARD/1,Anti-erosion measures to the dyke Amjur river training scheme including,Anti-erosion measures to the dyke Amjur river training scheme including drainage of Kaptanpur and Mangalpur Haor Ph.-I (R/B of rive Sonai) (Restoration of damages at Deflipar ) Ph.-II.,Works,Open Tender,Works,Civil Works,No,No,NA ,28-Oct-2020 05:00 PM,NA ,180.0,No ,No,Online,19-Nov-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Deflipar,788119.0,2.0,"1,29,49,947",SHIVA INDUSTRIES,10810615.27,Rejected-AOC,18-Feb-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,True,True,Repair and Restoration,{'restoration': 1}
