Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2018_PWD_6374_1,SDRF/NLRC/T/2017-18,Repairing of Work 1,Restoration of damaged road on Joyrampur to Bijoyantipur via Nalatal Road under SDRF for 2017-18,Works,Open Tender,Works,Civil Works,No,No,NA ,19-Mar-2018 10:30 AM,NA ,180.0,No ,No,Offline,28-Mar-2018 11:00 AM,Public Works Roads Department,Joyrampur,787026.0,2.0,"60,00,000",CHANDRAMOI HAZARIKA,5998918.0,Rejected-Technical,31-Mar-2018,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,"{'repairing': 1, 'restoration': 1}"
2017_BoTC_4388_1,104/3,"Construction of Brick Boundary Wall with iron gate and earth filling, box culvert 2 Nos., Brick drain at Alari L.P. School under Kokrajhar District.","Construction of Brick Boundary Wall with iron gate and earth filling, box culvert 2 Nos., Brick drain at Alari L.P. School under Kokrajhar District.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,14-Dec-2017 03:30 PM,NA ,180.0,No ,No,Offline,30-Dec-2017 11:00 AM,Bodoland Territorial Council||PWD-BTC,Kokrajhar,783370.0,2.0,"22,07,921",Ashok Boro,2207917.0,Rejected-AOC,27-Aug-2018,AOC,Bodoland Territorial Council||PWD-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,False,True,Others,
2018_BoTC_7362_1,TN-103/1,"Restoration by re-construction of 2 Cell Box Culvert on Tebitola Kauli Road under SDRF for the year 2017-18 under PWD (R and B) Division, Mushalpur, Baksa.","Restoration by re-construction of 2 Cell Box Culvert on Tebitola Kauli Road under SDRF for the year 2017-18 under PWD (R and B) Division, Mushalpur, Baksa.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,24-May-2018 04:30 PM,NA ,180.0,No ,No,Offline,13-Jun-2018 11:00 AM,Bodoland Territorial Council||PWD-BTC,Mushalpur,781372.0,2.0,"23,24,939",DIPAK KALITA,2324939.0,Rejected-AOC,24-Aug-2018,AOC,Bodoland Territorial Council||PWD-BTC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2}
2018_PWD_6374_2,SDRF/NLRC/T/2017-18,Repairing of Work 2,Restoration of damaged road and RCC Slab Culvert approaches wing wall on Lakhipathar Koiborta Gaon to Baruah Road under SDRF for 2017-18,Works,Open Tender,Works,Civil Works,No,No,NA ,19-Mar-2018 10:30 AM,NA ,180.0,No ,No,Offline,28-Mar-2018 11:00 AM,Public Works Roads Department,Lakhipathar Koiborta Gaon,787057.0,2.0,"59,65,000",Arunmoni Phukan,5964498.0,Rejected-Technical,31-Mar-2018,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,"{'repairing': 1, 'restoration': 1}"
2018_DoWR_5625_1,G.WEST/SDRF/17-18/1,IM to restore Hassong,Immediate measures to restore Hassong and Madhukuchi area on L/B embankment of river Puthimari under SDRF for 2017-18,Works,Open Tender,Works,Civil Works,No,No,NA ,07-Feb-2018 06:00 PM,NA ,180.0,No ,No,Offline,16-Feb-2018 02:10 PM,Department of Water Resources||Chief Engineer - DoWR,Guwahati,781001.0,3.0,"1,14,99,972",BANAJIT DEKA,,Accepted-AOC,02-Aug-2018,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 1, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 1, 'IM': 1, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Immediate Measures,"{'sdrf': 2, 'im': 1, 'immediate': 1}"
2018_DoWR_5454_1,GOALPARA/RIDF-XXIII/1,Baladmari Pk-1 RETENDER,A/E measures to protect Baladmari and its adjoining area from the erosion of river Brahmaputra,Works,Open Tender,Works,Civil Works,No,No,NA ,02-Feb-2018 06:00 PM,NA ,180.0,No ,No,Offline,12-Feb-2018 02:05 PM,Department of Water Resources||Chief Engineer - DoWR,Goalpara,783101.0,3.0,"1,82,49,628",Gokul Chandra Saha,3287263.0,Not Admitted-PreQual/Technical,03-Aug-2018,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 1, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,True,False,Immediate Measures,{'pk': 1}
2015_DoWR_330_1,GWRD/MISC/66/Pt-XV/2331,PK2 Krishnai,PK2 Anti Erosion,Works,Open Tender,Works,Civil Works,No,No,NA ,14-Dec-2015 05:00 PM,NA ,180.0,No ,No,Offline,28-Dec-2015 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Krishnai,783126.0,3.0,"1,17,40,248",DIPANKA KUMAR GOSWAMI,11159838.0,Accepted-AOC,04-Aug-2018,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,True,False,Immediate Measures,{'g.r.': 1}
2018_DoWR_6467_1,FREMAA/Dibrugarh/T2 of 2017,Pro siltation measures with PSC Porcupine(Lot 5) Screens in the Critical section of the river Brahmaputra in DTP Dyke Area,Construction and launching of PSC Porcupine,Works,Open Tender,Works,Civil Works,No,No,NA ,24-Mar-2018 11:00 AM,11-Apr-2018 11:00 AM ,120.0,No ,No,Offline,26-Apr-2018 03:10 PM,Department of Water Resources||Flood and River Erosion Management Agency of Assam,"DTP Dyke Area, Dibrugarh, Assam",786101.0,1.0,"17,39,00,000",M/S. M.P. AGARWALLA,220033725.0,Rejected-AOC,27-Aug-2018,AOC,Department of Water Resources||Flood and River Erosion Management Agency of Assam,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 1, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 1, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Others,
2017_DoWR_4540_1,GOALPARA/RIDF-XXIII/1,AE to protect Baladmari Pk-3,AE measures to protect Baladmari and its adjoining area from the erosion of river Brahmaputra,Works,Open Tender,Works,Civil Works,No,No,NA ,06-Jan-2018 12:30 PM,NA ,180.0,No ,No,Offline,25-Jan-2018 02:05 PM,Department of Water Resources||Chief Engineer - DoWR,Goalpara,783101.0,3.0,"89,76,277",Abul Hashem,,Not Admitted-PreQual/Technical,,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 2, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,True,False,Immediate Measures,{'pk': 1}
2018_PWD_6598_1,NLRC/T/SDRF/2017-18,NLRC/T/SDRF/2017-18,Immediate Restoration of Road from Gobindapur to Matmora Road under SDRF for the year 2017-18 (From Ch.0.00 m to Ch.7700.00,Works,Open Tender,Works,Civil Works – Roads,No,No,NA ,29-Mar-2018 10:30 AM,NA ,180.0,No ,No,Offline,09-Apr-2018 11:00 AM,Public Works Roads Department,Dhakuakhana,787055.0,2.0,"45,33,900",M/s Buddhas Enterprise,1675120.0,Not Admitted-Fee/PreQual/Technical,03-May-2018,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 1, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 1}
