Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2017_BTCWR_4451_3,ACE/K/WR/e/A/100/2003d14/12/17,RIDF XXIII Suklai (Pk-4),A/E measures including closing avulsion of Suklai river on its B/B under Udalguri District. RIDF-XXIII (NABARD),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,16-Dec-2017 02:00 PM,NA ,180.0,No ,No,Offline,06-Jan-2018 11:00 AM,Bodoland Territorial Council-WRD,Dahalahabi,784509.0,2.0,"42,88,047",HARESWAR BARO,1929513.58,Accepted-AOC,17-Jul-2018,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 1, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,True,False,Immediate Measures,{'pk': 1}
2018_BTCWR_5506_1,"Addl.CE.KZ.WR.ET.100.128, dt.01.02.2018","A/E measeures to protect Taisoguri, Garlajhar, Laokriguri and Santikunja from the erosion of Taklai river on L/B","A/E measeures to protect Taisoguri, Garlajhar, Laokriguri and Santikunja from the erosion of Taklai river on L/B",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Feb-2018 10:55 AM,NA ,60.0,No ,No,Offline,14-Feb-2018 03:30 PM,Bodoland Territorial Council-WRD,"Taisoguri, Garlajhar, Laokriguri and Santikunja",783375.0,2.0,"3,97,11,979",Sri Minon Mochahari,35738795.86,Accepted-AOC,04-Jul-2018,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,True,False,Others,
2018_DoWR_5409_1,DHAKUAKHANA/SDRF/17-18/1,Im at Bandana,Immediate measures for closing breach restoration of flood damages of river Brahmaputra at check bund no 6 Bandana in Dhakuakhana Civil Sub-Division under SDRF for 2017-18,Works,Open Tender,Works,Civil Works,No,No,NA ,31-Jan-2018 04:00 PM,NA ,180.0,No ,No,Offline,06-Feb-2018 02:05 PM,Department of Water Resources||Chief Engineer - DoWR,Dhakuakhana,787055.0,3.0,"1,34,98,052",ANIL SAIKIA,2428032.0,Accepted-AOC,09-Jul-2018,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 1, 'Trench': 0, 'Breach': 1, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 1, 'IM': 1, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 1}
2017_BTCWR_4460_5,ADC/KZ/WR/ET/AC/100/2002-A,RIDF-XXIII Bhola Pk-V,A/E measures at different reaches of Bhola river on its both banks under RIDF-XXIII.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,16-Dec-2017 05:00 PM,NA ,180.0,No ,No,Offline,06-Jan-2018 11:00 AM,Bodoland Territorial Council-WRD,Different location of river Bhola in Udalguri,784509.0,2.0,"55,39,700",ASHOK KUMAR BAJAJ,2841792.5,Accepted-AOC,18-Jul-2018,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 1, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,True,False,Immediate Measures,{'pk': 1}
2018_BTCWR_6712_4,AddiCE/KZ/WR/Acctt/100/383 Dt.31/3/18,Protection of Nz-Defeli (Sontala) village from the erosion of river Barolia under BTC Plan for 2017-18,"Cutting bamboo clumps, Supply Boulder, Supply WNS, Labour Cage dumping etc.",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Apr-2018 03:05 PM,NA ,180.0,No ,No,Offline,23-Apr-2018 10:30 AM,Bodoland Territorial Council-WRD,Niz-Defeli,781367.0,2.0,"49,93,970",AJIT KHUNGUR BORO,4992972.15,Accepted-AOC,16-Jul-2018,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,True,False,Others,
2018_BTCWR_5366_2,Addl.CE_KZ_WR_ET_101_117 dt. 25.01.2018,"Immediate measures to protect the flood affected villages of Kalamati, Khugrajhora and Rangijhora from the flood of river Kanamakra under S.D.R.F. for 2017-18","Immediate measures to protect the flood affected villages of Kalamati, Khugrajhora and Rangijhora from the flood of river Kanamakra under S.D.R.F. for 2017-18",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Feb-2018 10:00 AM,NA ,60.0,No ,No,Offline,15-Feb-2018 03:30 PM,Bodoland Territorial Council-WRD,Kalamati (Chirang),783375.0,2.0,"49,74,997",JAMA DAIMARY,1487748.49,Accepted-AOC,04-Jul-2018,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 4, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,False,Immediate Measures,{'immediate': 2}
2018_DoWR_5657_1,DHEMAJI/SDRF/2017-18/4,IM river Gainadi U/S pak-1,Immediate measures for restoration of damaged section of ME along LB of Gainadi U/S of Rly. Line from Rly line to Baruatigaon including pro-siltation measures under SDRF for 2017-18 (4th km Kachamari village and near 6th 7th km Balijan village),Works,Open Tender,Works,Civil Works,No,No,NA ,09-Feb-2018 06:00 PM,NA ,180.0,No ,No,Offline,19-Feb-2018 02:05 PM,Department of Water Resources||Chief Engineer - DoWR,Dhemaji,787057.0,3.0,"43,04,037",SRI SUSHANTA BORAH,200848.85,Not Admitted-Finance,18-Jul-2018,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 1, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 1, 'IM': 1, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 1}
2017_DoWR_4701_1,DHEMAJI/RIDF-XXIII/1,R/S to B/dyke from Deorighat -Pk2,RS to Bdyke from Deorighat to Sissikalghar from Ch.18150m to 27175m including A/E measures Ph-I,Works,Open Tender,Works,Civil Works,No,No,NA ,02-Jan-2018 06:00 PM,NA ,180.0,No ,No,Offline,22-Jan-2018 02:05 PM,Department of Water Resources||Chief Engineer - DoWR,Dhemaji,787057.0,3.0,"2,55,91,544",PURNANANDA GOHAIN,2878136.05,Accepted-AOC,11-Jul-2018,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 1, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 1, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,True,True,Repair and Restoration,{'r s': 1}
2018_DoWR_5206_1,BARPETA/SDRF/17-18/1,IM Bahari to Baghbar,Immediate measures to B/Dyke for restoration of flood damages from Bahari to Baghbar at different reaches under SDRF for 2017-18,Works,Open Tender,Works,Civil Works,No,No,NA ,24-Jan-2018 06:00 PM,NA ,180.0,No ,No,Offline,02-Feb-2018 02:05 PM,Department of Water Resources||Chief Engineer - DoWR,Barpeta,781301.0,3.0,"2,79,99,999",GAJIUL ALAM Md IZZAT ALI,8419996.0,Accepted-AOC,07-Jul-2018,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 1, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 1, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 1, 'IM': 1, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 1}
2018_BTCWR_5375_1,Addl.CE_KZ_WR_ET_101_118 dt. 25.01.2018,Protection of 16th Bn Complex of SSB (now 6th Bn of SSB) at Sashipur village area in Chirang district from the erosion of river Lalaidang on R/B for 2016-17,Protection of 16th Bn Complex of SSB (now 6th Bn of SSB) at Sashipur village area in Chirang district from the erosion of river Lalaidang on R/B for 2016-17,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,01-Feb-2018 10:00 AM,NA ,60.0,No ,No,Offline,15-Feb-2018 03:30 PM,Bodoland Territorial Council-WRD,6th Bn SSB Complex Sashipur (Chirang),783375.0,2.0,"44,26,570",DILIP KUMAR BASUMATARY,,Accepted-AOC,04-Jul-2018,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,True,False,Others,
