Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2017_BTCWR_2288_1,"Addl. CE/KZ/WR/Acctt/101/873, dt.15.05.2017.",Protection of Borshijhora village from the erosion of river Longa on L/B under BTC Plan for the year 2016-17.,Protection of Borshijhora village from the erosion of river Longa on L/B under BTC Plan for the year 2016-17.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,22-May-2017 10:00 AM,NA ,180.0,No ,No,Offline,09-Jun-2017 03:00 PM,Bodoland Territorial Council-WRD,"Borshijhora, kokrajhar",783370.0,2.0,"29,98,092",KEMENDRA Kr BRAHMA,2997359.0,Accepted-AOC,27-Jul-2017,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,True,False,Others,
2017_BTCWR_2404_1,Addl.CE/KZ/WR/E-T/AC/101/968,Protection of village Umanagar and its adjoining areas from the erosion of river Gangia BTC Plan for the year 2016-17,Protection of village Umanagar and its adjoining areas from the erosion of river Gangia BTC Plan for the year 2016-17,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,05-Jun-2017 10:00 AM,NA ,180.0,No ,No,Offline,19-Jun-2017 03:00 PM,Bodoland Territorial Council-WRD,"Umanagar,kokrajhar",783370.0,2.0,"34,94,096",Surajit Roy,3494095.5,Rejected-AOC,20-Jul-2017,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,True,False,Others,
2017_BTCWR_3962_3,AddlCE/KZ/WR/WAcctt/101/1801-A dt.15.11.17,Protection of village Tinkubari and its adjoining areas from the erosion of river Bokro under BTC Plan for 2017-18,Protection of village Tinkubari and its adjoining areas from the erosion of river Bokro under BTC Plan for 2017-18,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Nov-2017 10:00 AM,NA ,180.0,No ,No,Offline,11-Dec-2017 04:30 PM,Bodoland Territorial Council-WRD,"Tinkubari, Chirang",783375.0,2.0,"39,87,578",KAMAL SING BRAHMA,3986979.18,Accepted-AOC,02-Jun-2018,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,True,False,Others,
2018_ID_7448_4,NIT_NO_CMD_CAD_LA_T_7_2016_62,Silt clearence of Main Canal,Earth work in excavation of Main canal from ch 0.00 m to 1000.00 m of Pahumara CAD project,Works,Open Tender,Percentage,Civil Works,No,No,NA ,30-May-2018 10:00 AM,NA ,180.0,No ,No,Offline,14-Jun-2018 03:00 PM,Irrigation Department,Sarupeta_Barpeta,781318.0,2.0,"15,26,800",BARNALI TALUKDAR,974120.0,Rejected-AOC,22-Jun-2018,AOC,Irrigation Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 1, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,
2017_BTCWR_2288_3,"Addl. CE/KZ/WR/Acctt/101/873, dt.15.05.2017.",AE measures to protect village Hatigorh FV Kagrabari its adjoining areas,AE measures to protect village Hatigorh F.V Kagrabari and its adjoining areas from the erosion of river Garuphella under BTC for 2016-17,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,22-May-2017 10:00 AM,NA ,180.0,No ,No,Offline,09-Jun-2017 03:00 PM,Bodoland Territorial Council-WRD,"Kagrabari, kokrajhar",783370.0,2.0,"29,99,600",MANOHAR BRAHMA,2997217.58,Accepted-AOC,24-Jul-2017,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 2, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,True,False,Others,
2017_BTCWR_4410_5,AddlCE/KZ/WR/ET/AC/1973,NABARD (RIDF-XXIII) Umanagar Pk-1,A/E measures to protect village Umanagar and its adjoining area from the erosion of river Gangia. Ch.650.00m to 905.00m,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,15-Dec-2017 10:45 AM,NA ,180.0,No ,No,Offline,04-Jan-2018 03:20 PM,Bodoland Territorial Council-WRD,Uma Nagar (Kokrajhar),783370.0,2.0,"99,25,076",KEMENDRA Kr BRAHMA,4412561.0,Rejected-AOC,19-Jun-2018,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 1, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,True,False,Immediate Measures,{'pk': 1}
2018_DoWR_5567_1,DIBRUGARH/SDRF/17-18/2,IM to Kordaiguri Pk-2,Immediate measures to Kardoiguri area including simalaguri Satra from the erosion of river Brahmaputra (Ananda Nallah) for 2017-18,Works,Open Tender,Works,Civil Works,No,No,NA ,07-Feb-2018 11:00 AM,NA ,180.0,No ,No,Offline,15-Feb-2018 02:05 PM,Department of Water Resources||Chief Engineer - DoWR,Dibrugarh,786003.0,3.0,"78,40,558",AHSANUL MAZID,,Accepted-AOC,,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 1, 'SDRF': 1, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 1, 'IM': 1, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,True,False,Immediate Measures,"{'sdrf': 1, 'im': 1, 'immediate': 1, 'pk': 1}"
2017_BTCWR_3967_2,AddlCE/KZ/WR/WAcctt/101/1799 dt.15.11.17,Protection of erosion of Buri river near village Bhutiapara paddy field under BTC for 2017-18.,Protection of erosion of Buri river near village Bhutiapara paddy field under BTC for 2017-18.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,20-Nov-2017 10:00 AM,NA ,180.0,No ,No,Offline,11-Dec-2017 04:30 PM,Bodoland Territorial Council-WRD,Bhutiapara,783370.0,2.0,"29,73,794",Sri Dhajen Wary,2972793.28,Rejected-AOC,02-Jun-2018,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,,True,False,Others,
2018_PWD_5517_1,DRC-XIII/16/98/NIT/DIB/108,DRRD/SDRF/2017-18/Tingkhong LAC,"Restoration of Slab Culvert No 1/1 ( L- 6.00 m ) with approaches on Pithaguti Garhsinga road under Tinkhong LAC under PWD Dibrugarh Rural Road Division , Dibrugarh under SDRF for the year 2017-18",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Feb-2018 04:00 PM,NA ,90.0,No ,No,Offline,14-Feb-2018 11:00 AM,Public Works Roads Department,Dibrugarh,786001.0,2.0,"30,22,000",Kamal Ch. Borah,3021386.0,Rejected-AOC,06-Jun-2018,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 2, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 1}
2017_BTCWR_4410_4,AddlCE/KZ/WR/ET/AC/1973,NABARD (RIDF-XXIII) Saralbhanga Pk-2,R/S of existing embankment with A/E measures on L/B of river Saralbhanga from Patgaon to Khalashi (Ch.0.00m to 1200.00m),Works,Open Tender,Item Rate,Civil Works,No,No,NA ,15-Dec-2017 10:00 AM,NA ,180.0,No ,No,Offline,04-Jan-2018 03:20 PM,Bodoland Territorial Council-WRD,Uttar Patgaon (Kokrajhar),783370.0,2.0,"1,56,92,842",KEMENDRA Kr BRAHMA,14123453.0,Accepted-AOC,19-Jun-2018,AOC,Bodoland Territorial Council-WRD,True,"{'Flood': 0, 'Embankment': 1, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 1, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,True,True,Repair and Restoration,{'r s': 1}
