S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
1.0,date corrigendum,Date,,1.0,ICICI BANK,Construction of link road from Rajpur to Dighali Km 0/0 to 1/300 in Distt. Sirmour HP (SH- Construction of 2.0x2.0 mtr RCC Box cell type culvert at RD 0/830),Construction of link road from Rajpur to Dighali Km 0/0 to 1/300 in Distt. Sirmour HP (SH- Construction of 2.0x2.0 mtr RCC Box cell type culvert at RD 0/830),please refer to tender document ,NA ,,Civil Works - Roads,NA ,Rate Contract,120.0,90.0,Shillai,173027.0,NA ,NA ,NA ,Shillai,No ,No,PWD,TA2020-21-15795-15894DT-9-2-21,2021_PWD_44619_3,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,EE Shillai,Executive Engineer HP PWD Division Shillai,"10,910",No,fixed,,Nil,Nil,20-Feb-2021 05:00 PM,02-Mar-2021 12:30 PM,20-Feb-2021 05:00 PM,01-Mar-2021 05:00 PM,NA ,NA ,20-Feb-2021 05:00 PM,01-Mar-2021 05:00 PM,15-Mar-2021 11:00 AM,1.0,Fee/PreQual/Technical,.pdf,Scanned copy Cost of tender indicated in schedule F at sr No 6.3,350.0,Nil,Nil,No,AOC,EE Shillai,Internal,"AE Shillai, HDM, Supdt",Pramod Upreti,15-Mar-2021 10:14 AM,15-Mar-2021 11:00 AM,techsummary_67026.pdf (1387.11 KB),PWD,2021_PWD_44619_3,TA2020-21-15795-15894DT-9-2-21,Construction of link road from Rajpur to Dighali Km 0/0 to 1/300 in Distt. Sirmour HP (SH- Construction of 2.0x2.0 mtr RCC Box cell type culvert at RD 0/830),22-Feb-2022,"INR 622,115",90.0,Pramod Upreti,22-Feb-2022 11:53 AM,A181.pdf (807.00 KB),Construction of link road from Rajpur to Dighali Km 0/0 to 1/300 in Distt. Sirmour HP (SH- Construction of 2.0x2.0 mtr RCC Box cell type culvert at RD 0/830,EE Shillai,Internal,"AE Shillai, DAO, Supdt.",Pramod Upreti,11-May-2021 12:54 PM,finsummary_67026.pdf (137.54 KB),Finance,financial summary,Pramod Upreti,11-May-2021 12:46 PM,finance_67026.pdf,BOQ Comparative Chart,1.0,200807.0,MITHLESH CHAUHAN,INR,"622,115",1.0,200834.0,ankit,27-Feb-2021 02:31 PM,Rejected-Finance,Not lowest,11-May-2021 12:53 PM,Technical,tsummary,Pramod Upreti,15-Mar-2021 10:02 AM,technical_67026.pdf,AOC
,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy Earnest money indicated in schedule F at sr No 6.5,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,201067.0,DK ENTERPRISE,01-Mar-2021 02:27 PM,Rejected-Finance,Not lowest,11-May-2021 12:53 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy Contractor registrations refer general rule sr. No 23,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,201053.0,jagdish,01-Mar-2021 04:20 PM,Rejected-Finance,Not lowest,11-May-2021 12:53 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy Sale tax registration refers general rule sr. No 21 and Permanent account number,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,200807.0,MITHLESH CHAUHAN,26-Feb-2021 09:55 PM,Accepted-AOC,Work comp. AOC,22-Feb-2022 11:53 AM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy GST Registration,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,200871.0,SATISH KUMAR,27-Feb-2021 01:53 PM,Rejected-Finance,Not lowest,11-May-2021 12:53 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"List of Machinery, Tool, Plant (Refer Schedule F with reference to Clause 18)",,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy From No 8 duly signed gen. Rule Sr. No 26.7,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Scanned copy undertaking regarding uploaded documents are true and correct,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,canned copy any other information bidders like to provide.,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,boq,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
