EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Instrument Type,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"14,000",No,fixed,,EE CHOPAL,CHOPAL,1.0,DD - Demand Draft,1.0,Fee/PreQual/Technical,.pdf,Cost Of Tender (Indicated In Schedule F,EE CHOPAL,HPPWD CHOPAL,PWD,PW_CHD_CBE9/2021- 1980-2079 dt 03-06-2021,2021_PWD_49649_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,500.0,EE CHOPAL,CHOPAL,No,09-Jul-2021 05:00 PM,15-Jul-2021 11:00 AM,09-Jul-2021 05:00 PM,14-Jul-2021 05:00 PM,NA ,NA ,09-Jul-2021 05:00 PM,14-Jul-2021 05:00 PM,29-Jul-2021 11:00 AM,C/o Link Sannna link road to Negi Basti Mashrain km 0/0 to 0/360,Fomation cutting between km RDS 0/0 to 0/360 HPC at km 0/150 and wire crated wall between km 0/040 to 0/085,Please refer Tender documents ,NA ,"6,93,741",Civil Works - Roads,NA ,Tender,120.0,60.0,CHOPAL,171211.0,NA ,NA ,NA ,CHOPAL,No ,No,AOC,1.0,223213.0,Hominder Singh,INR,"419,044",Finance,Bid Opening Summary,Ajay Gazta,29-Oct-2021 12:40 PM,finance_74298.pdf,BOQ Comparative Chart,1.0,223254.0,Basant Singh,14-Jul-2021 04:53 PM,Rejected-AOC,Rejected,29-Oct-2021 01:07 PM,Technical,Bid Opening Summary,J.C. Kango,29-Jul-2021 10:51 AM,technical_74298.pdf,PWD,2021_PWD_49649_1,PW_CHD_CBE9/2021- 1980-2079 dt 03-06-2021,C/o Link Sannna link road to Negi Basti Mashrain km 0/0 to 0/360,Er JC Kanungo,Internal,Er JC Kanungo Suptt DAO DHD TA,J.C. Kango,29-Jul-2021 10:58 AM,29-Jul-2021 11:00 AM,techsummary_74298.pdf (93.33 KB),Er JC Kanungo,Internal,Er JC Kanungo Suptt DAO DHD TA,Ajay Gazta,29-Oct-2021 01:04 PM,finsummary_74298.pdf (46.08 KB),29-Oct-2021,"INR 419,044",60.0,Ajay Gazta,29-Oct-2021 01:07 PM,AOC.pdf (170.00 KB),AOC,AOC
,,,,,,2.0,FDR - Fixed Deposit,,,.pdf,The Earnest Money (Indicated In Schedule F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2.0,223213.0,Hominder Singh,14-Jul-2021 03:54 PM,Accepted-AOC,Accepted,29-Oct-2021 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Contractors Registration (Refer General Rules No 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3.0,222930.0,HPPWD,14-Jul-2021 02:11 PM,Rejected-AOC,Rejected,29-Oct-2021 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,GST Registration (General Rules No 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,4.0,223188.0,RAJENDER SINGH,14-Jul-2021 02:49 PM,Rejected-AOC,Rejected,29-Oct-2021 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Work Done/ Work In Hand As Per General Rule 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,5.0,222911.0,Veena Potan,13-Jul-2021 03:03 PM,Rejected-AOC,Rejected,29-Oct-2021 01:07 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,"List Of Machinery, Tool, Plant(Refer Schedule F With Reference To Clause 18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Form No 8 (Refer General Rules No.26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,List Of Both Gazetted And Non-Gazetted Hppwd Employees Related To Him (General Rule No 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Affidavit That Information Furnished With The Bid Is Correct In All Respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,.pdf,Proof of Registration under Employees Provident Funds(Refer General Rule 25 A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
