Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,S.No,Corrigendum Title,Corrigendum Type,View,Cover No,Cover,Document Type,Description,S.No.1,Instrument Type,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
"SUPPLY OF CONSUMABLE, REGENTS ETC. TO KAMLA NEHRU STATE HOSPITAL FOR MOTHER AND CHILD SHIMLA","SUPPLY OF CONSUMABLE, REGENTS ETC. TO KAMLA NEHRU STATE HOSPITAL FOR MOTHER AND CHILD SHIMLA",Please refer Tender Documents  ,NA ,,Consumables (Hospital / Lab),Supply of Consumables and regents etc  ,Rate Contract,180.0,730.0,As per tender documents,171001.0,NA ,NA ,NA ,"MS Office, KNSHM and C Shimla",No ,No,Directorate of Medical Education and Research||IGMC Shimla||MS KNSH M and C Shimla,HFW(KNSHMC) Consumable Tender /2021-1449-51,2021_IGMC1_45482_1,Yes,Open Tender,Item Wise,Goods,2.0,No,Yes,Offline,No,No,No,"2,000","M.S.-Cum-Member Secretary, RKS KNSHMC Shimla",Shimla,Yes,12-Mar-2021 06:10 PM,19-Apr-2021 11:45 AM,12-Mar-2021 06:10 PM,19-Apr-2021 11:30 AM,12-Mar-2021 06:10 PM ,20-Mar-2021 01:00 PM ,25-Mar-2021 01:00 PM,19-Apr-2021 11:30 AM,06-Sep-2021 01:15 PM,"20,000",Yes,fixed,,"M.S.-Cum-Member Secretary, RKS KNSHMC Shimla",Shimla,"M.S.-Cum-Member Secretary, RKS",Kamla Nehru State Hospital for Mother and Child SHIMLA,1.0,Date extended,Date,,1.0,Fee/PreQual/Technical,.pdf,Documents required to be uploaded as per CHECKLIST Sr.No. 1 to 4 of Tender Document,1.0,DD - Demand Draft,AOC,1,208708,AADI HEALTHCARE,15-Apr-2021 06:29 PM,Rejected-Technical,Firm disqualified in pre-qualification of tech. bid,06-Sep-2021 01:12 PM,MS KNSHMC Shimla,Internal,"HOD Consultants from OBG, Paediatrics, Blood Bank and Incharge store . Kindly see the attachments",Ambika Chauhan,06-Sep-2021 01:12 PM,06-Sep-2021 01:15 PM,techsummary_68434.pdf (642.03 KB),Technical,kindly see the attachments,Ambika Chauhan,30-Apr-2021 01:41 PM,technical_68434.pdf,Finance,Proceedings,Pranav Negi,07-Oct-2021 04:47 PM,finance_68434.pdf,BOQ Comparative Chart,08-Oct-2021,"INR 10,000,000",730.0,Sangeeta Negi,08-Oct-2021 01:27 PM,KNH_AOC.pdf (4504.00 KB),The above contract value is tentative. The supply orders to L1 rates firm will be issued during the contract period as per requirement of the Institution. L1 rates of Firms are attached herewith.,Medical Superintendent,Internal,Kindly see the attachement,Sangeeta Negi,08-Oct-2021 12:55 PM,finsummary_68434.pdf (640.50 KB),1.0,206367.0,naina agencies,INR,0.0,Directorate of Medical Education and Research||IGMC Shimla||MS KNSH M and C Shimla,2021_IGMC1_45482_1,HFW(KNSHMC) Consumable Tender /2021-1449-51,"SUPPLY OF CONSUMABLE, REGENTS ETC. TO KAMLA NEHRU STATE HOSPITAL FOR MOTHER AND CHILD SHIMLA",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Documents required to be uploaded as per CHECKLIST Sr.No. 5 to 8 of Tender Document,2.0,FDR - Fixed Deposit,AOC,2,207293,Biosciences Pharma,17-Apr-2021 11:04 AM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,206865.0,M/s Royal Pharma,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Documents required to be uploaded as per CHECKLIST Sr. No. 9 to 11 of Tender Document,,,AOC,3,208940,Chelsea Enterprises,17-Apr-2021 01:26 PM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,206987.0,Shree BKS Traders,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Documents required to be uploaded as per CHECKLIST Sr. No. 12 of Tender Document,,,AOC,4,206988,ESS AAR ENTERPRISES,03-Apr-2021 05:57 PM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,206988.0,ESS AAR ENTERPRISES,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Any other document required to be uploaded as per Tender Documents terms and conditions- Checklist,,,AOC,5,209031,Gautam Industries,17-Apr-2021 07:28 PM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,207236.0,PRIME MEDICAL SYSTEMS,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Price Bid (BOQ),,,AOC,6,208992,indian Surgical and Diagnostic,17-Apr-2021 05:48 PM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,207266.0,VAISHALI ENTERPRISES,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,207396,JOHNSON AND JOHNSON PVT LTD,19-Apr-2021 10:45 AM,Rejected-Finance,The firm has quoted highest rate,08-Oct-2021 12:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,207293.0,Biosciences Pharma,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,8,209008,MAHAJAN SCIENTIFIC AND SURGICO,17-Apr-2021 05:44 PM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,207302.0,shakti agency,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,9,207512,MAHAVIR ENTERPRISES,19-Apr-2021 03:29 AM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,207512.0,MAHAVIR ENTERPRISES,INR,0.0,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,10,208879,METLER MEDICA ORTHOPEDICS PVT. LTD.,17-Apr-2021 02:50 PM,Accepted-AOC,Kindly see the attachment,08-Oct-2021 01:27 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,208070.0,SURGICO PHARMA,INR,0.0,,,,,AOC
