Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Category,Sub Category,Sub Category Description,Format/File,S.No.1,Bank Name,S.No.2,Corrigendum Title,Corrigendum Type,View,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated On :.2,Financial Bid Opening Date:,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :,Document :.3,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
"Construction of Combined Office Building at Thunag, District Mandi HP SH Providing E.I therein","Construction of Combined Office Building at Thunag, District Mandi HP SH Providing E.I therein",Please refer to bid document ,NA ,"29,99,768",Electrical Works,NA ,Tender,120.0,365.0,Thunag,175048.0,NA ,NA ,NA ,"Electrical Division, HP.PWD Mandi H.P",No ,No,1.0,Fee/PreQual/Technical,.pdf,"COST OF TENDER INDICATED IN SCHEDULE F,",PWD,PW/MED/TA/NIT/ e-notice/20-21-1290-95 dt 02.07.20,2020_PWD_38924_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,1.0,Certificate Details ,Permanent Account Number ,Permanent Account Number Details ,,1.0,ICICI BANK,1.0,corrigendum regarding key dates,Date,,"1,500","Executive Engineer, Electrical Division, HP.PWD Ma",Mandi HP,No,"Executive Engineer, Electrical Division, HP.PWD Ma","Executive Engineer, Electrical Division, HP.PWD Mandi",17-Jul-2020 10:00 AM,31-Jul-2020 11:30 AM,17-Jul-2020 10:00 AM,30-Jul-2020 06:00 PM,NA ,NA ,17-Jul-2020 10:00 AM,30-Jul-2020 06:00 PM,06-Aug-2020 01:15 PM,"52,500",No,fixed,,"Executive Engineer, Electrical Division, HP.PWD Ma",Mandi HP,AOC,1.0,169351.0,Digvijay Sharma,25-Jul-2020 04:47 PM,Accepted-AOC,work awarded,21-Oct-2021 12:48 PM,Technical,Technical bid summary,Dalip singh Patial,06-Aug-2020 01:01 PM,technical_57474.pdf,1.0,169351.0,Digvijay Sharma,INR,"3,459,805",Finance,Financial bid summary,Dalip singh Patial,06-Aug-2020 03:51 PM,finance_57474.pdf,BOQ Comparative Chart,PWD,2020_PWD_38924_1,PW/MED/TA/NIT/ e-notice/20-21-1290-95 dt 02.07.20,"Construction of Combined Office Building at Thunag, District Mandi HP SH Providing E.I therein",Er Dalip Singh Patial EE,Internal,Smt Karuna Sharma Superintendent Sh Jai Ram HDM Sh Ram Singh HDM,Dalip singh Patial,06-Aug-2020 01:08 PM,06-Aug-2020 01:15 PM,techsummary_57474.pdf (414.69 KB),Er Dalip Singh Patial EE,Internal,Smt Karuna Sharma Superintendent Sh Jai Ram HDM Sh Manish Kumar Clerk,Dalip singh Patial,06-Aug-2020 04:25 PM,finsummary_57474.pdf (497.23 KB),01-Mar-2021,"INR 3,459,805",365.0,Munish Bhopal,21-Oct-2021 12:48 PM,AOC.pdf (599.00 KB),work awarded to Sh. Digvijay Sharma being L1 contr,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,EARNEST MONEY INDICATED IN SHEDULE F,,,,,,,,,,,,,,,2.0,Certificate Details ,Sales Tax/VAT ,Sales Tax/VAT ,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,169874.0,Rohtash Verma,26-Jul-2020 10:10 PM,Rejected-Finance,Rejected being L2 firm,06-Aug-2020 04:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Registered Elect. Contractor enlisted in appropriate class A HPPWD Elect with valid Elect license,,,,,,,,,,,,,,,3.0,Certificate Details ,Bidders Address Format ,Bidders Address Format Details ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3.0,170373.0,SHARMA ELECTRICAL CO.,29-Jul-2020 10:44 AM,Rejected-Technical,Bid non responsive and unqualified,06-Aug-2020 01:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Income Tax (PAN) and GST and EPF REGITRATION GENERAL RULES,,,,,,,,,,,,,,,4.0,Certificate Details ,Affidavit regarding correctness of bid ,Required in tender document in bidder file 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4.0,169623.0,SUNIL KAPOOR,29-Jul-2020 11:23 AM,Rejected-Technical,bid responsive but disqualified,06-Aug-2020 01:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,"FORM NO 8 duly signed REFER GENERAL RULES NO 26.7,",,,,,,,,,,,,,,,5.0,Work Details ,Work Completed Certificate Copies ,Work Completed Certificate Copies ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5.0,169876.0,TARUN GUPTA,26-Jul-2020 10:06 PM,Rejected-Technical,Bid non responsive and unqualified,06-Aug-2020 01:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Financial turnover of last three years as per Technical qualification criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Attested copies of work done certificates as per Technical qualification criteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit regarding No gazetted and non-gazetted HPPWD. Employees related to him GENERAL RULES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit that information furnished with the bid is true and correct in all respect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Any other documents as specified by the State in performa of schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
