Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3","E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3","C/O Govt. Pooled residential accommodation for general administration department at Shimla,C/O 9 No type-I Qtrs. in place of block No.42 at U.S.Club Shimla (SH- Building portion, site development,WS and SI and rain harvesting tank etc.).","C/O Govt. Pooled residential accommodation for general administration department at Shimla,C/O 9 No type-I Qtrs. in place of block No.42 at U.S.Club Shimla (SH- Building portion, site development,WS and SI and rain harvesting tank etc.).",As per bidding documents ,NA ,"78,09,089",Civil Works,NA ,Tender,120.0,240.0,US Club Shimla,171001.0,NA ,NA ,NA ,"E. E. SHIMLA DIVISION NO. III, HPPWD, Shimla-3",No ,No,11-Aug-2021 11:00 AM,20-Aug-2021 11:00 AM,11-Aug-2021 11:00 AM,18-Aug-2021 05:00 PM,NA ,NA ,11-Aug-2021 11:00 AM,18-Aug-2021 05:00 PM,24-Aug-2021 11:00 AM,"2,000",Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,Cost of tender document as per schedule F (6.3) and Earnest Money as per schedule F (6.5),1.0,ICICI BANK,PWD,SD-III-CB-Tender/2021-22- 8493-8514 dated 03-08-21,2021_PWD_50943_2,Yes,Open Tender,Item Rate,Works,2.0,No,No,Online,No,No,No,"1,11,000",No,fixed,,Nil,Nil,AOC,ER.P.K. Verma,Internal,Sh. Padam Sharma. Sh.R.S.Thakur. Sh.Gopal Singh,Parveen Kumar Verma,24-Aug-2021 10:09 AM,24-Aug-2021 11:00 AM,techsummary_76171.pdf (673.47 KB),PWD,2021_PWD_50943_2,SD-III-CB-Tender/2021-22- 8493-8514 dated 03-08-21,"C/O Govt. Pooled residential accommodation for general administration department at Shimla,C/O 9 No type-I Qtrs. in place of block No.42 at U.S.Club Shimla (SH- Building portion, site development,WS and SI and rain harvesting tank etc.).",06-Sep-2021,"INR 7,809,089",240.0,Sudhir Kumar Gupta,08-Oct-2021 03:21 PM,50943_2.pdf (415.00 KB),AOC,ER.P.K. Verma,Internal,Sh. Padam Sharma. Sh.R.S.Thakur. Sh.Gopal Singh,Parveen Kumar Verma,24-Aug-2021 04:58 PM,finsummary_76171.pdf (629.30 KB),1.0,230678.0,AJAY SHARMA,INR,"7,198,072",Finance,Bid opening summary,Parveen Kumar Verma,24-Aug-2021 04:32 PM,finance_76171.pdf,BOQ Comparative Chart,1.0,230678.0,AJAY SHARMA,18-Aug-2021 12:42 PM,Accepted-AOC,L1,08-Oct-2021 03:21 PM,Technical,Bid opening summary,Parveen Kumar Verma,23-Aug-2021 12:39 PM,technical_76171.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Contractor registration as per general Rule 23 and as per invitation of bid.,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,230701.0,Manishsharma,18-Aug-2021 04:06 PM,Rejected-AOC,L3,08-Oct-2021 03:21 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,GST registration as per General Rule No 21. Copy of GST No./ Copy of Tin No. and Copy of PAN Card.,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,230670.0,Om Parkash Sharma,18-Aug-2021 11:58 AM,Rejected-AOC,L3,08-Oct-2021 03:21 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of registration under Employees Provident Funds and Miscellaneous Provision Act. 1952.,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,230737.0,Sanjeev Kumar,18-Aug-2021 04:04 PM,Rejected-AOC,L4,08-Oct-2021 03:21 PM,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,HP.PWD Form No-8,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit of Gazetted and non-Gazetted HPPWD employees related to him (General Rule No 16).,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit of no relative working in PWD, Information furnished in the bid is correct in all respect.",,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Proof of Machinery Tools plant and ownership as per sr. No. 6.19 of schedule F Clause 18.,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Minimum Turnover for last Five years as given by CA.,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Work done certificate as per schedule F (6.9) and Work in hand certificate as per schedule F (6.10),,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
