Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.1,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated On :.2,Financial Bid Opening Date:,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
18-Mar-2020,"INR 4,480,166",180.0,Rajeev Kumar Mahajan,18-Mar-2020 12:00 PM,AOC.pdf (438.00 KB),AOC,Technical,Proceedingofcover1,Rajeev Kumar Mahajan,23-Dec-2019 12:40 PM,technical_46904.pdf,Finance,Summaryoffiancialbid,Rajeev Kumar Mahajan,28-Dec-2019 03:10 PM,finance_46904.pdf,BOQ Comparative Chart,1,137546,Ajeev Kumar,26-Nov-2019 01:17 PM,Rejected-Finance,Due to highest rate,18-Mar-2020 11:58 AM,Executive Engineer,Internal,Tender Assistant Sr Assistant D/Man,Rajeev Kumar Mahajan,23-Dec-2019 12:42 PM,23-Dec-2019 12:45 PM,techsummary_46904.pdf (357.55 KB),"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Shahpur,Irrigation and Public Health,HP",2019_HPIPH_32592_1,Shahpur letter No. 8026-76 dated- 13/11/2019,Improvement of Lift Irrigation Scheme Manjhgran,1.0,137264.0,SHIV KUMAR,INR,"4,480,166",Executive Engineer,Internal,Tender Assistant Sr Assistant D/Man,Rajeev Kumar Mahajan,18-Mar-2020 11:58 AM,finsummary_46904.pdf (246.58 KB),AOC,1.0,ICICI BANK,Executive Engineer,IPH Division Shahpur,1.0,Fee/PreQual/Technical,.pdf,Cost of bid documents and earnest money etc may be deposited either through online mode/offline mode,13-Nov-2019 05:00 PM,27-Nov-2019 11:30 AM,13-Nov-2019 05:00 PM,27-Nov-2019 11:00 AM,13-Nov-2019 05:00 PM ,27-Nov-2019 11:00 AM ,13-Nov-2019 05:00 PM,27-Nov-2019 11:00 AM,23-Dec-2019 12:45 PM,Improvement of Lift Irrigation Scheme Manjhgran,"Providing Laying, jointing and testing of rising main of 300mm dia MSERW Pipe (Zinc Coated) (4.8mm thick).",Please refer Tender documents. ,NA ,"45,20,863",Civil Works,NA ,Tender,120.0,180.0,Shahpur,176206.0,NA ,NA ,NA ,IPH Division Shahpur,No ,No,"75,320",Yes,fixed,,Executive Engineer,IPH Division Shahpur,800.0,Executive Engineer,IPH Division Shahpur,No,"HP Irrigation and Public Health||Dharamshala Circle,Irrigation and Public Health,HP||Shahpur,Irrigation and Public Health,HP",Shahpur letter No. 8026-76 dated- 13/11/2019,2019_HPIPH_32592_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Both(Online/Offline),No,No,No,AOC
,,,,,,,,,,,,,,,,,,2,137554,Ashok Soni,26-Nov-2019 06:59 PM,Rejected-Finance,Due to highest rate,18-Mar-2020 11:58 AM,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,ICICI NEFT/RTGS,,,,,.pdf,Registration in IPH department and latest renewal as prescribed in the NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,3,136557,dinesh kumar lath,27-Nov-2019 10:38 AM,Rejected-Finance,Due to highest rate,18-Mar-2020 11:58 AM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,.pdf,Income tax GST registration and latest clearance as prescribed in the NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,4,137748,Kartar,27-Nov-2019 10:57 AM,Rejected-Finance,Due to highest rate,18-Mar-2020 11:58 AM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,.pdf,The list of similar nature work done/completed/work in progress with performance certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,5,137467,Pawan Kumar Sharma Govt Contractor,25-Nov-2019 10:47 PM,Rejected-Finance,Due to highest rate,18-Mar-2020 11:58 AM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,.pdf,Registration copy of EPF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,6,137561,Rebound Enviro Tech Private Limited,26-Nov-2019 08:03 AM,Rejected-Finance,Due to highest rate,18-Mar-2020 11:58 AM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,.pdf,An affidavit that any Government/semi government/board/corporation/private organization etc have not,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,7,137555,sadeep kumar,27-Nov-2019 09:05 AM,Rejected-Finance,Due to highest rate,18-Mar-2020 11:58 AM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,8,137560,SANJAY SAINI,26-Nov-2019 07:44 AM,Rejected-Finance,Due to highest rate,18-Mar-2020 11:58 AM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,9,137455,sanjeev kumar,24-Nov-2019 08:31 PM,Rejected-Finance,Due to highest rate,18-Mar-2020 11:58 AM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,10,137556,SG Engineers and Consultants,25-Nov-2019 10:38 PM,Rejected-Finance,Due to highest rate,18-Mar-2020 11:58 AM,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
