Name,Address,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Instrument Type,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Contract Date :,Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"Executive Engineer, Una Division, HPPWD, Una","Executive Engineer, Una Division, HPPWD, Una",1.0,Fee/PreQual/Technical,.pdf,Cost of Tender ( Indicated in Schedule F),PWD,Job 3 Balance work for the C.o New Modern Police S,2020_PWD_33888_1,Yes,Open Tender,Item Rate,Works,2.0,No,No,Offline,No,No,No,1.0,FDR - Fixed Deposit,500.0,"Executive Engineer, Una Division, HPPWD, Una",Una,No,"33,000",No,fixed,,"Executive Engineer, Una Division, HPPWD, Una",Una,Job 3 Balance work for the C.o New Modern Police Station building of State Vigilance and Anti-Corruption Bureau at Una Sub Head P.L Birla White Putty and floor tiles etc.,Job 3 Balance work for the C.o New Modern Police Station building of State Vigilance and Anti-Corruption Bureau at Una Sub Head P.L Birla White Putty and floor tiles etc.,Please refer to Bidding Documents ,NA ,"16,98,894",Civil Works - Buildings,NA ,Tender,120.0,60.0,Una,174303.0,NA ,NA ,NA ,"Executive Engineer, Una Division, HPPWD, Una",No ,No,06-Jan-2020 10:00 AM,17-Jan-2020 11:00 AM,06-Jan-2020 10:30 AM,16-Jan-2020 05:00 PM,NA ,NA ,06-Jan-2020 10:30 AM,16-Jan-2020 05:00 PM,28-Jan-2020 03:00 PM,AOC,PWD,2020_PWD_33888_1,Job 3 Balance work for the C.o New Modern Police S,Job 3 Balance work for the C.o New Modern Police Station building of State Vigilance and Anti-Corruption Bureau at Una Sub Head P.L Birla White Putty and floor tiles etc.,Er. Sanjeev Agnihotri E.E,Internal,"Er. Kuldeep Singh AE to EE R.D. Sharma AE Harish Chander Head Draughtsman , Jagpal Singh Supdt. Gr-II Tara Singh Senior Assistant , Bal Krishan, Sr. Assistant",Ravi Dutt Sharma,27-Jan-2020 02:43 PM,28-Jan-2020 03:00 PM,techsummary_48964.pdf (203.95 KB),Er. Sanjeev Agnihotri E.E,Internal,"Er. Kuldeep Singh AE to EE R.D. Sharma AE Harish Chander Head Draughtsman , Jagpal Singh Supdt. Gr-II Tara Singh Senior Assistant , Bal Krishan, Sr. Assistant",Ravi Dutt Sharma,29-Jan-2020 05:24 PM,finsummary_48964.pdf (650.16 KB),12-Mar-2020,"INR 1,698,894",60.0,Bhupinder Singh,16-Mar-2020 11:45 AM,Awardletter.PDF (1195.00 KB),Awardletter,1.0,144770.0,Harpal Singh,14-Jan-2020 11:32 AM,Rejected-AOC,ok,16-Mar-2020 11:45 AM,Technical,TechnicalBidOpeningSummary,Ravi Dutt Sharma,18-Jan-2020 10:03 AM,technical_48964.pdf,1.0,144644.0,Vikas puri,INR,"1,886,058",Finance,Proceedingregardingopeningoffinancialbids,Ravi Dutt Sharma,29-Jan-2020 05:16 PM,finance_48964.pdf,BOQ Comparative Chart,AOC
,,,,.pdf,Earnest Money ( Indicated In Schedule F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,2.0,145185.0,Prafull Bedi,16-Jan-2020 04:56 PM,Rejected-Technical,As per Technical Bid Evaluation Proceeding,27-Jan-2020 02:43 PM,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,Contractors Registration (Refer General Rule No.23 ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,3.0,144571.0,Ram Gopal Saini,13-Jan-2020 05:09 PM,Rejected-Technical,As per Technical Bid Evaluation Proceeding,27-Jan-2020 02:43 PM,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,G.S.T. No. and copy of the latest return filed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,4.0,144764.0,Shallu Malik Govt Contractor,16-Jan-2020 01:40 PM,Rejected-Technical,As per technical Evaluation proceeding,27-Jan-2020 02:43 PM,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,E.P.F. No. and copy of latest return filed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,5.0,144644.0,Vikas puri,13-Jan-2020 12:47 AM,Accepted-AOC,ok,16-Mar-2020 11:45 AM,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,"Work Done Certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equival",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,"Work in hand certificate duly issued by the Engineer-in-Charge, not below the rank of an E.E or equi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,An Affidavit of Machinery Tool Plant as per bid documents along with documentary proof.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,An Affidavit of Both Gazetted and non-Gazetted officer HPPWD employees related to him (General Rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,An affidavit that information furnished with the bid (Name of works is correct in all respect).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,An affidavit showing that the site has been visited by the contractors/ firms and he has studies as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,.pdf,An Affidavit regarding no litigation with the department,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
