object_id,Repair and Restoration_tenders_awarded_value
02-023-00003,1999883.0
02-023-00005,49253180.0
02-024-02110,70869781.67
02-024-02122,40462876.0
02-024-02123,15559823.0
02-027-00027,85628436.13
02-027-00029,2580873.62
02-028-02855,2812677.0
02-028-02858,3070402.68
02-029-00065,1356649.0
02-029-00069,4868355.0
02-031-00058,1565128.0
02-031-00062,45596651.0
02-031-00063,231750.0
02-031-00064,449134.0
02-032-00048,6741509.0
02-032-00050,27630999.0
02-032-00051,72738307.56
02-032-00053,16076889.0
02-032-01637,37016789.0
02-032-03318,173250.0
02-033-00035,811009.0
02-033-00038,710664.0
02-033-00043,7112432.0
02-033-00044,3809000.0
02-033-00047,998129.0
